0	Time [s]	Pressure sensor 18 (NormX) [MPa]	Pressure sensor 18 (NormY) [MPa]	Pressure sensor 18 (NormZ) [MPa]	Pressure sensor 18 (ShearXY) [MPa]	Pressure sensor 18 (ShearYZ) [MPa]	Pressure sensor 18 (ShearXZ) [MPa]	Pressure sensor 18 (Equivalent (von-Mises)) [MPa]	Pressure sensor 18 (Maximum Principal) [MPa]	Pressure sensor 18 (Middle Principal) [MPa]	Pressure sensor 18 (Minimum Principal) [MPa]	Pressure sensor 18 (Intensity) [MPa] 
1	5,8333e-003	-3,96e-005	-3,9616e-005	-4,1139e-005	-1,8313e-008	-1,8089e-005	-7,6118e-007	3,1396e-005	-2,2257e-005	-3,9598e-005	-5,8499e-005	3,6241e-005 
2	1,1667e-002	-8,4188e-005	-8,4211e-005	-8,7458e-005	-3,3245e-008	-3,8892e-005	-7,2144e-007	6,7453e-005	-4,6903e-005	-8,4187e-005	-1,2477e-004	7,7865e-005 
3	2,0417e-002	-1,4704e-004	-1,4707e-004	-1,5276e-004	-5,4881e-008	-6,8097e-005	-5,8979e-007	1,1809e-004	-8,1752e-005	-1,4704e-004	-2,1807e-004	1,3632e-004 
4	3,3542e-002	-2,4195e-004	-2,4196e-004	-2,5137e-004	-8,6876e-008	-1,123e-004	-8,1097e-007	1,9474e-004	-1,3426e-004	-2,4195e-004	-3,5906e-004	2,248e-004 
5	5,3229e-002	-3,8562e-004	-3,8558e-004	-4,0068e-004	-1,3643e-007	-1,7945e-004	6,9079e-007	3,1119e-004	-2,1352e-004	-3,8562e-004	-5,7274e-004	3,5923e-004 
6	8,276e-002	-6,0197e-004	-6,0178e-004	-6,256e-004	-2,1226e-007	-2,8232e-004	9,9628e-008	4,8956e-004	-3,3112e-004	-6,0197e-004	-8,9626e-004	5,6514e-004 
7	0,11229	-8,1727e-004	-8,1684e-004	-8,4952e-004	-2,7931e-007	-3,8551e-004	2,5715e-006	6,6853e-004	-4,4731e-004	-8,1728e-004	-1,219e-003	7,7174e-004 
8	0,15659	-1,1395e-003	-1,1386e-003	-1,1849e-003	-3,9403e-007	-5,4126e-004	5,0119e-006	9,3865e-004	-6,1994e-004	-1,1396e-003	-1,7035e-003	1,0836e-003 
9	0,22303	-1,6171e-003	-1,6149e-003	-1,6821e-003	-5,6847e-007	-7,723e-004	7,0784e-006	1,3394e-003	-8,7543e-004	-1,6171e-003	-2,4216e-003	1,5461e-003 
10	0,3227	-2,3327e-003	-2,3278e-003	-2,4282e-003	-8,4332e-007	-1,1238e-003	1,101e-005	1,9491e-003	-1,253e-003	-2,3327e-003	-3,503e-003	2,25e-003 
11	0,4722	-3,4065e-003	-3,3955e-003	-3,5497e-003	-1,2489e-006	-1,6564e-003	1,3558e-005	2,873e-003	-1,8144e-003	-3,4065e-003	-5,1309e-003	3,3165e-003 
12	0,63887	-4,6054e-003	-4,5846e-003	-4,805e-003	-1,6742e-006	-2,26e-003	1,3025e-005	3,9201e-003	-2,4321e-003	-4,6054e-003	-6,9575e-003	4,5254e-003 
13	0,80554	-5,8314e-003	-5,7975e-003	-6,0918e-003	-2,1658e-006	-2,8653e-003	1,9797e-005	4,9708e-003	-3,0755e-003	-5,8315e-003	-8,8138e-003	5,7383e-003 
14	0,90277	-6,4831e-003	-6,4398e-003	-6,7779e-003	-2,2962e-006	-3,2294e-003	1,0235e-005	5,6025e-003	-3,375e-003	-6,4831e-003	-9,8426e-003	6,4676e-003 
15	1,	-7,1737e-003	-7,1203e-003	-7,5053e-003	-2,6971e-006	-3,5774e-003	2,1474e-005	6,2069e-003	-3,7301e-003	-7,1737e-003	-1,0895e-002	7,1654e-003 
