0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	5,8333e-003	-6,7103e-005	-6,7114e-005	-6,9989e-005	2,1013e-008	-2,6528e-005	3,6728e-006	4,6476e-005	-4,1734e-005	-6,7098e-005	-9,5374e-005	5,3639e-005 
2	1,1667e-002	-1,3546e-004	-1,3547e-004	-1,4128e-004	3,5648e-008	-5,4675e-005	3,6276e-006	9,5086e-005	-8,3506e-005	-1,3546e-004	-1,9325e-004	1,0974e-004 
3	2,0417e-002	-2,3433e-004	-2,3433e-004	-2,4441e-004	5,6001e-008	-9,496e-005	3,7337e-006	1,6491e-004	-1,4421e-004	-2,3432e-004	-3,3454e-004	1,9033e-004 
4	3,3542e-002	-3,8491e-004	-3,8488e-004	-4,0152e-004	8,8672e-008	-1,5611e-004	4,4846e-006	2,7102e-004	-2,368e-004	-3,8491e-004	-5,496e-004	3,128e-004 
5	5,3229e-002	-6,1374e-004	-6,1358e-004	-6,4035e-004	1,3619e-007	-2,4843e-004	4,2206e-006	4,3117e-004	-3,7815e-004	-6,1374e-004	-8,7579e-004	4,9764e-004 
6	8,276e-002	-9,5789e-004	-9,5739e-004	-9,9967e-004	2,0765e-007	-3,8771e-004	1,775e-006	6,7285e-004	-5,9024e-004	-9,5788e-004	-1,3668e-003	7,7658e-004 
7	0,11229	-1,2975e-003	-1,2965e-003	-1,3544e-003	2,8491e-007	-5,2583e-004	-7,025e-007	9,1258e-004	-7,9881e-004	-1,2975e-003	-1,8521e-003	1,0533e-003 
8	0,15659	-1,803e-003	-1,8009e-003	-1,8828e-003	4,0173e-007	-7,3265e-004	-3,1052e-006	1,2716e-003	-1,108e-003	-1,803e-003	-2,5756e-003	1,4676e-003 
9	0,22303	-2,5776e-003	-2,5731e-003	-2,6933e-003	5,8399e-007	-1,0475e-003	-3,4549e-006	1,8182e-003	-1,584e-003	-2,5776e-003	-3,6824e-003	2,0985e-003 
10	0,3227	-3,7437e-003	-3,7337e-003	-3,9151e-003	8,725e-007	-1,5196e-003	-5,8355e-006	2,6379e-003	-2,3021e-003	-3,7437e-003	-5,3467e-003	3,0446e-003 
11	0,4722	-5,5062e-003	-5,484e-003	-5,7661e-003	1,289e-006	-2,2365e-003	-2,8835e-006	3,8833e-003	-3,3841e-003	-5,5062e-003	-7,8661e-003	4,482e-003 
12	0,63887	-7,4738e-003	-7,4322e-003	-7,8383e-003	1,7983e-006	-3,0431e-003	-3,9485e-006	5,2849e-003	-4,5854e-003	-7,4738e-003	-1,0685e-002	6,0996e-003 
13	0,80554	-9,4153e-003	-9,3479e-003	-9,8896e-003	2,4239e-006	-3,8558e-003	-1,1338e-005	6,698e-003	-5,7534e-003	-9,4153e-003	-1,3484e-002	7,7307e-003 
14	0,90277	-1,0575e-002	-1,049e-002	-1,1117e-002	2,7591e-006	-4,3208e-003	-1,1441e-005	7,507e-003	-6,4712e-003	-1,0575e-002	-1,5135e-002	8,6643e-003 
15	1,	-1,1722e-002	-1,1616e-002	-1,2334e-002	3,175e-006	-4,8011e-003	-1,5738e-005	8,3428e-003	-7,1605e-003	-1,1722e-002	-1,679e-002	9,629e-003 
