0	Time [s]	Pressure sensor 1 (NormX) [MPa]	Pressure sensor 1 (NormY) [MPa]	Pressure sensor 1 (NormZ) [MPa]	Pressure sensor 1 (ShearXY) [MPa]	Pressure sensor 1 (ShearYZ) [MPa]	Pressure sensor 1 (ShearXZ) [MPa]	Pressure sensor 1 (Equivalent (von-Mises)) [MPa]	Pressure sensor 1 (Maximum Principal) [MPa]	Pressure sensor 1 (Middle Principal) [MPa]	Pressure sensor 1 (Minimum Principal) [MPa]	Pressure sensor 1 (Intensity) [MPa] 
1	5,8333e-003	-5,6659e-007	-5,6611e-007	-5,8669e-007	-1,2743e-009	3,8548e-006	-1,5326e-006	7,185e-006	3,5723e-006	-5,674e-007	-4,7243e-006	8,2966e-006 
2	1,1667e-002	-1,1551e-006	-1,1538e-006	-1,196e-006	-2,7953e-009	8,146e-006	-3,2956e-006	1,522e-005	7,6134e-006	-1,1569e-006	-9,9614e-006	1,7575e-005 
3	2,0417e-002	-1,9893e-006	-1,9868e-006	-2,0602e-006	-5,0507e-009	1,4166e-005	-5,7648e-006	2,6489e-005	1,3272e-005	-1,9925e-006	-1,7316e-005	3,0587e-005 
4	3,3542e-002	-3,2487e-006	-3,2435e-006	-3,3658e-006	-8,7671e-009	2,3283e-005	-9,5044e-006	4,3559e-005	2,1847e-005	-3,2541e-006	-2,8451e-005	5,0297e-005 
5	5,3229e-002	-5,117e-006	-5,1066e-006	-5,3048e-006	-1,5034e-008	3,7011e-005	-1,511e-005	6,9242e-005	3,4776e-005	-5,1261e-006	-4,5178e-005	7,9954e-005 
6	8,276e-002	-7,9241e-006	-7,9028e-006	-8,2226e-006	-2,5871e-008	5,7554e-005	-2,36e-005	1,0774e-004	5,415e-005	-7,9392e-006	-7,026e-005	1,2441e-004 
7	0,11229	-1,0659e-005	-1,0623e-005	-1,1071e-005	-3,8526e-008	7,8097e-005	-3,2092e-005	1,4624e-004	7,3597e-005	-1,0681e-005	-9,527e-005	1,6887e-004 
8	0,15659	-1,4739e-005	-1,4675e-005	-1,5331e-005	-6,0627e-008	1,0867e-004	-4,4716e-005	2,0353e-004	1,0252e-004	-1,4773e-005	-1,325e-004	2,3502e-004 
9	0,22303	-2,0727e-005	-2,0608e-005	-2,1607e-005	-1,0039e-007	1,5374e-004	-6,3326e-005	2,88e-004	1,452e-004	-2,0781e-005	-1,8736e-004	3,3255e-004 
10	0,3227	-2,9624e-005	-2,9389e-005	-3,0983e-005	-1,7592e-007	2,2138e-004	-9,1079e-005	4,1463e-004	2,0924e-004	-2,9713e-005	-2,6953e-004	4,7877e-004 
11	0,4722	-4,2325e-005	-4,1852e-005	-4,4486e-005	-3,2116e-007	3,2034e-004	-1,317e-004	5,999e-004	3,0326e-004	-4,2483e-005	-3,8944e-004	6,9271e-004 
12	0,63887	-5,6118e-005	-5,5286e-005	-5,9311e-005	-5,3057e-007	4,2979e-004	-1,7725e-004	8,0525e-004	4,0774e-004	-5,6371e-005	-5,2208e-004	9,2982e-004 
13	0,80554	-6,8917e-005	-6,7643e-005	-7,3237e-005	-7,7963e-007	5,3528e-004	-2,2065e-004	1,0028e-003	5,0872e-004	-6,9281e-005	-6,4924e-004	1,158e-003 
14	0,90277	-7,7465e-005	-7,5869e-005	-8,2589e-005	-9,5865e-007	6,0127e-004	-2,4801e-004	1,1266e-003	5,7141e-004	-7,7909e-005	-7,2943e-004	1,3008e-003 
15	1,	-8,5028e-005	-8,3093e-005	-9,0944e-005	-1,1439e-006	6,6359e-004	-2,7341e-004	1,2431e-003	6,3097e-004	-8,5553e-005	-8,0448e-004	1,4354e-003 
