0	Time [s]	Pressure sensor 41 (NormX) [MPa]	Pressure sensor 41 (NormY) [MPa]	Pressure sensor 41 (NormZ) [MPa]	Pressure sensor 41 (ShearXY) [MPa]	Pressure sensor 41 (ShearYZ) [MPa]	Pressure sensor 41 (ShearXZ) [MPa]	Pressure sensor 41 (Equivalent (von-Mises)) [MPa]	Pressure sensor 41 (Maximum Principal) [MPa]	Pressure sensor 41 (Middle Principal) [MPa]	Pressure sensor 41 (Minimum Principal) [MPa]	Pressure sensor 41 (Intensity) [MPa] 
1	5,8333e-003	-5,6686e-007	-5,665e-007	-5,8644e-007	-7,0411e-010	-4,119e-006	-1,628e-006	7,6714e-006	3,8524e-006	-5,6633e-007	-5,0058e-006	8,8582e-006 
2	1,1667e-002	-1,1907e-006	-1,1898e-006	-1,2323e-006	-1,3273e-009	-8,3704e-006	-3,3633e-006	1,5625e-005	7,8092e-006	-1,1897e-006	-1,0232e-005	1,8042e-005 
3	2,0417e-002	-2,0725e-006	-2,0706e-006	-2,1456e-006	-2,0913e-009	-1,4434e-005	-5,8354e-006	2,6966e-005	1,346e-005	-2,0707e-006	-1,7678e-005	3,1137e-005 
4	3,3542e-002	-3,3924e-006	-3,3884e-006	-3,5136e-006	-2,9705e-009	-2,3577e-005	-9,5839e-006	4,4082e-005	2,1998e-005	-3,3898e-006	-2,8903e-005	5,0901e-005 
5	5,3229e-002	-5,3758e-006	-5,3673e-006	-5,5714e-006	-3,6226e-009	-3,7263e-005	-1,5208e-005	6,9709e-005	3,4776e-005	-5,3721e-006	-4,5718e-005	8,0494e-005 
6	8,276e-002	-8,3219e-006	-8,3037e-006	-8,6326e-006	-3,1057e-009	-5,77e-005	-2,3603e-005	1,0798e-004	5,387e-005	-8,3171e-006	-7,0811e-005	1,2468e-004 
7	0,11229	-1,1239e-005	-1,1208e-005	-1,1669e-005	-8,8794e-010	-7,7837e-005	-3,1955e-005	1,4574e-004	7,27e-005	-1,1234e-005	-9,5582e-005	1,6828e-004 
8	0,15659	-1,5525e-005	-1,5469e-005	-1,6141e-005	5,5794e-009	-1,0774e-004	-4,4201e-005	2,0171e-004	1,0065e-004	-1,5521e-005	-1,3226e-004	2,3291e-004 
9	0,22303	-2,1791e-005	-2,1682e-005	-2,2702e-005	2,2239e-008	-1,5257e-004	-6,2596e-005	2,8564e-004	1,4272e-004	-2,1791e-005	-1,8711e-004	3,2983e-004 
10	0,3227	-3,1207e-005	-3,0988e-005	-3,2612e-005	6,2942e-008	-2,2001e-004	-9,0324e-005	4,1194e-004	2,0604e-004	-3,1219e-005	-2,6963e-004	4,7567e-004 
11	0,4722	-4,452e-005	-4,4071e-005	-4,674e-005	1,5688e-007	-3,1873e-004	-1,3066e-004	5,9664e-004	2,9909e-004	-4,4565e-005	-3,8985e-004	6,8894e-004 
12	0,63887	-5,8849e-005	-5,8056e-005	-6,2104e-005	3,0682e-007	-4,2669e-004	-1,7539e-004	7,9907e-004	4,0131e-004	-5,895e-005	-5,2137e-004	9,2268e-004 
13	0,80554	-7,2591e-005	-7,1369e-005	-7,6994e-005	4,9907e-007	-5,317e-004	-2,1846e-004	9,9565e-004	5,0075e-004	-7,2765e-005	-6,4893e-004	1,1497e-003 
14	0,90277	-8,1879e-005	-8,0334e-005	-8,7118e-005	6,4627e-007	-5,991e-004	-2,4637e-004	1,122e-003	5,6418e-004	-8,211e-005	-7,314e-004	1,2956e-003 
15	1,	-8,9109e-005	-8,7249e-005	-9,5091e-005	7,9023e-007	-6,5799e-004	-2,7021e-004	1,232e-003	6,203e-004	-8,9396e-005	-8,0235e-004	1,4226e-003 
