0	Time [s]	Pressure sensor 27 (NormX) [MPa]	Pressure sensor 27 (NormY) [MPa]	Pressure sensor 27 (NormZ) [MPa]	Pressure sensor 27 (ShearXY) [MPa]	Pressure sensor 27 (ShearYZ) [MPa]	Pressure sensor 27 (ShearXZ) [MPa]	Pressure sensor 27 (Equivalent (von-Mises)) [MPa]	Pressure sensor 27 (Maximum Principal) [MPa]	Pressure sensor 27 (Middle Principal) [MPa]	Pressure sensor 27 (Minimum Principal) [MPa]	Pressure sensor 27 (Intensity) [MPa] 
1	5,8333e-003	-7,4493e-005	-7,4527e-005	-7,7688e-005	6,1278e-008	7,4016e-006	4,281e-006	1,5147e-005	-6,7375e-005	-7,4555e-005	-8,4778e-005	1,7402e-005 
2	1,1667e-002	-1,4685e-004	-1,4691e-004	-1,5313e-004	1,2375e-007	1,3426e-005	7,684e-006	2,7516e-005	-1,3417e-004	-1,4697e-004	-1,6575e-004	3,1584e-005 
3	2,0417e-002	-2,5207e-004	-2,5217e-004	-2,6286e-004	2,1293e-007	2,265e-005	1,2969e-005	4,6469e-005	-2,3075e-004	-2,5228e-004	-2,8408e-004	5,3329e-005 
4	3,3542e-002	-4,1021e-004	-4,1036e-004	-4,2778e-004	3,4748e-007	3,7651e-005	1,9896e-005	7,5807e-005	-3,7541e-004	-4,1053e-004	-4,6241e-004	8,6998e-005 
5	5,3229e-002	-6,4521e-004	-6,4545e-004	-6,7284e-004	5,5289e-007	5,9034e-005	2,995e-005	1,1792e-004	-5,9125e-004	-6,4571e-004	-7,2655e-004	1,353e-004 
6	8,276e-002	-1,0004e-003	-1,0008e-003	-1,0433e-003	8,6658e-007	9,1865e-005	4,626e-005	1,832e-004	-9,1653e-004	-1,0012e-003	-1,1267e-003	2,1022e-004 
7	0,11229	-1,3468e-003	-1,3473e-003	-1,4045e-003	1,1824e-006	1,2416e-004	6,0335e-005	2,4592e-004	-1,2343e-003	-1,3478e-003	-1,5165e-003	2,8217e-004 
8	0,15659	-1,8737e-003	-1,8743e-003	-1,954e-003	1,6748e-006	1,7072e-004	8,7054e-005	3,4145e-004	-1,7175e-003	-1,8752e-003	-2,1093e-003	3,9179e-004 
9	0,22303	-2,6775e-003	-2,6783e-003	-2,7925e-003	2,4379e-006	2,5109e-004	1,2423e-004	4,9859e-004	-2,4483e-003	-2,6796e-003	-3,0205e-003	5,7224e-004 
10	0,3227	-3,8802e-003	-3,8812e-003	-4,0472e-003	3,6463e-006	3,687e-004	1,8547e-004	7,3401e-004	-3,5413e-003	-3,8833e-003	-4,3839e-003	8,426e-004 
11	0,4722	-5,7163e-003	-5,7176e-003	-5,9632e-003	5,6524e-006	5,5125e-004	2,8523e-004	1,1029e-003	-5,2048e-003	-5,7212e-003	-6,4712e-003	1,2664e-003 
12	0,63887	-7,7615e-003	-7,7628e-003	-8,0981e-003	8,105e-006	7,5842e-004	3,9717e-004	1,5205e-003	-7,0539e-003	-7,7685e-003	-8,8001e-003	1,7461e-003 
13	0,80554	-9,8203e-003	-9,8215e-003	-1,0248e-002	1,0769e-005	9,4891e-004	5,0811e-004	1,9127e-003	-8,9318e-003	-9,8296e-003	-1,1128e-002	2,1964e-003 
14	0,90277	-1,0972e-002	-1,0972e-002	-1,145e-002	1,243e-005	1,0808e-003	5,7693e-004	2,1753e-003	-9,9568e-003	-1,0982e-002	-1,2455e-002	2,4985e-003 
15	1,	-1,2202e-002	-1,2202e-002	-1,2736e-002	1,427e-005	1,2036e-003	6,5076e-004	2,4293e-003	-1,1068e-002	-1,2214e-002	-1,3858e-002	2,7904e-003 
