0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	1,6667e-002	-2,2033e-006	-2,1963e-006	-2,2972e-006	1,0348e-009	-1,3702e-005	-2,5808e-007	2,3737e-005	1,1458e-005	-2,2033e-006	-1,5951e-005	2,7409e-005 
2	3,3333e-002	-4,3692e-006	-4,3529e-006	-4,5572e-006	2,2606e-009	-2,7849e-005	-4,592e-007	4,8244e-005	2,3398e-005	-4,3692e-006	-3,2308e-005	5,5707e-005 
3	5,8333e-002	-7,4477e-006	-7,4142e-006	-7,773e-006	4,209e-009	-4,8528e-005	-6,7992e-007	8,4062e-005	4,094e-005	-7,4478e-006	-5,6127e-005	9,7067e-005 
4	9,5833e-002	-1,2007e-005	-1,194e-005	-1,2544e-005	7,4467e-009	-7,9816e-005	-9,2179e-007	1,3826e-004	6,7581e-005	-1,2007e-005	-9,2064e-005	1,5964e-004 
5	0,15208	-1,8312e-005	-1,8176e-005	-1,9159e-005	1,2437e-008	-1,2574e-004	-1,1457e-006	2,178e-004	1,0708e-004	-1,8312e-005	-1,4442e-004	2,515e-004 
6	0,20833	-2,4375e-005	-2,4151e-005	-2,5543e-005	1,7638e-008	-1,7136e-004	-1,2707e-006	2,9682e-004	1,4652e-004	-2,4375e-005	-1,9622e-004	3,4274e-004 
7	0,29271	-3,3143e-005	-3,2747e-005	-3,4816e-005	2,5743e-008	-2,3964e-004	-1,3598e-006	4,1507e-004	2,0586e-004	-3,3143e-005	-2,7342e-004	4,7928e-004 
8	0,41927	-4,5377e-005	-4,4644e-005	-4,7848e-005	3,7774e-008	-3,3996e-004	-1,4281e-006	5,8885e-004	2,9373e-004	-4,5377e-005	-3,8622e-004	6,7994e-004 
9	0,58594	-6,0808e-005	-5,9479e-005	-6,4454e-005	5,4862e-008	-4,727e-004	-1,4714e-006	8,1875e-004	4,1074e-004	-6,0808e-005	-5,3467e-004	9,4541e-004 
10	0,7526	-7,6594e-005	-7,4479e-005	-8,1623e-005	7,3003e-008	-6,0919e-004	-1,4323e-006	1,0552e-003	5,3115e-004	-7,6594e-005	-6,8725e-004	1,2184e-003 
11	0,91927	-8,9286e-005	-8,6262e-005	-9,5687e-005	9,0205e-008	-7,3632e-004	-1,5657e-006	1,2754e-003	6,4536e-004	-8,9286e-005	-8,2731e-004	1,4727e-003 
12	1,	-9,5837e-005	-9,2306e-005	-1,0299e-004	9,922e-008	-7,9958e-004	-1,7079e-006	1,3849e-003	7,0195e-004	-9,5838e-005	-8,9725e-004	1,5992e-003 
