0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-1,255e-006	-1,2548e-006	-1,3118e-006	8,1918e-009	6,9258e-006	1,7369e-005	3,2387e-005	1,7418e-005	-1,2605e-006	-1,9979e-005	3,7397e-005 
2	3,3333e-002	-2,3447e-006	-2,3471e-006	-2,4585e-006	1,7912e-008	1,4118e-005	3,5643e-005	6,6402e-005	3,5942e-005	-2,359e-006	-4,0733e-005	7,6675e-005 
3	5,8333e-002	-3,7298e-006	-3,7413e-006	-3,9318e-006	3,4453e-008	2,4661e-005	6,2713e-005	1,1672e-004	6,3568e-005	-3,7632e-006	-7,1207e-005	1,3477e-004 
4	9,5833e-002	-5,7163e-006	-5,754e-006	-6,0789e-006	6,5099e-008	4,0802e-005	1,0465e-004	1,9456e-004	1,0645e-004	-5,7931e-006	-1,182e-004	2,2465e-004 
5	0,15208	-7,6444e-006	-7,7491e-006	-8,2737e-006	1,2233e-007	6,4531e-005	1,67e-004	3,101e-004	1,7111e-004	-7,8178e-006	-1,8696e-004	3,5807e-004 
6	0,20833	-9,1231e-006	-9,3314e-006	-1,0092e-005	1,951e-007	8,8494e-005	2,3096e-004	4,284e-004	2,3778e-004	-9,4351e-006	-2,5689e-004	4,9467e-004 
7	0,29271	-1,0953e-005	-1,1386e-005	-1,259e-005	3,3307e-007	1,2455e-004	3,2811e-004	6,0787e-004	3,3927e-004	-1,1553e-005	-3,6264e-004	7,0191e-004 
8	0,41927	-1,244e-005	-1,3359e-005	-1,5399e-005	6,0202e-007	1,7802e-004	4,7295e-004	8,7528e-004	4,9157e-004	-1,3642e-005	-5,1912e-004	1,0107e-003 
9	0,58594	-1,2241e-005	-1,4101e-005	-1,7599e-005	1,0773e-006	2,4888e-004	6,6774e-004	1,2343e-003	6,9794e-004	-1,4579e-005	-7,273e-004	1,4252e-003 
10	0,7526	-1,2487e-005	-1,5664e-005	-2,1201e-005	1,7073e-006	3,2174e-004	8,6911e-004	1,6052e-003	9,1028e-004	-1,6393e-005	-9,4324e-004	1,8535e-003 
11	0,91927	-7,6232e-006	-1,2402e-005	-2,0176e-005	2,4451e-006	3,9107e-004	1,0626e-003	1,9612e-003	1,1189e-003	-1,3417e-005	-1,1457e-003	2,2646e-003 
12	1,	-5,9274e-006	-1,1625e-005	-2,0725e-005	2,8623e-006	4,2574e-004	1,1591e-003	2,1388e-003	1,2221e-003	-1,28e-005	-1,2476e-003	2,4697e-003 
