Node Number	Normal Stress (MPa)
14846	-2,6245e-003
14852	-3,4437e-003
14858	-5,7006e-003
14859	-4,9691e-003
14860	-4,1193e-003
14861	-5,0681e-003
14862	-7,4145e-003
14863	-3,3949e-003
14864	-6,0106e-003
14865	-4,1618e-003
14866	-3,3325e-003
14867	-6,7843e-003
14868	-4,5238e-003
14869	-6,3112e-003
14870	-2,6606e-003
14871	-4,0722e-003
14872	-2,5221e-003
14873	-4,181e-003
14874	-2,9458e-003
14875	-4,3782e-003
14876	-2,7788e-003
14877	-2,5347e-003
14878	-3,6241e-003
14879	-2,3932e-003
14880	-3,2493e-003
14881	-3,9351e-003
14882	-2,638e-003
14883	-2,4984e-003
14884	-3,4331e-003
14885	-2,4325e-003
14886	-4,018e-003
14887	-2,1038e-003
14888	-2,9959e-003
14889	-1,7943e-003
14890	-1,9125e-003
14891	-3,4223e-003
14892	-2,1957e-003
14893	-2,701e-003
14894	-2,0063e-003
14895	-3,8052e-003
14896	-2,4297e-003
14897	-2,1441e-003
14898	-3,1158e-003
14899	-1,7567e-003
14900	-2,5907e-003
14901	-1,661e-003
14902	-1,7116e-003
14903	-2,3455e-003
14904	-1,4073e-003
14905	-2,2391e-003
14906	-1,2911e-003
14907	-1,9302e-003
14908	-1,5932e-003
14909	-1,916e-003
14910	-1,5191e-003
14911	-1,5239e-003
14912	-1,7954e-003
14913	-1,3917e-003
14914	-1,7977e-003
14915	-1,126e-003
14916	-1,8001e-003
14917	-1,174e-003
14918	-1,1608e-003
14919	-1,9154e-003
14920	-1,1445e-003
14921	-2,3052e-003
14922	-1,5109e-003
14923	-1,2574e-003
14924	-1,5966e-003
14925	-1,0926e-002
14931	-4,1007e-003
14932	-4,7462e-003
14933	-4,1124e-003
14934	-5,315e-003
14935	-4,0404e-003
14936	-2,8197e-003
14937	-5,2693e-003
14938	-3,8993e-003
14939	-5,6243e-003
14940	-4,477e-003
14941	-4,6688e-003
14942	-7,3301e-003
14943	-5,035e-003
14944	-4,2859e-003
14945	-7,0917e-003
14946	-5,821e-003
14947	-8,4918e-003
14948	-6,6195e-003
14949	-9,5858e-003
14950	-6,0291e-003
14951	-9,1547e-003
14952	-9,0215e-003
14953	-1,0169e-002
14954	-1,4482e-002
14955	-1,2092e-002
14956	-1,3201e-002
14957	-2,0322e-002
14958	-1,654e-002
14959	-1,5745e-002
14960	-1,6769e-002
14961	-2,0566e-002
14962	-2,2428e-002
14963	-3,2109e-002
14964	-1,89e-002
14965	-3,662e-002
14966	-3,732e-002
14967	-2,5954e-002
14968	-5,5708e-002
14969	-4,1669e-002
14970	-4,4316e-002
14971	-5,6217e-002
14972	-4,3612e-002
14973	-4,424e-002
14974	-3,9042e-002
14975	-5,11e-002
14976	-6,e-002
14977	-8,2709e-002
14978	-4,7286e-002
14979	-8,4662e-002
14980	-6,1768e-002
14981	-9,9435e-002
14982	-7,2416e-002
14983	-0,10523
14984	-5,9774e-002
14985	-6,4705e-002
14986	-0,10277
14987	-5,653e-002
14988	-7,5193e-002
14989	-5,9906e-002
14990	-6,9334e-002
14991	-7,e-002
14992	-7,4581e-002
14993	-4,8036e-002
