0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	1,6667e-002	-7,4064e-007	-7,5739e-007	-7,4069e-007	-1,0417e-008	-1,2537e-005	-1,5866e-006	2,1888e-005	1,1887e-005	-7,3831e-007	-1,3387e-005	2,5274e-005 
2	3,3333e-002	-1,4183e-006	-1,4512e-006	-1,4156e-006	-2,1243e-008	-2,5499e-005	-3,2219e-006	4,4517e-005	2,4266e-005	-1,4136e-006	-2,7138e-005	5,1404e-005 
3	5,8333e-002	-2,4697e-006	-2,5225e-006	-2,4697e-006	-3,6265e-008	-4,4329e-005	-5,6269e-006	7,7396e-005	4,2184e-005	-2,4614e-006	-4,7185e-005	8,9369e-005 
4	9,5833e-002	-4,0059e-006	-4,0824e-006	-4,0147e-006	-5,8177e-008	-7,2677e-005	-9,2347e-006	1,2689e-004	6,9206e-005	-3,9926e-006	-7,7316e-005	1,4652e-004 
5	0,15208	-6,1795e-006	-6,2772e-006	-6,2101e-006	-8,9542e-008	-1,1528e-004	-1,4644e-005	2,0128e-004	1,0995e-004	-6,1586e-006	-1,2246e-004	2,3242e-004 
6	0,23646	-9,3327e-006	-9,4292e-006	-9,4278e-006	-1,3098e-007	-1,7833e-004	-2,2605e-005	3,1135e-004	1,7031e-004	-9,3016e-006	-1,892e-004	3,5951e-004 
7	0,36302	-1,3823e-005	-1,3844e-005	-1,408e-005	-1,8516e-007	-2,7307e-004	-3,4706e-005	4,7678e-004	2,6128e-004	-1,3777e-005	-2,8925e-004	5,5053e-004 
8	0,52969	-1,9196e-005	-1,8988e-005	-1,9781e-005	-2,3777e-007	-3,9654e-004	-5,0183e-005	6,9231e-004	3,8029e-004	-1,9134e-005	-4,1912e-004	7,9941e-004 
9	0,69635	-2,3932e-005	-2,335e-005	-2,4969e-005	-2,7176e-007	-5,1887e-004	-6,574e-005	9,059e-004	4,9882e-004	-2,3855e-005	-5,4722e-004	1,046e-003 
10	0,86302	-2,8218e-005	-2,7121e-005	-2,9837e-005	-2,8716e-007	-6,4003e-004	-8,1035e-005	1,1174e-003	6,1662e-004	-2,8129e-005	-6,7366e-004	1,2903e-003 
11	1,	-3,1529e-005	-2,9904e-005	-3,3728e-005	-2,8573e-007	-7,3917e-004	-9,3448e-005	1,2905e-003	7,132e-004	-3,1433e-005	-7,7692e-004	1,4901e-003 
