0	Time [s]	Pressure sensor 18 (NormX) [MPa]	Pressure sensor 18 (NormY) [MPa]	Pressure sensor 18 (NormZ) [MPa]	Pressure sensor 18 (ShearXY) [MPa]	Pressure sensor 18 (ShearYZ) [MPa]	Pressure sensor 18 (ShearXZ) [MPa]	Pressure sensor 18 (Equivalent (von-Mises)) [MPa]	Pressure sensor 18 (Maximum Principal) [MPa]	Pressure sensor 18 (Middle Principal) [MPa]	Pressure sensor 18 (Minimum Principal) [MPa]	Pressure sensor 18 (Intensity) [MPa] 
1	1,6667e-002	-3,2501e-004	-3,2453e-004	-3,3962e-004	5,281e-007	-2,4434e-005	-1,3722e-005	5,0771e-005	-3,0284e-004	-3,2534e-004	-3,6098e-004	5,8133e-005 
2	3,3333e-002	-6,6302e-004	-6,6205e-004	-6,9289e-004	1,0869e-006	-4,6114e-005	-2,8074e-005	9,8335e-005	-6,2087e-004	-6,6372e-004	-7,3336e-004	1,1249e-004 
3	5,8333e-002	-1,1498e-003	-1,1481e-003	-1,2015e-003	1,8947e-006	-8,1125e-005	-5,1018e-005	1,7417e-004	-1,0745e-003	-1,151e-003	-1,2739e-003	1,9932e-004 
4	9,5833e-002	-1,8889e-003	-1,8861e-003	-1,974e-003	3,1433e-006	-1,3283e-004	-8,2431e-005	2,8433e-004	-1,7664e-003	-1,8909e-003	-2,0917e-003	3,2535e-004 
5	0,15208	-2,9982e-003	-2,9936e-003	-3,1335e-003	5,0731e-006	-2,0704e-004	-1,3046e-004	4,4573e-004	-2,8069e-003	-3,0014e-003	-3,3168e-003	5,0993e-004 
6	0,23646	-4,6499e-003	-4,6426e-003	-4,8601e-003	8,025e-006	-3,1998e-004	-1,985e-004	6,8655e-004	-4,3561e-003	-4,655e-003	-5,1415e-003	7,8533e-004 
7	0,36302	-7,1339e-003	-7,1224e-003	-7,4574e-003	1,2688e-005	-4,8526e-004	-3,0293e-004	1,0444e-003	-6,6886e-003	-7,1421e-003	-7,8831e-003	1,1945e-003 
8	0,52969	-1,0401e-002	-1,0383e-002	-1,0874e-002	1,9138e-005	-7,0343e-004	-4,2934e-004	1,5071e-003	-9,7608e-003	-1,0413e-002	-1,1484e-002	1,7233e-003 
9	0,69635	-1,3676e-002	-1,3652e-002	-1,4301e-002	2,6035e-005	-9,1459e-004	-5,7449e-004	1,9768e-003	-1,2838e-002	-1,3692e-002	-1,5098e-002	2,2603e-003 
10	0,86302	-1,6941e-002	-1,691e-002	-1,7718e-002	3,3281e-005	-1,1273e-003	-7,0361e-004	2,4351e-003	-1,5911e-002	-1,6962e-002	-1,8695e-002	2,784e-003 
11	1,	-1,9631e-002	-1,9595e-002	-2,0534e-002	3,9534e-005	-1,302e-003	-8,1114e-004	2,8133e-003	-1,8444e-002	-1,9656e-002	-2,166e-002	3,2162e-003 
