Node Number	Normal Stress (MPa)
41569	-6,262e-003
41575	-5,2001e-003
41581	-3,8881e-003
41582	-4,8724e-003
41583	-4,1579e-003
41584	-4,9603e-003
41585	-6,8351e-003
41586	-4,13e-003
41587	-6,575e-003
41588	-4,0552e-003
41589	-3,4517e-003
41590	-8,1187e-003
41591	-5,4999e-003
41592	-7,8665e-003
41593	-3,8765e-003
41594	-4,7865e-003
41595	-3,0935e-003
41596	-5,1538e-003
41597	-3,9877e-003
41598	-6,1448e-003
41599	-4,2813e-003
41600	-4,2406e-003
41601	-6,1615e-003
41602	-3,4366e-003
41603	-3,8146e-003
41604	-5,61e-003
41605	-3,6073e-003
41606	-4,5817e-003
41607	-3,107e-003
41608	-3,6312e-003
41609	-5,7635e-003
41610	-3,7895e-003
41611	-5,5856e-003
41612	-3,814e-003
41613	-3,79e-003
41614	-6,152e-003
41615	-3,8428e-003
41616	-4,7158e-003
41617	-3,1428e-003
41618	-7,2288e-003
41619	-4,5943e-003
41620	-3,9308e-003
41621	-5,9351e-003
41622	-3,2884e-003
41623	-6,3771e-003
41624	-3,719e-003
41625	-3,6128e-003
41626	-5,115e-003
41627	-3,2613e-003
41628	-4,5382e-003
41629	-3,0242e-003
41630	-4,6053e-003
41631	-3,7316e-003
41632	-4,5898e-003
41633	-3,1892e-003
41634	-2,8594e-003
41635	-4,8025e-003
41636	-3,388e-003
41637	-4,8165e-003
41638	-2,8982e-003
41639	-4,4856e-003
41640	-3,1691e-003
41641	-3,3259e-003
41642	-5,7791e-003
41643	-2,8217e-003
41644	-5,5002e-003
41645	-3,5575e-003
41646	-5,1259e-003
41647	-2,1871e-003
41648	-9,4236e-003
41654	-4,2653e-003
41655	-3,8516e-003
41656	-3,8833e-003
41657	-4,7435e-003
41658	-3,6679e-003
41659	-3,4341e-003
41660	-3,6102e-003
41661	-3,1858e-003
41662	-3,2176e-003
41663	-3,5829e-003
41664	-3,4461e-003
41665	-3,9006e-003
41666	-4,1805e-003
41667	-3,5375e-003
41668	-5,4476e-003
41669	-4,4758e-003
41670	-7,491e-003
41671	-4,9631e-003
41672	-7,5753e-003
41673	-5,1437e-003
41674	-8,7514e-003
41675	-5,8037e-003
41676	-9,3737e-003
41677	-8,8824e-003
41678	-1,0197e-002
41679	-1,3608e-002
41680	-9,0497e-003
41681	-1,5694e-002
41682	-1,0344e-002
41683	-1,9756e-002
41684	-1,8802e-002
41685	-1,617e-002
41686	-2,3108e-002
41687	-1,7567e-002
41688	-1,6219e-002
41689	-3,0251e-002
41690	-1,7366e-002
41691	-3,3445e-002
41692	-2,5136e-002
41693	-2,8387e-002
41694	-3,796e-002
41695	-2,6741e-002
41696	-3,9877e-002
41697	-3,3156e-002
41698	-4,8821e-002
41699	-2,7962e-002
41700	-3,9965e-002
41701	-3,433e-002
41702	-4,8925e-002
41703	-6,1782e-002
41704	-4,2234e-002
41705	-4,2711e-002
41706	-6,8645e-002
41707	-3,9327e-002
41708	-3,7591e-002
41709	-5,5334e-002
41710	-3,6598e-002
41711	-5,6082e-002
41712	-3,3746e-002
41713	-3,1617e-002
41714	-4,8378e-002
41715	-3,7208e-002
41716	-4,9371e-002
41717	-3,2204e-002
41718	-5,1418e-002
41719	-3,0188e-002
41720	-2,7042e-002
41721	-4,0153e-002
41722	-2,888e-002
41723	-2,8089e-002
41724	-2,9983e-002
41725	-2,1717e-002
41726	-2,2825e-002
41727	-1,8886e-002
41728	-1,3683e-002
41729	-2,2699e-002
41730	-1,5608e-002
41731	-2,0623e-002
41732	-1,2309e-002
41733	-1,6811e-002
41734	-1,0542e-002
41735	-1,0556e-002
41736	-1,5593e-002
41737	-7,697e-003
41738	-1,0557e-002
41739	-7,0596e-003
41740	-6,8068e-003
41741	-9,4796e-003
41742	-6,5194e-003
41743	-9,1835e-003
41744	-6,5809e-003
41745	-6,1906e-003
41746	-6,5266e-003
41747	-3,8288e-003
41748	-3,8525e-003
41749	-4,7781e-003
41750	-3,9094e-003
41751	-4,6058e-003
41752	-2,9951e-003
41753	-4,308e-003
41754	-2,5025e-003
41755	-3,5671e-003
41756	-2,3522e-003
41757	-2,0996e-003
41758	-3,3223e-003
41759	-2,9228e-003
41760	-2,5204e-003
41761	-3,2942e-003
41762	-2,1077e-003
41763	-2,1481e-003
41764	-2,3053e-003
41765	-2,7876e-003
41766	-6,6292e-003
41772	-6,5007e-003
41773	-4,3192e-003
41774	-3,966e-003
41775	-6,4876e-003
41776	-4,2704e-003
41777	-8,2757e-003
41778	-4,6529e-003
41779	-4,1412e-003
41780	-5,1157e-003
41781	-3,2586e-003
41782	-5,6801e-003
41783	-5,8833e-003
41784	-2,3868e-003
41785	-4,8371e-003
41786	-4,2752e-003
41787	-4,7674e-003
41788	-5,7969e-003
41789	-4,6202e-003
41790	-6,6107e-003
41791	-4,0748e-003
41792	-6,3605e-003
41793	-4,1782e-003
41794	-6,9677e-003
41795	-5,5991e-003
41796	-6,2336e-003
41797	-4,0523e-003
41798	-7,3389e-003
41799	-5,5435e-003
41800	-8,3667e-003
41801	-5,8602e-003
41802	-8,0468e-003
41803	-6,7636e-003
41804	-5,1935e-003
41805	-6,8816e-003
41806	-4,7605e-003
41807	-9,1457e-003
41808	-5,6806e-003
41809	-6,8462e-003
41810	-5,0671e-003
41811	-7,4871e-003
41812	-5,689e-003
41813	-6,9203e-003
41814	-4,8102e-003
41815	-9,621e-003
41816	-6,1695e-003
41817	-6,3853e-003
41818	-7,0896e-003
41819	-4,2791e-003
41820	-5,2364e-003
41821	-6,9084e-003
41822	-4,9052e-003
41823	-6,6475e-003
41824	-4,5982e-003
41825	-4,7858e-003
41826	-6,9691e-003
41827	-5,0144e-003
41828	-9,1516e-003
41829	-5,4771e-003
41830	-7,3247e-003
41831	-5,2869e-003
41832	-8,2777e-003
41833	-7,1211e-003
41834	-6,6357e-003
41835	-9,0701e-003
41836	-6,5271e-003
41837	-7,2857e-003
41838	-2,8658e-003
41839	-2,379e-003
41840	-1,8565e-003
41841	-2,048e-003
41842	-2,7952e-003
41843	-1,8504e-003
41844	-2,2116e-003
41845	-3,8823e-003
41846	-2,0456e-003
41847	-3,1129e-003
41848	-2,5263e-003
41849	-2,3519e-003
41850	-3,7267e-003
41851	-2,443e-003
41852	-2,4746e-003
41853	-4,0767e-003
41854	-2,6931e-003
41855	-4,7687e-003
41856	-3,5346e-003
41857	-5,4625e-003
41858	-3,5968e-003
41859	-6,3616e-003
41860	-4,3703e-003
41861	-4,5208e-003
41862	-6,4861e-003
41863	-5,0197e-003
41864	-5,8701e-003
41865	-8,472e-003
41866	-5,6895e-003
41867	-7,6006e-003
41868	-3,9434e-003
41869	-8,5443e-003
41870	-7,4737e-003
41871	-1,24e-002
41872	-1,076e-002
41873	-1,3189e-002
41874	-1,0006e-002
41875	-8,8549e-003
41876	-1,4661e-002
41877	-1,0385e-002
41878	-1,4393e-002
41879	-1,5348e-002
41880	-1,9739e-002
41881	-1,6907e-002
41882	-1,8163e-002
41883	-2,2981e-002
41884	-2,129e-002
41885	-2,154e-002
41886	-2,9873e-002
41887	-1,8652e-002
41888	-1,5874e-002
41889	-2,6578e-002
41890	-1,7423e-002
41891	-2,6036e-002
41892	-1,789e-002
41893	-1,8059e-002
41894	-3,0238e-002
41895	-2,096e-002
41896	-2,8021e-002
41897	-1,8843e-002
41898	-2,0473e-002
41899	-3,5791e-002
41900	-2,1601e-002
41901	-1,9721e-002
41902	-3,0198e-002
41903	-2,0957e-002
41904	-1,7381e-002
41905	-2,8068e-002
41906	-1,9235e-002
41907	-2,6061e-002
41908	-1,806e-002
41909	-1,8141e-002
41910	-2,0061e-002
41911	-2,2259e-002
41912	-1,5527e-002
41913	-1,4658e-002
41914	-1,7486e-002
41915	-1,9963e-002
41916	-1,6326e-002
41917	-1,1123e-002
41918	-1,5548e-002
41919	-9,2078e-003
41920	-9,0207e-003
41921	-1,2287e-002
41922	-9,0995e-003
41923	-1,069e-002
41924	-6,5461e-003
41925	-7,59e-003
41926	-1,1712e-002
41927	-5,8964e-003
41928	-7,8803e-003
41929	-5,8153e-003
41930	-5,5113e-003
41931	-6,5489e-003
41932	-4,5116e-003
41933	-4,8552e-003
41934	-6,5636e-003
41935	-3,8646e-003
41936	-4,8953e-003
41937	-3,278e-003
41938	-5,5318e-003
41939	-3,5312e-003
41940	-4,6619e-003
41941	-3,0926e-003
41942	-2,9218e-003
41943	-3,6063e-003
41944	-2,4723e-003
41945	-3,6685e-003
41946	-1,9078e-003
41947	-2,5308e-003
41948	-2,3494e-003
41949	-1,9648e-003
41950	-4,0403e-003
42188	-1,5477e-002
42189	-2,0474e-003
42190	1,2434e-004
42191	-7,961e-003
42192	-1,4337e-002
42193	-4,9275e-005
42194	1,2799e-004
42195	-1,0259e-002
42196	-1,4812e-002
42197	-1,074e-002
42198	1,1118e-004
42199	5,1786e-005
42200	1,0583e-004
42201	4,7283e-005
42202	-4,6277e-006
42203	-6,9968e-003
42204	-1,308e-002
42205	-7,4523e-003
42206	7,4282e-007
42207	-1,9833e-003
42208	-3,1775e-003
42209	-4,4743e-003
42210	-5,9238e-003
42211	-1,0072e-004
42212	-1,4914e-002
42213	-1,3246e-002
42214	-1,6194e-003
42215	-4,7572e-003
42216	1,8146e-004
42217	-1,138e-002
42218	3,1487e-004
42219	-1,1567e-003
42220	-1,7018e-002
42221	-1,5199e-002
42222	-2,3797e-004
42223	-3,2056e-003
42224	-1,9718e-003
42225	-3,3543e-003
42226	-9,2595e-003
42227	-1,6041e-004
42228	-2,61e-005
42229	-1,4728e-003
42230	-6,7373e-005
42231	-5,902e-003
42232	-1,6194e-003
42233	-1,5542e-002
42234	-1,4701e-002
42235	-6,1445e-004
42236	-9,3144e-003
42237	-5,3181e-003
42238	-1,041e-004
42239	-1,2865e-002
42240	-8,8035e-003
42241	-5,9876e-004
42242	-1,1946e-004
42243	-2,2761e-005
42244	-6,6336e-005
42245	-1,034e-003
42246	-7,6e-004
42247	8,2674e-005
42248	3,0074e-005
42249	-1,7184e-004
42250	-1,3796e-002
42251	-1,5864e-005
42252	-2,7833e-004
42253	-3,1534e-005
42254	-4,9307e-004
42255	2,0294e-005
42256	-1,3648e-002
42257	-1,472e-002
42258	-3,1564e-004
42259	-6,3207e-003
42260	-4,4291e-003
42261	-4,1324e-004
42262	9,6169e-005
42263	-1,19e-004
42264	1,0031e-004
42265	-3,696e-003
42266	-2,5481e-003
42267	8,3249e-005
42268	-1,0108e-002
42269	-4,2489e-005
42270	-2,9214e-004
42271	-3,2132e-004
42272	-3,2643e-004
42273	-9,7209e-003
42274	-1,6669e-004
42275	-2,2476e-003
42276	3,2e-004
42277	1,378e-004
42278	-1,459e-002
42279	-1,4703e-003
42280	-4,9732e-004
42281	-1,2545e-002
42282	5,2194e-005
42283	-2,7281e-004
42284	-2,4841e-003
42285	8,5914e-005
42286	-3,8327e-004
42287	-4,9689e-003
42288	-9,6321e-006
42289	-9,2808e-003
42290	-4,6322e-003
42291	2,611e-004
42292	-2,1632e-004
42293	-1,7304e-004
42294	-3,6276e-004
42295	-1,8731e-005
42296	-7,059e-003
42297	-1,2496e-002
42298	-1,9658e-003
42299	-1,0714e-002
42300	-7,8423e-004
42301	-8,3518e-003
42302	-4,4806e-003
42303	-8,1925e-003
42304	-1,0184e-003
42305	-1,0593e-003
42306	-1,5799e-002
42307	3,1316e-004
42308	1,6207e-004
42309	2,9101e-006
42310	-7,8721e-004
42311	9,2158e-005
42312	-1,4825e-002
42313	-1,1071e-002
42314	-1,0991e-003
42315	-1,1049e-003
42316	-4,0104e-004
42317	-1,4496e-002
42318	-1,1479e-002
42319	-3,2513e-004
42320	-4,0498e-004
42321	-9,1824e-003
42322	-3,4497e-004
42323	-2,2945e-004
42324	-4,6771e-004
42325	-2,1837e-003
42326	-6,2115e-003
42327	-1,3435e-002
42328	-1,4833e-003
42329	-1,7809e-002
42330	-2,2149e-003
42331	9,3284e-005
42332	-1,2168e-004
42333	-3,3614e-007
42334	-8,7351e-005
42335	-3,92e-004
42336	1,1024e-004
42337	4,2504e-005
42338	-1,3523e-004
42339	-2,2814e-004
42340	-1,2478e-003
42341	3,8295e-006
42342	-1,0268e-002
42343	-3,6476e-003
42344	-1,5628e-002
42345	-5,2147e-004
42346	-2,3651e-004
42347	6,3133e-005
42348	-1,7475e-002
42349	-6,3455e-003
42350	-1,1378e-002
42351	-3,0399e-005
42352	-1,2234e-004
42353	-7,6628e-004
42354	-1,4729e-002
42355	-1,2412e-004
42356	-1,1671e-002
42357	-9,3078e-003
42358	-1,075e-002
42359	-1,4126e-002
42360	-1,4233e-002
42361	-1,5726e-002
42362	-1,7555e-002
42363	-5,3062e-003
42364	-9,2389e-003
42365	-8,6564e-003
42366	2,3391e-004
42367	-4,8218e-003
42368	-4,9622e-003
42369	-3,3803e-005
42370	-2,3012e-004
42371	-2,2414e-004
42372	-4,4409e-005
42373	1,6755e-004
42374	-2,9212e-004
42375	-1,3444e-002
42376	-1,3841e-002
42377	-4,8298e-003
42378	-1,7037e-002
42379	-9,5813e-003
42380	-2,0613e-005
42381	-4,8356e-004
42382	-3,3365e-004
42383	-9,7908e-003
42384	-5,2908e-003
42385	-3,2107e-004
42386	-4,2039e-004
42387	-3,1303e-003
42388	-2,2937e-003
42389	-1,6845e-004
42390	-7,1681e-004
42391	-2,0153e-003
42392	-1,4037e-002
42393	-1,3789e-002
42394	-6,1725e-003
42395	-1,7976e-003
42396	-1,4715e-002
42397	-7,1525e-003
