0	Time [s]	Pressure sensor 41 (NormX) [MPa]	Pressure sensor 41 (NormY) [MPa]	Pressure sensor 41 (NormZ) [MPa]	Pressure sensor 41 (ShearXY) [MPa]	Pressure sensor 41 (ShearYZ) [MPa]	Pressure sensor 41 (ShearXZ) [MPa]	Pressure sensor 41 (Equivalent (von-Mises)) [MPa]	Pressure sensor 41 (Maximum Principal) [MPa]	Pressure sensor 41 (Middle Principal) [MPa]	Pressure sensor 41 (Minimum Principal) [MPa]	Pressure sensor 41 (Intensity) [MPa] 
1	1,6667e-002	-2,072e-006	-2,075e-006	-2,1511e-006	7,6945e-010	-1,0779e-005	-3,3079e-006	1,953e-005	9,1627e-006	-2,0727e-006	-1,3388e-005	2,2551e-005 
2	3,3333e-002	-4,2015e-006	-4,2065e-006	-4,3632e-006	1,9467e-009	-2,1941e-005	-6,7077e-006	3,9739e-005	1,8659e-005	-4,203e-006	-2,7227e-005	4,5886e-005 
3	5,8333e-002	-7,2998e-006	-7,3059e-006	-7,5845e-006	4,3109e-009	-3,8145e-005	-1,175e-005	6,9134e-005	3,2471e-005	-7,3028e-006	-4,7358e-005	7,9829e-005 
4	9,5833e-002	-1,1932e-005	-1,1936e-005	-1,2407e-005	9,3835e-009	-6,2416e-005	-1,9253e-005	1,1314e-004	5,315e-005	-1,1938e-005	-7,7487e-005	1,3064e-004 
5	0,15208	-1,892e-005	-1,8909e-005	-1,9694e-005	2,0498e-008	-9,9188e-005	-3,0621e-005	1,798e-004	8,4512e-005	-1,8931e-005	-1,231e-004	2,0762e-004 
6	0,23646	-2,9158e-005	-2,9104e-005	-3,04e-005	4,4553e-008	-1,5339e-004	-4,7488e-005	2,7813e-004	1,3083e-004	-2,9179e-005	-1,9032e-004	3,2115e-004 
7	0,36302	-4,4429e-005	-4,4261e-005	-4,6434e-005	9,7598e-008	-2,3469e-004	-7,2698e-005	4,2555e-004	2,0036e-004	-4,4469e-005	-2,9102e-004	4,9138e-004 
8	0,52969	-6,4162e-005	-6,3758e-005	-6,7273e-005	1,9765e-007	-3,4076e-004	-1,0571e-004	6,1796e-004	2,913e-004	-6,4239e-005	-4,2226e-004	7,1356e-004 
9	0,69635	-8,3615e-005	-8,2876e-005	-8,7953e-005	3,3232e-007	-4,4635e-004	-1,3885e-004	8,0966e-004	3,8211e-004	-8,3739e-005	-5,5281e-004	9,3492e-004 
10	0,86302	-1,0269e-004	-1,0153e-004	-1,0837e-004	4,9935e-007	-5,5074e-004	-1,7144e-004	9,9907e-004	4,7196e-004	-1,0287e-004	-6,8167e-004	1,1536e-003 
11	1,	-1,1824e-004	-1,1665e-004	-1,2511e-004	6,6237e-007	-6,3655e-004	-1,9837e-004	1,1549e-003	5,46e-004	-1,1848e-004	-7,8752e-004	1,3335e-003 
