Node Number	Normal Stress (MPa)
14808	-6,0695e-003
14814	-2,7009e-003
14820	-3,6983e-003
14821	-2,7601e-003
14822	-2,5265e-003
14823	-3,1233e-003
14824	-4,4076e-003
14825	-2,046e-003
14826	-3,4221e-003
14827	-2,4464e-003
14828	-2,108e-003
14829	-4,4177e-003
14830	-2,6585e-003
14831	-2,3324e-003
14832	-1,9729e-003
14833	-2,8308e-003
14834	-2,1228e-003
14835	-3,2932e-003
14836	-2,3361e-003
14837	-3,6576e-003
14838	-2,463e-003
14839	-2,5103e-003
14840	-4,463e-003
14841	-1,7126e-003
14842	-2,8868e-003
14843	-4,1724e-003
14844	-2,8778e-003
14845	-2,8994e-003
14846	-4,1559e-003
14847	-2,8311e-003
14848	-4,1842e-003
14849	-3,0444e-003
14850	-4,2199e-003
14851	-2,8806e-003
14852	-3,039e-003
14853	-4,9665e-003
14854	-3,3862e-003
14855	-4,3406e-003
14856	-2,444e-003
14857	-4,6191e-003
14858	-4,3234e-003
14859	-3,7952e-003
14860	-5,3825e-003
14861	-2,4493e-003
14862	-4,9302e-003
14863	-3,1757e-003
14864	-3,1884e-003
14865	-4,6515e-003
14866	-3,1376e-003
14867	-4,6087e-003
14868	-2,279e-003
14869	-4,2516e-003
14870	-3,1629e-003
14871	-4,182e-003
14872	-3,3388e-003
14873	-3,047e-003
14874	-4,3388e-003
14875	-3,034e-003
14876	-4,4149e-003
14877	-2,8851e-003
14878	-4,9492e-003
14879	-3,3467e-003
14880	-3,0795e-003
14881	-4,761e-003
14882	-2,9559e-003
14883	-5,8446e-003
14884	-3,2431e-003
14885	-3,176e-003
14886	-4,4863e-003
14887	-1,5069e-002
14893	-8,2476e-003
14894	-6,6555e-003
14895	-6,2584e-003
14896	-8,0587e-003
14897	-5,9477e-003
14898	-5,5026e-003
14899	-4,8786e-003
14900	-4,8366e-003
14901	-7,3246e-003
14902	-6,1222e-003
14903	-6,6146e-003
14904	-8,6953e-003
14905	-6,0985e-003
14906	-5,6701e-003
14907	-7,9815e-003
14908	-5,5326e-003
14909	-9,3262e-003
14910	-7,8533e-003
14911	-1,082e-002
14912	-7,2991e-003
14913	-1,1025e-002
14914	-9,3768e-003
14915	-1,0893e-002
14916	-1,6159e-002
14917	-1,2558e-002
14918	-1,2682e-002
14919	-1,9354e-002
14920	-1,4221e-002
14921	-1,4891e-002
14922	-1,5292e-002
14923	-1,6455e-002
14924	-1,7246e-002
14925	-2,4645e-002
14926	-1,7407e-002
14927	-2,5641e-002
14928	-1,9644e-002
14929	-1,3627e-002
14930	-2,4863e-002
14931	-2,0355e-002
14932	-1,8073e-002
14933	-2,8261e-002
14934	-1,5752e-002
14935	-2,4784e-002
14936	-1,5032e-003
14937	-2,1848e-002
14938	-1,7669e-002
14939	-2,5015e-002
14940	-1,3579e-002
14941	-2,421e-002
14942	-1,5108e-002
14943	-2,5025e-002
14944	-1,4965e-002
14945	-1,9624e-002
14946	-1,2027e-002
14947	-1,2429e-002
14948	-1,893e-002
14949	-1,3254e-002
14950	-1,2915e-002
14951	-1,8681e-002
14952	-1,2548e-002
14953	-1,258e-002
14954	-1,9796e-002
14955	-1,1647e-002
14956	-1,7828e-002
14957	-1,0915e-002
14958	-1,0416e-002
14959	-1,3863e-002
14960	-7,5225e-003
14961	-1,1284e-002
14962	-7,7346e-003
14963	-9,9287e-003
14964	-6,9764e-003
14965	-9,1787e-003
14966	-7,5747e-003
14967	-6,0948e-003
14968	-8,1469e-003
14969	-6,0665e-003
14970	-9,2864e-003
14971	-5,248e-003
14972	-7,4143e-003
14973	-4,698e-003
14974	-5,1892e-003
14975	-7,3392e-003
14976	-3,834e-003
14977	-5,6192e-003
14978	-4,8263e-003
14979	-4,7475e-003
14980	-5,5238e-003
14981	-3,3773e-003
14982	-6,2481e-003
14983	-3,9628e-003
14984	-3,6597e-003
14985	-3,8684e-003
14986	-2,3669e-003
14987	-2,401e-003
14988	-3,4776e-003
14989	-2,4906e-003
14990	-2,9471e-003
14991	-1,7168e-003
14992	-2,7907e-003
14993	-1,7136e-003
14994	-2,3624e-003
14995	-1,5284e-003
14996	-1,4836e-003
14997	-2,3654e-003
14998	-2,202e-003
14999	-1,7419e-003
15000	-2,4489e-003
15001	-1,1892e-003
15002	-1,2444e-003
15003	-1,6604e-003
15004	-2,8348e-003
15005	-8,237e-003
15011	-3,2732e-003
15012	-6,9233e-003
15013	-4,7626e-003
15014	-7,859e-003
15015	-5,2001e-003
15016	-8,2419e-003
15017	-5,3481e-003
15018	-5,3306e-003
15019	-6,4492e-003
15020	-3,6034e-003
15021	-6,767e-003
15022	-3,8885e-003
15023	-8,0145e-003
15024	-8,3759e-003
15025	-5,118e-003
15026	-5,0178e-003
15027	-8,1831e-003
15028	-5,4543e-003
15029	-7,9692e-003
15030	-5,0802e-003
15031	-9,3172e-003
15032	-6,0074e-003
15033	-8,7752e-003
15034	-5,8855e-003
15035	-8,6653e-003
15036	-6,8029e-003
15037	-1,1706e-002
15038	-7,8794e-003
15039	-1,1818e-002
15040	-9,4318e-003
15041	-1,3119e-002
15042	-9,0269e-003
15043	-6,8315e-003
15044	-9,141e-003
15045	-7,3118e-003
15046	-1,3244e-002
15047	-8,8945e-003
15048	-8,0312e-003
15049	-7,5285e-003
15050	-1,2328e-002
15051	-8,3767e-003
15052	-1,0674e-002
15053	-6,9284e-003
15054	-1,3578e-002
15055	-8,96e-003
15056	-9,9426e-003
15057	-1,1633e-002
15058	-6,4311e-003
15059	-6,2716e-003
15060	-9,8172e-003
15061	-6,8361e-003
15062	-9,3414e-003
15063	-5,6189e-003
15064	-6,3965e-003
15065	-9,0011e-003
15066	-6,5005e-003
15067	-1,1248e-002
15068	-7,6701e-003
15069	-1,103e-002
15070	-5,5969e-003
15071	-9,5946e-003
15072	-8,1626e-003
15073	-7,7393e-003
15074	-1,1345e-002
15075	-6,8073e-003
15076	-6,1449e-003
15077	-6,8247e-003
15078	-1,3544e-003
15079	-2,6798e-003
15080	-2,1276e-003
15081	-2,1712e-003
15082	-1,4513e-003
15083	-2,113e-003
15084	-8,8088e-004
15085	-1,5994e-003
15086	-2,9727e-003
15087	-2,6095e-003
15088	-2,2e-003
15089	-3,4591e-003
15090	-2,5932e-003
15091	-2,5579e-003
15092	-3,866e-003
15093	-2,6508e-003
15094	-4,139e-003
15095	-3,2918e-003
15096	-5,128e-003
15097	-3,2157e-003
15098	-6,1745e-003
15099	-4,3534e-003
15100	-4,4023e-003
15101	-8,0607e-003
15102	-5,3079e-003
15103	-6,0688e-003
15104	-9,0085e-003
15105	-7,2759e-003
15106	-8,2227e-003
15107	-1,2466e-002
15108	-8,8031e-003
15109	-7,7713e-003
15110	-1,3864e-002
15111	-1,1233e-002
15112	-1,5216e-002
15113	-9,2283e-003
15114	-9,7381e-003
15115	-1,6008e-002
15116	-1,0715e-002
15117	-1,7317e-002
15118	-1,5364e-002
15119	-2,3647e-002
15120	-1,9732e-002
15121	-2,9695e-002
15122	-2,1635e-002
15123	-2,8341e-002
15124	-2,1623e-002
15125	-2,9977e-002
15126	-2,2811e-002
15127	-1,8093e-002
15128	-2,8707e-002
15129	-1,8486e-002
15130	-2,6641e-002
15131	-2,4322e-002
15132	-2,4553e-002
15133	-2,9104e-002
15134	-2,0663e-002
15135	-3,0273e-002
15136	-2,0826e-002
15137	-1,878e-002
15138	-2,6729e-002
15139	-2,3208e-002
15140	-1,8023e-002
15141	-3,0444e-002
15142	-1,7913e-002
15143	-1,9684e-002
15144	-2,1814e-002
15145	-1,8077e-002
15146	-2,5564e-002
15147	-1,3578e-002
15148	-1,3025e-002
15149	-1,7922e-002
15150	-2,1533e-002
15151	-1,2042e-002
15152	-1,1928e-002
15153	-1,7231e-002
15154	-1,6923e-002
15155	-1,5224e-002
15156	-9,4513e-003
15157	-1,395e-002
15158	-9,9625e-003
15159	-9,6119e-003
15160	-1,2249e-002
15161	-7,8209e-003
15162	-1,1689e-002
15163	-7,3403e-003
15164	-7,294e-003
15165	-1,0836e-002
15166	-6,5727e-003
15167	-8,444e-003
15168	-5,509e-003
15169	-5,8958e-003
15170	-8,9359e-003
15171	-5,3121e-003
15172	-5,9021e-003
15173	-7,7856e-003
15174	-5,0717e-003
15175	-6,9291e-003
15176	-4,7897e-003
15177	-7,3291e-003
15178	-4,3393e-003
15179	-6,3959e-003
15180	-3,4766e-003
15181	-3,6131e-003
15182	-6,1606e-003
15183	-3,8979e-003
15184	-4,5153e-003
15185	-2,1625e-003
15186	-3,5742e-003
15187	-4,2931e-003
15188	-3,5673e-003
15189	-4,9468e-003
15427	-1,2075e-002
15428	-1,895e-003
15429	-1,8536e-005
15430	-2,9654e-003
15431	-9,693e-003
15432	-1,2723e-003
15433	-2,932e-003
15434	-1,5219e-002
15435	1,6995e-004
15436	-2,3067e-002
15437	1,7625e-005
15438	-6,698e-005
15439	-1,1784e-003
15440	6,1249e-005
15441	-2,9983e-005
15442	-9,4014e-003
15443	-3,1503e-002
15444	-5,9721e-004
15445	-1,211e-005
15446	-2,3162e-003
15447	-2,0232e-003
15448	-1,8589e-002
15449	1,7427e-004
15450	-9,2227e-005
15451	-3,8508e-003
15452	-1,6194e-002
15453	-1,4209e-005
15454	-6,1626e-003
15455	1,4103e-004
15456	-1,5347e-002
15457	-1,7008e-004
15458	-3,8849e-004
15459	-2,9851e-002
15460	-5,6705e-003
15461	-3,4704e-004
15462	-1,4462e-002
15463	-1,6657e-004
15464	-7,939e-004
15465	1,8684e-005
15466	-1,4847e-004
15467	-6,6172e-005
15468	-2,0014e-003
15469	-4,1191e-004
15470	-1,5573e-003
15471	-2,1962e-004
15472	-3,0542e-002
15473	-1,6526e-003
15474	-2,389e-004
15475	-7,955e-005
15476	-1,6811e-002
15477	-1,4486e-004
15478	-1,7504e-002
15479	-2,3917e-002
15480	-7,2234e-004
15481	-1,8301e-004
15482	2,1945e-004
15483	-2,1928e-004
15484	-1,7809e-003
15485	1,0751e-004
15486	3,1306e-004
15487	-1,3867e-004
15488	-1,3281e-004
15489	-1,1383e-002
15490	-4,2724e-005
15491	-2,096e-004
15492	3,7808e-005
15493	-2,9295e-003
15494	-9,0314e-005
15495	-1,0596e-002
15496	-1,3851e-003
15497	-2,9145e-004
15498	-7,5296e-003
15499	-7,6326e-003
15500	-2,4415e-003
15501	5,1902e-006
15502	-1,4801e-004
15503	-4,0264e-004
15504	-3,4583e-003
15505	-3,156e-003
15506	-8,7484e-005
15507	-1,8362e-002
15508	-5,8133e-005
15509	-3,0747e-004
15510	-4,1312e-004
15511	-2,2241e-004
15512	-1,1239e-003
15513	-6,0493e-005
15514	-1,4185e-003
15515	-4,3096e-004
15516	-3,717e-004
15517	2,9983e-004
15518	-3,1281e-004
15519	-4,9816e-005
15520	2,3904e-004
15521	-2,149e-004
15522	-5,2105e-004
15523	-2,0233e-003
15524	5,6295e-005
15525	-5,0324e-004
15526	-6,6571e-003
15527	-3,5379e-004
15528	-1,8702e-004
15529	-1,0646e-003
15530	-1,5216e-004
15531	-1,2266e-004
15532	3,9875e-005
15533	-3,9899e-004
15534	-1,6514e-004
15535	4,0818e-004
15536	-1,9124e-002
15537	-5,6516e-003
15538	-2,4869e-002
15539	4,4276e-004
15540	-7,6352e-003
15541	-2,4349e-002
15542	-3,0876e-002
15543	-8,3582e-003
15544	-1,715e-003
15545	-5,9024e-003
15546	-4,178e-004
15547	-5,3845e-004
15548	-7,7501e-005
15549	-1,0227e-003
15550	-2,8698e-004
15551	-1,7209e-002
15552	-2,1403e-002
15553	-6,1963e-004
15554	3,9592e-004
15555	-5,0829e-004
15556	-1,8479e-002
15557	-2,4611e-002
15558	-2,9732e-004
15559	-5,0127e-004
15560	-8,6833e-003
15561	-2,3129e-004
15562	-3,3054e-004
15563	-4,3436e-004
15564	-3,4437e-004
15565	-4,129e-003
15566	-4,5392e-004
15567	-6,0441e-003
15568	-2,7607e-002
15569	-3,9911e-003
15570	4,198e-005
15571	-6,3224e-005
15572	-3,6316e-004
15573	1,5324e-004
15574	-3,1237e-004
15575	3,43e-004
15576	-2,1667e-004
15577	-6,6627e-005
15578	-9,0385e-005
15579	-8,249e-004
15580	5,909e-005
15581	-2,5856e-003
15582	-5,5841e-003
15583	-1,5845e-002
15584	-4,653e-004
15585	-1,4707e-004
15586	3,7315e-005
15587	-1,5567e-002
15588	-2,4787e-004
15589	-7,2755e-003
15590	-4,6571e-004
15591	-1,0725e-004
15592	-6,1079e-005
15593	-1,7672e-002
15594	-2,3602e-004
15595	-1,1266e-003
15596	-3,0884e-003
15597	-2,4861e-002
15598	-4,9799e-003
15599	-1,0987e-002
15600	-2,6073e-002
15601	-1,7255e-002
15602	-1,0139e-002
15603	-2,104e-002
15604	-1,6943e-002
15605	-1,8376e-005
15606	-1,2535e-003
15607	-5,6112e-003
15608	-5,3536e-005
15609	-2,3216e-004
15610	-4,6144e-004
15611	-4,5368e-003
15612	-7,8183e-004
15613	-5,4888e-004
15614	-2,2253e-002
15615	-7,7848e-003
15616	-1,0345e-005
15617	-1,0674e-003
15618	-9,6116e-003
15619	-8,9148e-006
15620	-5,7691e-004
15621	-4,5542e-004
15622	-6,3586e-003
15623	-5,8185e-004
15624	8,6676e-005
15625	-4,0834e-005
15626	-6,3807e-004
15627	-1,2324e-003
15628	-1,7346e-004
15629	-2,8142e-004
15630	4,6725e-006
15631	8,819e-005
15632	-1,3656e-004
15633	-4,3092e-003
15634	-3,816e-004
15635	-4,9661e-003
15636	-7,6392e-005
15637	-7,0723e-004
15638	-9,8624e-005
15639	-1,9543e-003
15640	-9,8544e-004
15641	-9,9044e-004
15642	-1,4573e-003
15643	3,66e-004
15644	-8,1119e-004
15645	-3,635e-004
15646	-1,0263e-003
15647	-3,2867e-004
15648	4,2554e-004
15649	-6,4962e-004
15650	-1,2017e-003
15651	-5,5635e-003
15652	-5,0857e-003
15653	-3,7868e-004
15654	-1,5573e-004
15655	-3,297e-003
15656	-2,8117e-002
15657	-2,8949e-004
15658	-1,3565e-003
15659	-7,9977e-005
15660	-2,4996e-004
15661	-1,7368e-004
15662	-3,577e-004
15663	-6,2122e-004
15664	-1,0598e-003
15665	-1,4114e-004
15666	-1,4546e-003
15667	-1,7007e-004
15668	-3,5149e-003
15669	2,3606e-004
15670	-2,4503e-002
15671	1,6125e-004
15672	-2,3938e-002
15673	-1,7169e-002
15674	-2,5841e-002
15675	2,858e-004
15676	4,7699e-005
15677	-2,0331e-004
15678	-8,5178e-005
15679	-1,1676e-002
15680	-3,6736e-004
15681	-1,304e-004
15682	-1,4964e-004
15683	-1,8672e-004
15684	8,2799e-005
15685	-3,0771e-003
15686	-2,4679e-002
15687	-1,6989e-002
15688	-2,8334e-002
15689	-1,1819e-004
15690	-8,5096e-004
15691	-3,0921e-005
15692	-6,7806e-005
15693	-2,0057e-002
15694	-1,7373e-002
15695	-4,8094e-003
15696	-7,5171e-004
15697	-4,7712e-004
15698	-3,0367e-005
15699	-2,7721e-004
15700	-5,6149e-005
15701	-6,0873e-005
15702	-7,6953e-003
15703	-3,2837e-004
15704	-1,1124e-003
15705	-5,0124e-004
15706	-9,3386e-004
15707	-7,4842e-004
15708	-1,3305e-002
15709	-1,0957e-002
15710	-5,8205e-004
15711	-1,0179e-004
15712	1,3967e-004
15713	-3,9213e-004
15714	-3,9775e-004
15715	-1,7329e-004
15716	-3,3244e-004
15717	-3,3021e-003
15718	-7,7099e-004
15719	-9,6769e-003
15720	1,9052e-005
15721	-3,4127e-004
15722	-3,1299e-002
15723	-2,1207e-002
15724	-2,004e-004
15725	-1,2107e-002
15726	-1,6454e-002
15727	-1,8678e-002
15728	-6,3638e-004
15729	-1,4371e-003
15730	-3,4627e-004
15731	-1,0252e-003
15732	-3,1956e-004
15733	-1,9693e-004
15734	-6,3415e-005
15735	-9,1388e-005
15736	-2,4048e-004
15737	1,5707e-005
15738	-7,3371e-004
15739	-1,4433e-003
15740	-1,0482e-002
15741	-9,8745e-005
15742	-2,3561e-003
15743	-2,6528e-004
15744	-8,6064e-003
15745	-3,0583e-003
15746	-2,6639e-003
15747	-9,0709e-004
15748	-2,6633e-004
15749	-1,6394e-002
15750	-2,6915e-005
15751	-7,8359e-005
15752	5,0072e-006
15753	-2,0013e-002
15754	-3,0952e-004
15755	-4,4173e-004
15756	-6,9254e-003
15757	-1,77e-002
15758	-8,1461e-003
15759	2,0816e-005
15760	-4,6616e-004
15761	-4,3905e-003
15762	-2,1602e-004
15763	-1,4517e-002
15764	-4,0849e-003
15765	-6,9626e-003
15766	-3,615e-003
15767	-1,6219e-004
15768	-9,7355e-005
15769	-1,3341e-003
15770	-1,3973e-005
15771	7,6686e-005
15772	-1,39e-002
15773	-4,3455e-003
15774	-1,4769e-004
15775	-2,1267e-005
15776	-8,8112e-005
15777	-5,6058e-004
15778	-1,2621e-005
15779	-4,0274e-003
15780	-2,1872e-003
15781	-6,2998e-004
15782	-2,1169e-003
15783	-1,1458e-003
15784	-8,8669e-004
15785	-2,9871e-004
15786	-3,6154e-004
15787	-1,5743e-003
15788	-8,8502e-003
15789	-3,7223e-004
15790	-1,7456e-004
15791	-8,9128e-003
15792	-2,0329e-003
15793	-1,0825e-003
15794	-8,1541e-004
15795	-1,0008e-003
15796	-4,3817e-003
15797	8,8263e-005
15798	-2,2512e-003
15799	6,6113e-006
15800	2,9246e-004
15801	-5,9616e-004
15802	-2,4663e-004
15803	-2,5849e-003
15804	-7,3691e-004
15805	-3,6898e-003
15806	-6,4485e-005
15807	-7,7839e-004
15808	3,0908e-005
15809	-8,3774e-004
15810	-1,0766e-004
15811	-3,7429e-004
15812	-2,489e-002
15813	-3,2372e-006
15814	-1,1373e-004
15815	-4,0064e-003
15816	-7,225e-004
15817	4,0627e-005
15818	-1,4888e-002
15819	-4,3246e-004
15820	-6,1665e-005
15821	-5,2036e-004
15822	-2,0829e-003
15823	-6,9026e-004
15824	-8,5851e-004
15825	-1,8194e-003
15826	3,2079e-004
15827	-8,4089e-003
15828	-1,7373e-003
15829	-2,9958e-002
15830	-4,6014e-004
15831	-1,4478e-005
15832	-9,4702e-004
15833	-1,1866e-004
15834	-5,4742e-004
15835	-9,1938e-003
15836	-1,6264e-002
15837	-8,844e-005
15838	-1,3957e-002
15839	-9,5608e-003
15840	-6,6133e-004
15841	-1,3648e-004
15842	-4,9209e-004
15843	-7,3218e-005
15844	-2,8881e-002
15845	-5,7161e-004
15846	-4,911e-004
15847	-1,2369e-002
15848	-2,4425e-002
15849	-2,3094e-002
15850	-2,5736e-002
15851	-2,2543e-003
15852	-2,5229e-002
15853	-3,0079e-004
15854	-8,9589e-004
15855	-7,7185e-004
15856	-1,046e-003
15857	-9,0202e-003
15858	-2,6817e-003
15859	-4,0757e-005
15860	-3,0128e-003
15861	-1,4359e-003
15862	-5,7595e-004
15863	-1,3385e-003
15864	-1,1479e-004
15865	2,6614e-004
15866	-9,2703e-003
15867	-4,3757e-004
15868	-1,7492e-003
15869	-5,2055e-003
15870	-1,0636e-002
15871	-2,4636e-003
15872	-1,0588e-002
15873	-1,0271e-003
15874	-1,0021e-003
15875	-2,3799e-005
15876	7,2134e-004
15877	-8,3244e-004
15878	-4,7923e-004
15879	-2,8954e-004
15880	-1,8396e-004
15881	-5,0696e-004
15882	4,6177e-005
15883	-4,8867e-005
15884	-1,4504e-004
15885	-1,0221e-004
15886	-1,5591e-004
15887	-3,6515e-004
15888	-7,7083e-004
15889	-1,4455e-002
15890	-1,5665e-002
15891	-1,3172e-003
15892	-1,2517e-002
15893	-2,2629e-004
15894	-3,5062e-004
15895	-4,8316e-004
15896	-1,9152e-004
15897	-1,1528e-004
15898	-2,5633e-004
15899	-1,248e-003
15900	-3,2956e-003
15901	-8,5981e-004
15902	-2,8739e-003
15903	-9,4938e-004
15904	-5,2303e-005
15905	-2,512e-004
15906	-6,3142e-003
15907	-1,4619e-002
15908	-1,6008e-003
15909	-1,7477e-003
15910	-7,5442e-004
15911	8,6535e-005
15912	-1,3229e-004
15913	-2,7158e-003
15914	1,5765e-005
15915	2,0621e-004
15916	-1,5947e-003
15917	1,1736e-004
15918	-5,3971e-004
15919	-3,6472e-003
