0	Time [s]	Pressure sensor 20 (NormX) [MPa]	Pressure sensor 20 (NormY) [MPa]	Pressure sensor 20 (NormZ) [MPa]	Pressure sensor 20 (ShearXY) [MPa]	Pressure sensor 20 (ShearYZ) [MPa]	Pressure sensor 20 (ShearXZ) [MPa]	Pressure sensor 20 (Equivalent (von-Mises)) [MPa]	Pressure sensor 20 (Maximum Principal) [MPa]	Pressure sensor 20 (Middle Principal) [MPa]	Pressure sensor 20 (Minimum Principal) [MPa]	Pressure sensor 20 (Intensity) [MPa] 
1	1,6667e-002	-2,1747e-006	-2,1758e-006	-2,2657e-006	2,677e-011	3,4945e-007	1,4821e-005	2,5679e-005	1,2605e-005	-2,1758e-006	-1,7046e-005	2,9651e-005 
2	3,3333e-002	-4,3277e-006	-4,3322e-006	-4,5136e-006	1,1533e-010	7,4257e-007	3,0097e-005	5,2146e-005	2,5686e-005	-4,3322e-006	-3,4527e-005	6,0213e-005 
3	5,8333e-002	-7,5267e-006	-7,5409e-006	-7,8629e-006	4,0213e-010	1,4718e-006	5,3169e-005	9,2126e-005	4,5494e-005	-7,5409e-006	-6,0884e-005	1,0638e-004 
4	9,5833e-002	-1,2212e-005	-1,2251e-005	-1,279e-005	1,1732e-009	2,5985e-006	8,803e-005	1,5254e-004	7,5568e-005	-1,2251e-005	-1,0057e-004	1,7614e-004 
5	0,15208	-1,9061e-005	-1,916e-005	-2,0041e-005	3,2824e-009	4,5652e-006	1,406e-004	2,4366e-004	1,2113e-004	-1,916e-005	-1,6023e-004	2,8135e-004 
6	0,23646	-2,8995e-005	-2,9236e-005	-3,0672e-005	8,5676e-009	7,6469e-006	2,1954e-004	3,8049e-004	1,8984e-004	-2,9237e-005	-2,4951e-004	4,3936e-004 
7	0,36302	-4,2432e-005	-4,3004e-005	-4,5333e-005	2,2297e-008	1,2969e-005	3,3765e-004	5,8526e-004	2,9402e-004	-4,3005e-005	-3,8178e-004	6,758e-004 
8	0,48958	-5,5678e-005	-5,6723e-005	-6,009e-005	4,3853e-008	1,889e-005	4,567e-004	7,9171e-004	3,9921e-004	-5,6725e-005	-5,1498e-004	9,1419e-004 
9	0,65625	-7,3e-005	-7,4909e-005	-7,9889e-005	8,5079e-008	2,7157e-005	6,1738e-004	1,0704e-003	5,4154e-004	-7,4913e-005	-6,9443e-004	1,236e-003 
10	0,82292	-8,8414e-005	-9,1421e-005	-9,8183e-005	1,4158e-007	3,6049e-005	7,7489e-004	1,3436e-003	6,8245e-004	-9,1428e-005	-8,6904e-004	1,5515e-003 
11	0,91146	-9,7113e-005	-1,0082e-004	-1,0868e-004	1,7883e-007	4,1008e-005	8,6089e-004	1,4928e-003	7,59e-004	-1,0083e-004	-9,6478e-004	1,7238e-003 
12	1,	-1,0465e-004	-1,0912e-004	-1,1808e-004	2,183e-007	4,563e-005	9,4469e-004	1,6382e-003	8,3445e-004	-1,0913e-004	-1,0572e-003	1,8916e-003 
