0	Time [s]	Pressure sensor 10 (NormX) [MPa]	Pressure sensor 10 (NormY) [MPa]	Pressure sensor 10 (NormZ) [MPa]	Pressure sensor 10 (ShearXY) [MPa]	Pressure sensor 10 (ShearYZ) [MPa]	Pressure sensor 10 (ShearXZ) [MPa]	Pressure sensor 10 (Equivalent (von-Mises)) [MPa]	Pressure sensor 10 (Maximum Principal) [MPa]	Pressure sensor 10 (Middle Principal) [MPa]	Pressure sensor 10 (Minimum Principal) [MPa]	Pressure sensor 10 (Intensity) [MPa] 
1	1,6667e-002	-1,0099e-006	-9,9298e-007	-1,0187e-006	-1,4113e-009	4,8318e-006	1,044e-005	1,9925e-005	1,049e-005	-9,9489e-007	-1,2517e-005	2,3008e-005 
2	3,3333e-002	-1,9479e-006	-1,9142e-006	-1,9632e-006	-2,4229e-009	9,7766e-006	2,1261e-005	4,0532e-005	2,1447e-005	-1,9182e-006	-2,5354e-005	4,6802e-005 
3	5,8333e-002	-3,2849e-006	-3,2275e-006	-3,311e-006	-2,9162e-009	1,7219e-005	3,7596e-005	7,1622e-005	3,8057e-005	-3,2352e-006	-4,4645e-005	8,2702e-005 
4	9,5833e-002	-5,1884e-006	-5,099e-006	-5,2363e-006	-1,4916e-009	2,8369e-005	6,2308e-005	1,1858e-004	6,3257e-005	-5,1132e-006	-7,3668e-005	1,3692e-004 
5	0,15208	-7,7984e-006	-7,6696e-006	-7,8926e-006	5,9743e-009	4,5207e-005	9,9663e-005	1,8955e-004	1,016e-004	-7,6961e-006	-1,1727e-004	2,1887e-004 
6	0,23646	-1,139e-005	-1,1223e-005	-1,1597e-005	2,8804e-008	7,0278e-005	1,561e-004	2,9651e-004	1,5972e-004	-1,1273e-005	-1,8266e-004	3,4238e-004 
7	0,36302	-1,5416e-005	-1,524e-005	-1,5861e-005	8,874e-008	1,0751e-004	2,4061e-004	4,5646e-004	2,4795e-004	-1,5335e-005	-2,7913e-004	5,2708e-004 
8	0,48958	-1,9386e-005	-1,9259e-005	-2,0228e-005	1,8091e-007	1,449e-004	3,2539e-004	6,1696e-004	3,3647e-004	-1,9414e-005	-3,7593e-004	7,124e-004 
9	0,65625	-2,37e-005	-2,3729e-005	-2,5281e-005	3,5361e-007	1,9491e-004	4,3982e-004	8,3324e-004	4,5671e-004	-2,3986e-005	-5,0543e-004	9,6215e-004 
10	0,82292	-2,6956e-005	-2,7236e-005	-2,9495e-005	5,7854e-007	2,4434e-004	5,5111e-004	1,0442e-003	5,7481e-004	-2,7619e-005	-6,3088e-004	1,2057e-003 
11	0,91146	-2,8751e-005	-2,9206e-005	-3,1924e-005	7,2381e-007	2,7142e-004	6,1137e-004	1,1586e-003	6,3881e-004	-2,9668e-005	-6,9902e-004	1,3378e-003 
12	1,	-3,0028e-005	-3,0694e-005	-3,3895e-005	8,8258e-007	2,9735e-004	6,7176e-004	1,2724e-003	7,0294e-004	-3,1238e-005	-7,6632e-004	1,4693e-003 
