0	Time [s]	Pressure sensor 28 (NormX) [MPa]	Pressure sensor 28 (NormY) [MPa]	Pressure sensor 28 (NormZ) [MPa]	Pressure sensor 28 (ShearXY) [MPa]	Pressure sensor 28 (ShearYZ) [MPa]	Pressure sensor 28 (ShearXZ) [MPa]	Pressure sensor 28 (Equivalent (von-Mises)) [MPa]	Pressure sensor 28 (Maximum Principal) [MPa]	Pressure sensor 28 (Middle Principal) [MPa]	Pressure sensor 28 (Minimum Principal) [MPa]	Pressure sensor 28 (Intensity) [MPa] 
1	1,6667e-002	-2,9111e-005	-2,9209e-005	-3,027e-005	4,6322e-008	-5,9416e-005	4,1758e-005	1,2579e-004	4,2879e-005	-2,91e-005	-1,0237e-004	1,4525e-004 
2	3,3333e-002	-6,218e-005	-6,2372e-005	-6,4748e-005	7,186e-008	-1,231e-004	8,5285e-005	2,594e-004	8,6198e-005	-6,2175e-005	-2,1332e-004	2,9952e-004 
3	5,8333e-002	-1,1402e-004	-1,1433e-004	-1,1896e-004	6,1179e-008	-2,205e-004	1,5089e-004	4,628e-004	1,5057e-004	-1,1406e-004	-3,8382e-004	5,3439e-004 
4	9,5833e-002	-1,9702e-004	-1,9741e-004	-2,0608e-004	-7,0015e-008	-3,7165e-004	2,5047e-004	7,7631e-004	2,4654e-004	-1,9721e-004	-6,4985e-004	8,9639e-004 
5	0,15208	-3,2671e-004	-3,2701e-004	-3,4301e-004	-5,4233e-007	-6,0395e-004	4,0149e-004	1,2562e-003	3,9056e-004	-3,273e-004	-1,06e-003	1,4505e-003 
6	0,23646	-5,3153e-004	-5,3114e-004	-5,6104e-004	-1,8885e-006	-9,6067e-004	6,2899e-004	1,9891e-003	6,0309e-004	-5,3314e-004	-1,6937e-003	2,2967e-003 
7	0,36302	-8,7185e-004	-8,6889e-004	-9,2736e-004	-5,4885e-006	-1,5285e-003	9,7615e-004	3,1419e-003	9,1785e-004	-8,7597e-004	-2,71e-003	3,6278e-003 
8	0,48958	-1,2179e-003	-1,2104e-003	-1,3052e-003	-1,1006e-005	-2,1042e-003	1,3258e-003	4,3086e-003	1,2336e-003	-1,2257e-003	-3,7415e-003	4,9751e-003 
9	0,65625	-1,6897e-003	-1,6731e-003	-1,828e-003	-2,1106e-005	-2,8698e-003	1,7778e-003	5,849e-003	1,6334e-003	-1,704e-003	-5,1203e-003	6,7537e-003 
10	0,82292	-2,1757e-003	-2,146e-003	-2,376e-003	-3,4722e-005	-3,6553e-003	2,2355e-003	7,4248e-003	2,037e-003	-2,1985e-003	-6,5362e-003	8,5732e-003 
11	0,91146	-2,4263e-003	-2,3885e-003	-2,6628e-003	-4,3187e-005	-4,0645e-003	2,4758e-003	8,2475e-003	2,25e-003	-2,4545e-003	-7,2731e-003	9,5232e-003 
12	1,	-2,6926e-003	-2,6449e-003	-2,9693e-003	-5,2793e-005	-4,4896e-003	2,7176e-003	9,0954e-003	2,461e-003	-2,7266e-003	-8,0412e-003	1,0502e-002 
