0	Time [s]	Pressure sensor 21 (NormX) [MPa]	Pressure sensor 21 (NormY) [MPa]	Pressure sensor 21 (NormZ) [MPa]	Pressure sensor 21 (ShearXY) [MPa]	Pressure sensor 21 (ShearYZ) [MPa]	Pressure sensor 21 (ShearXZ) [MPa]	Pressure sensor 21 (Equivalent (von-Mises)) [MPa]	Pressure sensor 21 (Maximum Principal) [MPa]	Pressure sensor 21 (Middle Principal) [MPa]	Pressure sensor 21 (Minimum Principal) [MPa]	Pressure sensor 21 (Intensity) [MPa] 
1	1,6667e-002	-1,4558e-004	-1,4512e-004	-1,5193e-004	-6,2027e-008	4,3143e-005	-8,5747e-005	1,6639e-004	-5,264e-005	-1,4526e-004	-2,4473e-004	1,9209e-004 
2	3,3333e-002	-2,9361e-004	-2,9273e-004	-3,0657e-004	-1,5551e-007	8,6742e-005	-1,7308e-004	3,356e-004	-1,0622e-004	-2,9303e-004	-4,9366e-004	3,8743e-004 
3	5,8333e-002	-5,1267e-004	-5,1127e-004	-5,3572e-004	-3,6368e-007	1,5073e-004	-3,0243e-004	5,8576e-004	-1,858e-004	-5,1184e-004	-8,6203e-004	6,7623e-004 
4	9,5833e-002	-8,4063e-004	-8,3866e-004	-8,7943e-004	-8,1058e-007	2,4644e-004	-4,9632e-004	9,6062e-004	-3,0502e-004	-8,397e-004	-1,414e-003	1,109e-003 
5	0,15208	-1,333e-003	-1,3306e-003	-1,3968e-003	-1,7906e-006	3,9023e-004	-7,8842e-004	1,5251e-003	-4,8363e-004	-1,3325e-003	-2,2443e-003	1,7607e-003 
6	0,23646	-2,0692e-003	-2,0674e-003	-2,1739e-003	-3,965e-006	6,0372e-004	-1,2255e-003	2,3686e-003	-7,5257e-004	-2,0709e-003	-3,487e-003	2,7344e-003 
7	0,36302	-3,1641e-003	-3,1655e-003	-3,3369e-003	-8,7553e-006	9,241e-004	-1,8794e-003	3,6316e-003	-1,1509e-003	-3,1722e-003	-5,3434e-003	4,1925e-003 
8	0,52969	-4,5919e-003	-4,6021e-003	-4,8669e-003	-1,7843e-005	1,3396e-003	-2,7363e-003	5,2839e-003	-1,6733e-003	-4,6142e-003	-7,7733e-003	6,1e-003 
9	0,69635	-6,0017e-003	-6,0258e-003	-6,3931e-003	-2,9998e-005	1,7505e-003	-3,5923e-003	6,932e-003	-2,1866e-003	-6,0448e-003	-1,0189e-002	8,0026e-003 
10	0,86302	-7,4088e-003	-7,4519e-003	-7,9313e-003	-4,5272e-005	2,1599e-003	-4,446e-003	8,5765e-003	-2,7058e-003	-7,4792e-003	-1,2607e-002	9,9012e-003 
11	1,	-8,5457e-003	-8,6079e-003	-9,1858e-003	-6,0053e-005	2,4947e-003	-5,144e-003	9,9216e-003	-3,1211e-003	-8,6432e-003	-1,4575e-002	1,1454e-002 
