Node Number	Normal Stress (MPa)
41592	-1,5262e-002
41598	-1,5157e-002
41604	-1,0816e-002
41605	-7,2273e-003
41606	-8,6769e-003
41607	-1,1364e-002
41608	-1,5952e-002
41609	-7,4793e-003
41610	-1,3838e-002
41611	-8,6754e-003
41612	-7,2651e-003
41613	-1,714e-002
41614	-1,1577e-002
41615	-7,1225e-003
41616	-8,6061e-003
41617	-1,1566e-002
41618	-8,687e-003
41619	-1,3119e-002
41620	-9,9255e-003
41621	-1,7117e-002
41622	-1,081e-002
41623	-1,0436e-002
41624	-1,5973e-002
41625	-9,2698e-003
41626	-1,3538e-002
41627	-1,9672e-002
41628	-1,423e-002
41629	-1,4624e-002
41630	-1,8222e-002
41631	-1,2743e-002
41632	-2,2163e-002
41633	-1,3756e-002
41634	-1,8776e-002
41635	-1,4455e-002
41636	-1,487e-002
41637	-2,22e-002
41638	-1,4705e-002
41639	-2,0485e-002
41640	-1,0963e-002
41641	-2,1054e-002
41642	-1,833e-002
41643	-1,4919e-002
41644	-1,8481e-002
41645	-1,2753e-002
41646	-1,8937e-002
41647	-1,4508e-002
41648	-1,4732e-002
41649	-1,899e-002
41650	-9,8613e-003
41651	-1,5713e-002
41652	-1,0022e-002
41653	-1,5748e-002
41654	-1,0619e-002
41655	-1,3685e-002
41656	-1,0797e-002
41657	-1,1117e-002
41658	-1,2059e-002
41659	-9,2817e-003
41660	-1,254e-002
41661	-8,675e-003
41662	-1,1061e-002
41663	-7,9025e-003
41664	-8,6453e-003
41665	-1,3267e-002
41666	-6,9496e-003
41667	-1,4403e-002
41668	-8,3449e-003
41669	-1,2875e-002
41670	-4,5007e-003
41671	-2,5098e-003
41677	-2,0909e-003
41678	-1,5423e-003
41679	-1,4131e-003
41680	-1,3842e-003
41681	-1,3986e-003
41682	-1,3652e-003
41683	-1,2443e-003
41684	-1,3251e-003
41685	-1,8943e-003
41686	-1,1179e-003
41687	-1,2895e-003
41688	-2,0138e-003
41689	-1,4849e-003
41690	-1,3385e-003
