0	Time [s]	Pressure sensor 26 (NormX) [MPa]	Pressure sensor 26 (NormY) [MPa]	Pressure sensor 26 (NormZ) [MPa]	Pressure sensor 26 (ShearXY) [MPa]	Pressure sensor 26 (ShearYZ) [MPa]	Pressure sensor 26 (ShearXZ) [MPa]	Pressure sensor 26 (Equivalent (von-Mises)) [MPa]	Pressure sensor 26 (Maximum Principal) [MPa]	Pressure sensor 26 (Middle Principal) [MPa]	Pressure sensor 26 (Minimum Principal) [MPa]	Pressure sensor 26 (Intensity) [MPa] 
1	1,6667e-002	-2,0127e-004	-2,0143e-004	-2,1052e-004	6,7431e-008	3,8603e-006	-6,537e-005	1,1379e-004	-1,4025e-004	-2,0142e-004	-2,7155e-004	1,3129e-004 
2	3,3333e-002	-4,0613e-004	-4,065e-004	-4,2489e-004	1,3406e-007	8,1299e-006	-1,319e-004	2,2964e-004	-2,8303e-004	-4,0648e-004	-5,48e-004	2,6496e-004 
3	5,8333e-002	-7,0555e-004	-7,0631e-004	-7,3836e-004	2,248e-007	1,3185e-005	-2,2984e-004	4,0006e-004	-4,9117e-004	-7,0628e-004	-9,5277e-004	4,616e-004 
4	9,5833e-002	-1,1547e-003	-1,1562e-003	-1,2089e-003	3,5083e-007	2,1493e-005	-3,7678e-004	6,5585e-004	-8,0348e-004	-1,1562e-003	-1,5602e-003	7,5672e-004 
5	0,15208	-1,832e-003	-1,8351e-003	-1,9194e-003	5,2028e-007	3,505e-005	-5,9827e-004	1,0416e-003	-1,2749e-003	-1,835e-003	-2,4766e-003	1,2018e-003 
6	0,23646	-2,8398e-003	-2,8459e-003	-2,9782e-003	7,209e-007	5,3652e-005	-9,2785e-004	1,6155e-003	-1,9771e-003	-2,8458e-003	-3,841e-003	1,8639e-003 
7	0,36302	-4,3541e-003	-4,3669e-003	-4,5734e-003	9,2201e-007	8,2101e-005	-1,4237e-003	2,4792e-003	-3,0335e-003	-4,3668e-003	-5,8941e-003	2,8606e-003 
8	0,52969	-6,3213e-003	-6,3464e-003	-6,653e-003	9,761e-007	1,2002e-004	-2,0704e-003	3,6063e-003	-4,4067e-003	-6,3462e-003	-8,5677e-003	4,1611e-003 
9	0,69635	-8,2777e-003	-8,3191e-003	-8,7296e-003	7,9335e-007	1,5912e-004	-2,7176e-003	4,7349e-003	-5,7722e-003	-8,3189e-003	-1,1235e-002	5,4632e-003 
10	0,86302	-1,0219e-002	-1,0281e-002	-1,0799e-002	4,4146e-007	1,9353e-004	-3,3624e-003	5,8594e-003	-7,1291e-003	-1,0281e-002	-1,389e-002	6,7607e-003 
11	1,	-1,1809e-002	-1,189e-002	-1,2499e-002	-2,4358e-008	2,2399e-004	-3,8947e-003	6,7885e-003	-8,2378e-003	-1,189e-002	-1,6071e-002	7,8328e-003 
