0	Time [s]	Pressure sensor 20 (NormX) [MPa]	Pressure sensor 20 (NormY) [MPa]	Pressure sensor 20 (NormZ) [MPa]	Pressure sensor 20 (ShearXY) [MPa]	Pressure sensor 20 (ShearYZ) [MPa]	Pressure sensor 20 (ShearXZ) [MPa]	Pressure sensor 20 (Equivalent (von-Mises)) [MPa]	Pressure sensor 20 (Maximum Principal) [MPa]	Pressure sensor 20 (Middle Principal) [MPa]	Pressure sensor 20 (Minimum Principal) [MPa]	Pressure sensor 20 (Intensity) [MPa] 
1	1,6667e-002	-3,405e-005	-3,4051e-005	-3,5467e-005	6,6661e-009	4,5464e-005	4,7332e-005	1,1368e-004	3,0879e-005	-3,4057e-005	-1,0039e-004	1,3127e-004 
2	3,3333e-002	-6,9142e-005	-6,9146e-005	-7,2084e-005	3,4871e-008	9,2109e-005	9,5938e-005	2,3038e-004	6,2409e-005	-6,9179e-005	-2,036e-004	2,6601e-004 
3	5,8333e-002	-1,2038e-004	-1,2039e-004	-1,2567e-004	1,1562e-007	1,6043e-004	1,6751e-004	4,0177e-004	1,0899e-004	-1,205e-004	-3,5493e-004	4,6392e-004 
4	9,5833e-002	-1,9713e-004	-1,9716e-004	-2,0622e-004	3,2496e-007	2,6332e-004	2,749e-004	6,5939e-004	1,7917e-004	-1,9747e-004	-5,8221e-004	7,6138e-004 
5	0,15208	-3,1291e-004	-3,13e-004	-3,2834e-004	8,3912e-007	4,1797e-004	4,3679e-004	1,0472e-003	2,8438e-004	-3,1379e-004	-9,2483e-004	1,2092e-003 
6	0,23646	-4,8504e-004	-4,8526e-004	-5,113e-004	2,0568e-006	6,4898e-004	6,7988e-004	1,6282e-003	4,4282e-004	-4,8721e-004	-1,4372e-003	1,88e-003 
7	0,36302	-7,4159e-004	-7,4213e-004	-7,8716e-004	4,8855e-006	9,9528e-004	1,044e-003	2,4987e-003	6,8052e-004	-7,4675e-004	-2,2046e-003	2,8852e-003 
8	0,52969	-1,0763e-003	-1,0775e-003	-1,1529e-003	1,0447e-005	1,4505e-003	1,524e-003	3,645e-003	9,9468e-004	-1,0874e-003	-3,2141e-003	4,2088e-003 
9	0,69635	-1,4032e-003	-1,4053e-003	-1,5168e-003	1,8024e-005	1,9018e-003	2,0002e-003	4,7819e-003	1,3093e-003	-1,4223e-003	-4,2123e-003	5,5216e-003 
10	0,86302	-1,7285e-003	-1,7317e-003	-1,8854e-003	2,7676e-005	2,3542e-003	2,4773e-003	5,9214e-003	1,6248e-003	-1,7578e-003	-5,2125e-003	6,8373e-003 
11	1,	-1,9913e-003	-1,9956e-003	-2,1883e-003	3,7114e-005	2,7235e-003	2,8689e-003	6,8547e-003	1,8852e-003	-2,0306e-003	-6,0298e-003	7,915e-003 
