0	Time [s]	Pressure sensor 10 (NormX) [MPa]	Pressure sensor 10 (NormY) [MPa]	Pressure sensor 10 (NormZ) [MPa]	Pressure sensor 10 (ShearXY) [MPa]	Pressure sensor 10 (ShearYZ) [MPa]	Pressure sensor 10 (ShearXZ) [MPa]	Pressure sensor 10 (Equivalent (von-Mises)) [MPa]	Pressure sensor 10 (Maximum Principal) [MPa]	Pressure sensor 10 (Middle Principal) [MPa]	Pressure sensor 10 (Minimum Principal) [MPa]	Pressure sensor 10 (Intensity) [MPa] 
1	1,6667e-002	-1,3466e-006	-1,341e-006	-1,3907e-006	2,4595e-009	9,2335e-006	3,96e-006	1,7402e-005	8,6815e-006	-1,3475e-006	-1,1412e-005	2,0094e-005 
2	3,3333e-002	-2,6971e-006	-2,685e-006	-2,7865e-006	5,3503e-009	1,8638e-005	7,98e-006	3,5116e-005	1,7539e-005	-2,6991e-006	-2,3009e-005	4,0548e-005 
3	5,8333e-002	-4,7007e-006	-4,6778e-006	-4,8595e-006	1,0311e-008	3,2531e-005	1,3974e-005	6,1324e-005	3,0639e-005	-4,7046e-006	-4,0172e-005	7,0811e-005 
4	9,5833e-002	-7,6924e-006	-7,6504e-006	-7,9598e-006	1,9313e-008	5,3344e-005	2,289e-005	1,0054e-004	5,0247e-005	-7,6999e-006	-6,585e-005	1,161e-004 
5	0,15208	-1,2162e-005	-1,2085e-005	-1,2603e-005	3,637e-008	8,4595e-005	3,6348e-005	1,5948e-004	7,9737e-005	-1,2176e-005	-1,0441e-004	1,8415e-004 
6	0,23646	-1,8759e-005	-1,8614e-005	-1,948e-005	6,9797e-008	1,3131e-004	5,6551e-005	2,4764e-004	1,2394e-004	-1,8787e-005	-1,6201e-004	2,8595e-004 
7	0,36302	-2,8472e-005	-2,8194e-005	-2,9662e-005	1,372e-007	2,008e-004	8,6551e-005	3,7873e-004	1,8976e-004	-2,8528e-005	-2,4756e-004	4,3732e-004 
8	0,52969	-4,115e-005	-4,0638e-005	-4,3056e-005	2,5818e-007	2,9237e-004	1,2626e-004	5,5161e-004	2,7668e-004	-4,1258e-005	-3,6027e-004	6,3695e-004 
9	0,69635	-5,3377e-005	-5,2569e-005	-5,6088e-005	4,1316e-007	3,8242e-004	1,6534e-004	7,2164e-004	3,624e-004	-5,3551e-005	-4,7088e-004	8,3328e-004 
10	0,86302	-6,5528e-005	-6,4359e-005	-6,9156e-005	6,0376e-007	4,7254e-004	2,0447e-004	8,9181e-004	4,4826e-004	-6,5784e-005	-5,8152e-004	1,0298e-003 
11	1,	-7,532e-005	-7,3808e-005	-7,9774e-005	7,8625e-007	5,4616e-004	2,3662e-004	1,0309e-003	5,1859e-004	-7,5655e-005	-6,7184e-004	1,1904e-003 
