0	Time [s]	Pressure sensor 23 (NormX) [MPa]	Pressure sensor 23 (NormY) [MPa]	Pressure sensor 23 (NormZ) [MPa]	Pressure sensor 23 (ShearXY) [MPa]	Pressure sensor 23 (ShearYZ) [MPa]	Pressure sensor 23 (ShearXZ) [MPa]	Pressure sensor 23 (Equivalent (von-Mises)) [MPa]	Pressure sensor 23 (Maximum Principal) [MPa]	Pressure sensor 23 (Middle Principal) [MPa]	Pressure sensor 23 (Minimum Principal) [MPa]	Pressure sensor 23 (Intensity) [MPa] 
1	1,6667e-002	-1,2039e-004	-1,2028e-004	-1,2525e-004	1,1533e-009	-5,4406e-005	-1,2737e-006	9,4388e-005	-6,8292e-005	-1,2039e-004	-1,7725e-004	1,0895e-004 
2	3,3333e-002	-2,4219e-004	-2,4196e-004	-2,5201e-004	2,7265e-009	-1,0906e-004	-3,9238e-006	1,8929e-004	-1,3773e-004	-2,4219e-004	-3,5623e-004	2,185e-004 
3	5,8333e-002	-4,2383e-004	-4,2336e-004	-4,4108e-004	7,4843e-009	-1,9165e-004	-6,3558e-006	3,326e-004	-2,4025e-004	-4,2383e-004	-6,2418e-004	3,8393e-004 
4	9,5833e-002	-6,9672e-004	-6,9577e-004	-7,2526e-004	1,6259e-008	-3,154e-004	-1,0095e-005	5,4733e-004	-3,9461e-004	-6,9672e-004	-1,0264e-003	6,3181e-004 
5	0,15208	-1,1043e-003	-1,1024e-003	-1,15e-003	3,5163e-008	-4,9966e-004	-1,4737e-005	8,6706e-004	-6,2575e-004	-1,1043e-003	-1,6266e-003	1,0009e-003 
6	0,23646	-1,7188e-003	-1,7149e-003	-1,7908e-003	8,4226e-008	-7,8059e-004	-2,4673e-005	1,3547e-003	-9,7097e-004	-1,7188e-003	-2,5348e-003	1,5638e-003 
7	0,36302	-2,6475e-003	-2,6393e-003	-2,7607e-003	1,6114e-007	-1,2036e-003	-3,3168e-005	2,0888e-003	-1,4944e-003	-2,6475e-003	-3,9056e-003	2,4112e-003 
8	0,52969	-3,8585e-003	-3,8423e-003	-4,0277e-003	3,5841e-007	-1,7564e-003	-5,1628e-005	3,0487e-003	-2,1754e-003	-3,8585e-003	-5,6946e-003	3,5193e-003 
9	0,69635	-5,0846e-003	-5,0576e-003	-5,3133e-003	5,4493e-007	-2,315e-003	-6,1981e-005	4,0185e-003	-2,8661e-003	-5,0846e-003	-7,5048e-003	4,6388e-003 
10	0,86302	-6,295e-003	-6,2548e-003	-6,5852e-003	8,3357e-007	-2,8671e-003	-7,7102e-005	4,9775e-003	-3,5471e-003	-6,2951e-003	-9,2928e-003	5,7457e-003 
11	1,	-7,29e-003	-7,2369e-003	-7,6326e-003	1,1025e-006	-3,3185e-003	-8,8945e-005	5,7618e-003	-4,1092e-003	-7,29e-003	-1,076e-002	6,6511e-003 
