0	Time [s]	Pressure sensor 38 (NormX) [MPa]	Pressure sensor 38 (NormY) [MPa]	Pressure sensor 38 (NormZ) [MPa]	Pressure sensor 38 (ShearXY) [MPa]	Pressure sensor 38 (ShearYZ) [MPa]	Pressure sensor 38 (ShearXZ) [MPa]	Pressure sensor 38 (Equivalent (von-Mises)) [MPa]	Pressure sensor 38 (Maximum Principal) [MPa]	Pressure sensor 38 (Middle Principal) [MPa]	Pressure sensor 38 (Minimum Principal) [MPa]	Pressure sensor 38 (Intensity) [MPa] 
1	5,8333e-003	-2,7244e-005	-2,5843e-005	-2,862e-005	6,9305e-008	2,6703e-006	-1,949e-005	3,4157e-005	-8,2443e-006	-2,5851e-005	-4,7613e-005	3,9368e-005 
2	1,1667e-002	-5,6389e-005	-5,3519e-005	-5,935e-005	8,7197e-008	5,2966e-006	-4,0195e-005	7,0404e-005	-1,7285e-005	-5,3546e-005	-9,8428e-005	8,1143e-005 
3	2,0417e-002	-9,8565e-005	-9,3535e-005	-1,0381e-004	1,3286e-007	9,4805e-006	-6,9765e-005	1,2227e-004	-3,0701e-005	-9,3592e-005	-1,7162e-004	1,4092e-004 
4	3,3542e-002	-1,6477e-004	-1,5651e-004	-1,74e-004	1,5274e-007	1,6754e-005	-1,1462e-004	2,012e-004	-5,3384e-005	-1,5664e-004	-2,8525e-004	2,3187e-004 
5	5,3229e-002	-2,6551e-004	-2,524e-004	-2,8095e-004	2,2143e-007	2,8418e-005	-1,8211e-004	3,2019e-004	-8,8618e-005	-2,5265e-004	-4,5759e-004	3,6897e-004 
6	8,276e-002	-4,1857e-004	-3,9799e-004	-4,4394e-004	2,5517e-007	4,7683e-005	-2,8239e-004	4,9764e-004	-1,4431e-004	-3,9849e-004	-7,1771e-004	5,734e-004 
7	0,12706	-6,497e-004	-6,1772e-004	-6,9074e-004	2,4473e-007	7,8538e-005	-4,3156e-004	7,6239e-004	-2,3057e-004	-6,1867e-004	-1,1089e-003	8,7836e-004 
8	0,1935	-9,9626e-004	-9,4709e-004	-1,0618e-003	2,089e-007	1,2687e-004	-6,5467e-004	1,1593e-003	-3,6044e-004	-9,4881e-004	-1,696e-003	1,3355e-003 
9	0,29317	-1,5276e-003	-1,4521e-003	-1,6339e-003	-5,8714e-007	2,0375e-004	-9,9189e-004	1,761e-003	-5,6486e-004	-1,4554e-003	-2,5933e-003	2,0284e-003 
10	0,44267	-2,3326e-003	-2,2173e-003	-2,5069e-003	-2,0347e-006	3,2802e-004	-1,5031e-003	2,6767e-003	-8,7533e-004	-2,2235e-003	-3,958e-003	3,0827e-003 
11	0,60934	-3,2352e-003	-3,0746e-003	-3,4922e-003	-3,6598e-006	4,762e-004	-2,0674e-003	3,6927e-003	-1,2327e-003	-3,0844e-003	-5,4849e-003	4,2521e-003 
12	0,77601	-4,1322e-003	-3,9266e-003	-4,4805e-003	-5,303e-006	6,305e-004	-2,6357e-003	4,719e-003	-1,5829e-003	-3,9403e-003	-7,016e-003	5,4332e-003 
13	0,94267	-5,0437e-003	-4,7953e-003	-5,4897e-003	-7,548e-006	7,881e-004	-3,2087e-003	5,7552e-003	-1,9449e-003	-4,8132e-003	-8,5706e-003	6,6256e-003 
14	1,	-5,3705e-003	-5,1122e-003	-5,8477e-003	-1,521e-005	8,4809e-004	-3,4285e-003	6,1513e-003	-2,0566e-003	-5,1345e-003	-9,1393e-003	7,0828e-003 
