0	Time [s]	Pressure sensor 4 (NormX) [MPa]	Pressure sensor 4 (NormY) [MPa]	Pressure sensor 4 (NormZ) [MPa]	Pressure sensor 4 (ShearXY) [MPa]	Pressure sensor 4 (ShearYZ) [MPa]	Pressure sensor 4 (ShearXZ) [MPa]	Pressure sensor 4 (Equivalent (von-Mises)) [MPa]	Pressure sensor 4 (Maximum Principal) [MPa]	Pressure sensor 4 (Middle Principal) [MPa]	Pressure sensor 4 (Minimum Principal) [MPa]	Pressure sensor 4 (Intensity) [MPa] 
1	5,8333e-003	-2,993e-006	-2,5207e-006	-2,1928e-006	-2,3606e-007	4,9547e-006	7,0598e-006	1,4961e-005	6,0109e-006	-2,4545e-006	-1,1263e-005	1,7274e-005 
2	1,1667e-002	-6,3426e-006	-5,3404e-006	-4,6592e-006	-4,9529e-007	1,0392e-005	1,4877e-005	3,1477e-005	1,2603e-005	-5,2039e-006	-2,3741e-005	3,6344e-005 
3	2,0417e-002	-1,1263e-005	-9,4894e-006	-8,312e-006	-8,747e-007	1,8238e-005	2,6174e-005	5,5335e-005	2,2037e-005	-9,2482e-006	-4,1853e-005	6,3891e-005 
4	3,3542e-002	-1,8935e-005	-1,5965e-005	-1,4057e-005	-1,462e-006	3,0179e-005	4,3496e-005	9,1828e-005	3,6314e-005	-1,556e-005	-6,9712e-005	1,0603e-004 
5	5,3229e-002	-3,0566e-005	-2,5769e-005	-2,2779e-005	-2,3588e-006	4,812e-005	6,9605e-005	1,4678e-004	5,7735e-005	-2,5113e-005	-1,1174e-004	1,6947e-004 
6	8,276e-002	-4,8906e-005	-4,1305e-005	-3,679e-005	-3,7419e-006	7,5488e-005	1,0967e-004	2,3094e-004	8,9948e-005	-4,0252e-005	-1,767e-004	2,6664e-004 
7	0,12706	-7,7135e-005	-6,5245e-005	-5,8554e-005	-5,8523e-006	1,1688e-004	1,7055e-004	3,5862e-004	1,3835e-004	-6,3585e-005	-2,757e-004	4,1406e-004 
8	0,1935	-1,1955e-004	-1,0116e-004	-9,1316e-005	-9,0202e-006	1,7916e-004	2,6214e-004	5,5073e-004	2,1122e-004	-9,8609e-005	-4,2464e-004	6,3586e-004 
9	0,29317	-1,8504e-004	-1,5665e-004	-1,4247e-004	-1,3836e-005	2,7373e-004	4,0211e-004	8,4371e-004	3,2136e-004	-1,5276e-004	-6,5276e-004	9,7412e-004 
10	0,44267	-2,8533e-004	-2,4156e-004	-2,2173e-004	-2,107e-005	4,1653e-004	6,1491e-004	1,2882e-003	4,8719e-004	-2,3575e-004	-1,e-003	1,4872e-003 
11	0,60934	-4,0066e-004	-3,3941e-004	-3,1458e-004	-2,9111e-005	5,7761e-004	8,5594e-004	1,7909e-003	6,7228e-004	-3,3158e-004	-1,3954e-003	2,0676e-003 
12	0,77601	-5,1408e-004	-4,353e-004	-4,0627e-004	-3,7018e-005	7,3833e-004	1,0975e-003	2,294e-003	8,5918e-004	-4,2555e-004	-1,7893e-003	2,6485e-003 
13	0,94267	-6,3182e-004	-5,3553e-004	-5,0389e-004	-4,4827e-005	9,0183e-004	1,3455e-003	2,8089e-003	1,0478e-003	-5,2391e-004	-2,1951e-003	3,2429e-003 
14	1,	-7,8528e-004	-6,9007e-004	-6,7784e-004	-4,6776e-005	1,0055e-003	1,5535e-003	3,2077e-003	1,1128e-003	-6,7551e-004	-2,5905e-003	3,7033e-003 
