0	Time [s]	Pressure sensor 43 (NormX) [MPa]	Pressure sensor 43 (NormY) [MPa]	Pressure sensor 43 (NormZ) [MPa]	Pressure sensor 43 (ShearXY) [MPa]	Pressure sensor 43 (ShearYZ) [MPa]	Pressure sensor 43 (ShearXZ) [MPa]	Pressure sensor 43 (Equivalent (von-Mises)) [MPa]	Pressure sensor 43 (Maximum Principal) [MPa]	Pressure sensor 43 (Middle Principal) [MPa]	Pressure sensor 43 (Minimum Principal) [MPa]	Pressure sensor 43 (Intensity) [MPa] 
1	5,8333e-003	-2,3741e-005	-2,3442e-005	-2,5861e-005	-4,3507e-007	-1,7002e-005	-1,2224e-005	3,6349e-005	-3,9444e-006	-2,3227e-005	-4,5872e-005	4,1928e-005 
2	1,1667e-002	-4,8682e-005	-4,8059e-005	-5,3074e-005	-8,558e-007	-3,4731e-005	-2,4826e-005	7,411e-005	-8,334e-006	-4,7663e-005	-9,3818e-005	8,5484e-005 
3	2,0417e-002	-8,5381e-005	-8,4227e-005	-9,3132e-005	-1,4409e-006	-6,0473e-005	-4,3075e-005	1,2889e-004	-1,5215e-005	-8,3633e-005	-1,6389e-004	1,4868e-004 
4	3,3542e-002	-1,4424e-004	-1,4221e-004	-1,5759e-004	-2,189e-006	-1,0019e-004	-7,0827e-005	2,1304e-004	-2,8398e-005	-1,4151e-004	-2,7414e-004	2,4574e-004 
5	5,3229e-002	-2,355e-004	-2,3204e-004	-2,5773e-004	-3,2354e-006	-1,6096e-004	-1,1302e-004	3,4155e-004	-4,999e-005	-2,3132e-004	-4,4396e-004	3,9397e-004 
6	8,276e-002	-3,7788e-004	-3,7164e-004	-4,1436e-004	-4,4464e-006	-2,5299e-004	-1,7629e-004	5,3563e-004	-8,7177e-005	-3,7168e-004	-7,0503e-004	6,1785e-004 
7	0,12706	-5,9641e-004	-5,8521e-004	-6,5544e-004	-5,9169e-006	-3,9187e-004	-2,7111e-004	8,2799e-004	-1,4735e-004	-5,8727e-004	-1,1024e-003	9,5509e-004 
8	0,1935	-9,2561e-004	-9,0602e-004	-1,0197e-003	-7,8485e-006	-6,0005e-004	-4,1297e-004	1,2661e-003	-2,3943e-004	-9,1201e-004	-1,6999e-003	1,4605e-003 
9	0,29317	-1,4326e-003	-1,3989e-003	-1,5823e-003	-1,0154e-005	-9,1399e-004	-6,2511e-004	1,9254e-003	-3,9022e-004	-1,4125e-003	-2,6112e-003	2,221e-003 
10	0,44267	-2,2169e-003	-2,1589e-003	-2,4561e-003	-1,2586e-005	-1,3898e-003	-9,45e-004	2,9238e-003	-6,3624e-004	-2,1869e-003	-4,0087e-003	3,3725e-003 
11	0,60934	-3,109e-003	-3,0226e-003	-3,4536e-003	-1,4463e-005	-1,9241e-003	-1,3011e-003	4,0425e-003	-9,2692e-004	-3,0686e-003	-5,5897e-003	4,6627e-003 
12	0,77601	-3,9978e-003	-3,876e-003	-4,4566e-003	-1,5817e-005	-2,4594e-003	-1,6574e-003	5,1642e-003	-1,2144e-003	-3,9453e-003	-7,1707e-003	5,9563e-003 
13	0,94267	-4,8958e-003	-4,7422e-003	-5,4702e-003	-1,6141e-005	-2,9982e-003	-2,0169e-003	6,294e-003	-1,5079e-003	-4,8333e-003	-8,7671e-003	7,2592e-003 
14	1,	-5,2684e-003	-5,1018e-003	-5,8883e-003	-2,3433e-006	-3,1755e-003	-2,1817e-003	6,7116e-003	-1,6519e-003	-5,2131e-003	-9,3935e-003	7,7417e-003 
