0	Time [s]	Pressure sensor 5 (NormX) [MPa]	Pressure sensor 5 (NormY) [MPa]	Pressure sensor 5 (NormZ) [MPa]	Pressure sensor 5 (ShearXY) [MPa]	Pressure sensor 5 (ShearYZ) [MPa]	Pressure sensor 5 (ShearXZ) [MPa]	Pressure sensor 5 (Equivalent (von-Mises)) [MPa]	Pressure sensor 5 (Maximum Principal) [MPa]	Pressure sensor 5 (Middle Principal) [MPa]	Pressure sensor 5 (Minimum Principal) [MPa]	Pressure sensor 5 (Intensity) [MPa] 
1	5,8333e-003	-7,9828e-007	-7,3288e-007	-5,381e-007	6,2485e-009	2,0522e-006	2,7085e-006	5,8904e-006	2,747e-006	-7,6272e-007	-4,0535e-006	6,8005e-006 
2	1,1667e-002	-1,6448e-006	-1,5037e-006	-1,0952e-006	1,3231e-008	4,2306e-006	5,681e-006	1,2278e-005	5,7492e-006	-1,5666e-006	-8,4262e-006	1,4175e-005 
3	2,0417e-002	-2,8662e-006	-2,6144e-006	-1,8978e-006	2,2175e-008	7,3795e-006	9,9523e-006	2,1477e-005	1,0071e-005	-2,7249e-006	-1,4725e-005	2,4796e-005 
4	3,3542e-002	-4,6928e-006	-4,2657e-006	-3,0817e-006	3,406e-008	1,2085e-005	1,6442e-005	3,5373e-005	1,6623e-005	-4,4479e-006	-2,4216e-005	4,0839e-005 
5	5,3229e-002	-7,4017e-006	-6,7077e-006	-4,8219e-006	5,015e-008	1,9126e-005	2,6146e-005	5,6156e-005	2,6449e-005	-6,9972e-006	-3,8383e-005	6,4833e-005 
6	8,276e-002	-1,1523e-005	-1,0405e-005	-7,4535e-006	6,9316e-008	2,976e-005	4,0965e-005	8,7777e-005	4,1407e-005	-1,0857e-005	-5,9932e-005	1,0134e-004 
7	0,12706	-1,7692e-005	-1,5919e-005	-1,1365e-005	9,4699e-008	4,571e-005	6,3319e-005	1,3538e-004	6,3969e-005	-1,6616e-005	-9,233e-005	1,563e-004 
8	0,1935	-2,6867e-005	-2,411e-005	-1,7162e-005	1,3717e-007	6,9671e-005	9,6759e-005	2,067e-004	9,7839e-005	-2,518e-005	-1,408e-004	2,3864e-004 
9	0,29317	-4,0456e-005	-3,6163e-005	-2,5631e-005	2,0153e-007	1,0531e-004	1,4735e-004	3,1397e-004	1,4902e-004	-3,7803e-005	-2,1346e-004	3,6248e-004 
10	0,44267	-6,0341e-005	-5,3673e-005	-3,7842e-005	3,1016e-007	1,5783e-004	2,2317e-004	4,7387e-004	2,2571e-004	-5,6186e-005	-3,2138e-004	5,4709e-004 
11	0,60934	-8,221e-005	-7,2807e-005	-5,1124e-005	4,4981e-007	2,1624e-004	3,0791e-004	6,5227e-004	3,1163e-004	-7,6332e-005	-4,4143e-004	7,5306e-004 
12	0,77601	-1,0346e-004	-9,1353e-005	-6,3986e-005	6,1585e-007	2,7389e-004	3,9222e-004	8,2933e-004	3,9729e-004	-9,5896e-005	-5,602e-004	9,5749e-004 
13	0,94267	-1,2516e-004	-1,1023e-004	-7,7239e-005	7,9286e-007	3,3168e-004	4,7911e-004	1,0102e-003	4,8473e-004	-1,158e-004	-6,8156e-004	1,1663e-003 
14	1,	-1,661e-004	-1,4738e-004	-1,1242e-004	4,1479e-007	3,6714e-004	5,9415e-004	1,2106e-003	5,624e-004	-1,5292e-004	-8,3539e-004	1,3978e-003 
