0	Time [s]	Pressure sensor 24 (NormX) [MPa]	Pressure sensor 24 (NormY) [MPa]	Pressure sensor 24 (NormZ) [MPa]	Pressure sensor 24 (ShearXY) [MPa]	Pressure sensor 24 (ShearYZ) [MPa]	Pressure sensor 24 (ShearXZ) [MPa]	Pressure sensor 24 (Equivalent (von-Mises)) [MPa]	Pressure sensor 24 (Maximum Principal) [MPa]	Pressure sensor 24 (Middle Principal) [MPa]	Pressure sensor 24 (Minimum Principal) [MPa]	Pressure sensor 24 (Intensity) [MPa] 
1	1,6667e-002	-7,6603e-007	-7,6703e-007	-7,8621e-007	-3,9149e-009	1,0486e-005	1,286e-005	2,874e-005	1,5815e-005	-7,628e-007	-1,7372e-005	3,3187e-005 
2	3,3333e-002	-1,5231e-006	-1,5257e-006	-1,5671e-006	-6,6803e-009	2,1297e-005	2,661e-005	5,9033e-005	3,2534e-005	-1,5182e-006	-3,5632e-005	6,8166e-005 
3	5,8333e-002	-2,5986e-006	-2,6051e-006	-2,6858e-006	-7,8478e-009	3,7108e-005	4,6773e-005	1,0341e-004	5,7058e-005	-2,5949e-006	-6,2353e-005	1,1941e-004 
4	9,5833e-002	-4,206e-006	-4,2214e-006	-4,3788e-006	-3,4948e-009	6,0793e-005	7,7797e-005	1,7101e-004	9,4436e-005	-4,2122e-006	-1,0303e-004	1,9747e-004 
5	0,15208	-6,5676e-006	-6,6046e-006	-6,9153e-006	1,7017e-008	9,6792e-005	1,2535e-004	2,743e-004	1,5163e-004	-6,6072e-006	-1,6511e-004	3,1674e-004 
6	0,23646	-9,4675e-006	-9,5576e-006	-1,0163e-005	7,9486e-008	1,4893e-004	1,9652e-004	4,2709e-004	2,3679e-004	-9,6012e-006	-2,5637e-004	4,9316e-004 
7	0,36302	-1,2766e-005	-1,2987e-005	-1,42e-005	2,456e-007	2,2708e-004	3,0609e-004	6,6013e-004	3,6772e-004	-1,3143e-005	-3,9453e-004	7,6225e-004 
8	0,48958	-1,5928e-005	-1,6345e-005	-1,8413e-005	4,9957e-007	3,0529e-004	4,1744e-004	8,9575e-004	5,0016e-004	-1,6676e-005	-5,3417e-004	1,0343e-003 
9	0,65625	-1,9564e-005	-2,0341e-005	-2,3912e-005	9,7154e-007	4,0852e-004	5,6607e-004	1,2091e-003	6,7668e-004	-2,0997e-005	-7,195e-004	1,3962e-003 
10	0,82292	-2,3265e-005	-2,4524e-005	-3,0053e-005	1,6003e-006	5,1152e-004	7,1601e-004	1,5241e-003	8,5385e-004	-2,5612e-005	-9,0608e-004	1,7599e-003 
11	0,91146	-2,4582e-005	-2,6147e-005	-3,2876e-005	1,9984e-006	5,6644e-004	7,963e-004	1,6926e-003	9,4918e-004	-2,7509e-005	-1,0053e-003	1,9545e-003 
12	1,	-2,6428e-005	-2,8361e-005	-3,6486e-005	2,456e-006	6,2222e-004	8,8078e-004	1,8679e-003	1,0478e-003	-3,0032e-005	-1,109e-003	2,1568e-003 
