0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-1,0313e-006	-1,026e-006	-1,0604e-006	1,0496e-009	3,2685e-006	2,6424e-006	7,28e-006	3,1593e-006	-1,0302e-006	-5,2468e-006	8,4062e-006 
2	3,3333e-002	-2,0979e-006	-2,087e-006	-2,1574e-006	2,2596e-009	6,6537e-006	5,3965e-006	1,4839e-005	6,4438e-006	-2,0958e-006	-1,069e-005	1,7134e-005 
3	5,8333e-002	-3,666e-006	-3,6469e-006	-3,7708e-006	4,2002e-009	1,1623e-005	9,455e-006	2,5951e-005	1,1272e-005	-3,6625e-006	-1,8693e-005	2,9966e-005 
4	9,5833e-002	-6,0324e-006	-6,0006e-006	-6,2065e-006	7,5272e-009	1,9112e-005	1,5622e-005	4,2755e-005	1,8578e-005	-6,027e-006	-3,0791e-005	4,9369e-005 
5	0,15208	-9,6238e-006	-9,5725e-006	-9,9059e-006	1,3509e-008	3,0489e-005	2,4992e-005	6,8282e-005	2,968e-005	-9,6164e-006	-4,9166e-005	7,8846e-005 
6	0,23646	-1,4902e-005	-1,4821e-005	-1,5349e-005	2,4233e-008	4,7149e-005	3,8984e-005	1,0597e-004	4,609e-005	-1,4893e-005	-7,6268e-005	1,2236e-004 
7	0,36302	-2,2878e-005	-2,2751e-005	-2,3586e-005	4,5138e-008	7,2288e-005	6,016e-005	1,629e-004	7,0876e-005	-2,287e-005	-1,1722e-004	1,881e-004 
8	0,48958	-3,0864e-005	-3,0689e-005	-3,185e-005	7,1461e-008	9,7483e-005	8,1525e-005	2,2011e-004	9,5811e-005	-3,0862e-005	-1,5835e-004	2,5416e-004 
9	0,65625	-4,1418e-005	-4,1178e-005	-4,2795e-005	1,146e-007	1,308e-004	1,0984e-004	2,9584e-004	1,2882e-004	-4,1432e-005	-2,1278e-004	3,416e-004 
10	0,82292	-5,1967e-005	-5,1658e-005	-5,3763e-005	1,6728e-007	1,6418e-004	1,3823e-004	3,7175e-004	1,6194e-004	-5,2004e-005	-2,6732e-004	4,2926e-004 
11	0,91146	-5,7559e-005	-5,7213e-005	-5,9589e-005	1,9918e-007	1,8189e-004	1,533e-004	4,1202e-004	1,795e-004	-5,7612e-005	-2,9625e-004	4,7575e-004 
12	1,	-6,3263e-005	-6,2878e-005	-6,5539e-005	2,3465e-007	1,9997e-004	1,6881e-004	4,5327e-004	1,9752e-004	-6,3334e-005	-3,2587e-004	5,2339e-004 
