0	Time [s]	Pressure sensor 13 (NormX) [MPa]	Pressure sensor 13 (NormY) [MPa]	Pressure sensor 13 (NormZ) [MPa]	Pressure sensor 13 (ShearXY) [MPa]	Pressure sensor 13 (ShearYZ) [MPa]	Pressure sensor 13 (ShearXZ) [MPa]	Pressure sensor 13 (Equivalent (von-Mises)) [MPa]	Pressure sensor 13 (Maximum Principal) [MPa]	Pressure sensor 13 (Middle Principal) [MPa]	Pressure sensor 13 (Minimum Principal) [MPa]	Pressure sensor 13 (Intensity) [MPa] 
1	1,6667e-002	-1,5346e-006	-1,5331e-006	-1,5987e-006	-5,3306e-010	6,7068e-006	2,1655e-006	1,2207e-005	5,4816e-006	-1,5342e-006	-8,6139e-006	1,4096e-005 
2	3,3333e-002	-3,0331e-006	-3,0295e-006	-3,1603e-006	-1,0219e-009	1,3715e-005	4,4143e-006	2,4956e-005	1,1313e-005	-3,0322e-006	-1,7503e-005	2,8816e-005 
3	5,8333e-002	-5,2296e-006	-5,2221e-006	-5,4502e-006	-1,5248e-009	2,4096e-005	7,7662e-006	4,3851e-005	1,998e-005	-5,228e-006	-3,0654e-005	5,0634e-005 
4	9,5833e-002	-8,4633e-006	-8,448e-006	-8,8241e-006	-1,6491e-009	3,9813e-005	1,2869e-005	7,2472e-005	3,3204e-005	-8,4609e-006	-5,0479e-005	8,3683e-005 
5	0,15208	-1,3259e-005	-1,3227e-005	-1,3833e-005	-4,8814e-010	6,3759e-005	2,0605e-005	1,1606e-004	5,3475e-005	-1,3256e-005	-8,0539e-005	1,3401e-004 
6	0,23646	-2,0136e-005	-2,007e-005	-2,103e-005	4,3956e-009	9,9741e-005	3,2378e-005	1,8163e-004	8,4314e-005	-2,0133e-005	-1,2542e-004	2,0973e-004 
7	0,36302	-2,98e-005	-2,9658e-005	-3,1176e-005	1,9332e-008	1,5425e-004	5,0176e-005	2,8095e-004	1,3179e-004	-2,9797e-005	-1,9262e-004	3,2441e-004 
8	0,48958	-3,9327e-005	-3,9083e-005	-4,1217e-005	4,3868e-008	2,0936e-004	6,8153e-005	3,8135e-004	1,8002e-004	-3,933e-005	-2,6032e-004	4,4034e-004 
9	0,65625	-5,1591e-005	-5,1167e-005	-5,4202e-005	9,131e-008	2,8221e-004	9,1825e-005	5,1403e-004	2,441e-004	-5,1604e-005	-3,4945e-004	5,9355e-004 
10	0,82292	-6,3633e-005	-6,2982e-005	-6,7021e-005	1,5578e-007	3,5549e-004	1,1559e-004	6,4747e-004	3,0883e-004	-6,3662e-005	-4,388e-004	7,4763e-004 
11	0,91146	-6,9768e-005	-6,8976e-005	-7,3585e-005	1,968e-007	3,9457e-004	1,2815e-004	7,1857e-004	3,436e-004	-6,9808e-005	-4,8612e-004	8,2973e-004 
12	1,	-7,5797e-005	-7,4847e-005	-8,006e-005	2,4371e-007	4,3419e-004	1,4096e-004	7,9069e-004	3,7908e-004	-7,585e-005	-5,3393e-004	9,1301e-004 
