Node Number	Normal Stress (MPa)
16142	-1,8146e-002
16148	-2,0538e-002
16154	-2,4923e-002
16155	-1,5557e-002
16156	-1,5222e-002
16157	-1,6491e-002
16158	-2,4943e-002
16159	-1,3088e-002
16160	-1,497e-002
16161	-2,2236e-002
16162	-2,1528e-002
16163	-2,0222e-002
16164	-2,0793e-002
16165	-1,8163e-002
16166	-1,7401e-002
16167	-2,8618e-002
16168	-2,2382e-002
16169	-3,2923e-002
16170	-3,1678e-002
16171	-4,6642e-002
16172	-3,5459e-002
16173	-5,1182e-002
16174	-4,1435e-002
16175	-4,6435e-002
16176	-8,58e-002
16177	-4,6859e-002
16178	-8,4419e-002
16179	-6,1442e-002
16180	-9,1548e-002
16181	-6,9203e-002
16182	-0,10283
16183	-7,3738e-002
16184	-8,6756e-002
16185	-5,3011e-002
16186	-0,10204
16187	-5,3095e-002
16188	-8,1609e-002
16189	-4,9208e-002
16190	-7,8179e-002
16191	-5,1844e-002
16192	-8,5791e-002
16193	-4,1654e-002
16194	-5,2853e-002
16195	-3,2118e-002
16196	-3,4812e-002
16197	-4,1296e-002
16198	-2,6153e-002
16199	-3,3247e-002
16200	-1,8393e-002
16201	-2,5296e-002
16202	-1,5087e-002
16203	-2,078e-002
16204	-1,2445e-002
16205	-1,6119e-002
16206	-9,5047e-003
16207	-9,2255e-003
16208	-1,1055e-002
16209	-7,4876e-003
16210	-9,5481e-003
16211	-5,0892e-003
16212	-7,5253e-003
16213	-4,8031e-003
16214	-4,4134e-003
16215	-6,3148e-003
16216	-4,225e-003
16217	-7,1627e-003
16218	-5,1798e-003
16219	-4,7948e-003
16220	-6,8503e-003
16221	-1,5185e-003
16227	-5,7159e-004
16228	-4,76e-004
16229	-6,8738e-004
16230	-3,4192e-004
16231	-4,8545e-004
16232	-4,1508e-004
16233	-3,7048e-004
16234	-4,508e-004
16235	-4,2693e-004
16236	-4,7812e-004
16237	-5,0046e-004
16238	-8,6232e-004
16239	-6,1985e-004
16240	-5,9313e-004
16241	-9,2436e-004
16242	-7,0849e-004
16243	-1,1996e-003
16244	-7,929e-004
16245	-1,1299e-003
16246	-7,5639e-004
16247	-1,2287e-003
16248	-1,002e-003
16249	-1,1503e-003
16250	-2,2452e-003
16251	-1,5753e-003
16252	-1,5992e-003
16253	-2,2953e-003
16254	-1,7905e-003
16255	-1,7964e-003
16256	-2,6227e-003
16257	-2,2229e-003
16258	-2,2673e-003
16259	-3,6953e-003
16260	-2,797e-003
16261	-4,4871e-003
16262	-4,0174e-003
16263	-2,6225e-003
16264	-6,2662e-003
16265	-5,2e-003
16266	-5,1564e-003
16267	-6,4098e-003
16268	-5,3832e-003
16269	-8,1758e-003
16270	-1,0176e-003
16271	-9,0752e-003
16272	-7,4178e-003
16273	-1,2326e-002
16274	-9,5023e-003
16275	-1,4036e-002
16276	-1,0792e-002
16277	-2,0714e-002
16278	-1,3097e-002
16279	-1,8981e-002
16280	-1,7374e-002
16281	-1,8531e-002
16282	-3,2815e-002
16283	-2,5276e-002
16284	-2,5151e-002
16285	-3,9129e-002
16286	-3,1321e-002
16287	-3,2834e-002
16288	-5,8271e-002
16289	-4,0204e-002
16290	-6,506e-002
16291	-4,5716e-002
16292	-4,5842e-002
16293	-6,8213e-002
16294	-3,7554e-002
16295	-6,4248e-002
16296	-4,3581e-002
16297	-6,7727e-002
16298	-4,0022e-002
16299	-5,4281e-002
16300	-8,4337e-002
16301	-4,6762e-002
16302	-8,0275e-002
16303	-5,0018e-002
16304	-7,4729e-002
16305	-4,4203e-002
16306	-6,4007e-002
16307	-4,2343e-002
16308	-3,8281e-002
16309	-5,9248e-002
16310	-3,6498e-002
16311	-5,5298e-002
16312	-3,8506e-002
16313	-3,6416e-002
16314	-4,9648e-002
16315	-3,5077e-002
16316	-5,2928e-002
16317	-3,0214e-002
16318	-2,9458e-002
16319	-3,4549e-002
16320	-2,1512e-002
16321	-2,2122e-002
16322	-2,9991e-002
16323	-1,6866e-002
16324	-2,3458e-002
16325	-1,3423e-002
16326	-2,0054e-002
16327	-1,2759e-002
16328	-2,0189e-002
16329	-1,3663e-002
16330	-1,421e-002
16331	-2,4971e-002
16332	-1,5924e-002
16333	-1,4252e-002
16334	-2,1593e-002
16335	-1,4606e-002
16336	-1,5062e-002
16337	-1,9053e-002
16338	-2,576e-002
16339	-8,7452e-004
16345	-5,5486e-004
16346	-6,9203e-004
16347	-4,7959e-004
16348	-9,1366e-004
16349	-6,1921e-004
16350	-1,0618e-003
16351	-5,5006e-004
16352	-5,3468e-004
16353	-7,1725e-004
16354	-5,3396e-004
16355	-7,5194e-004
16356	-8,1241e-004
16357	-1,8967e-004
16358	-7,1174e-004
16359	-5,6408e-004
16360	-5,8467e-004
16361	-8,79e-004
16362	-6,4797e-004
16363	-9,4955e-004
16364	-5,4715e-004
16365	-8,7518e-004
16366	-6,4638e-004
16367	-9,7606e-004
16368	-5,6117e-004
16369	-7,934e-004
16370	-6,5553e-004
16371	-1,2376e-003
16372	-8,192e-004
16373	-1,2732e-003
16374	-7,9039e-004
16375	-1,1904e-003
16376	-9,2449e-004
16377	-8,3124e-004
16378	-1,0259e-003
16379	-6,5002e-004
16380	-1,5006e-003
16381	-8,182e-004
16382	-1,4337e-003
16383	-7,6096e-004
16384	-1,3318e-003
16385	-1,0676e-003
16386	-1,307e-003
16387	-8,7493e-004
16388	-1,5637e-003
16389	-1,1825e-003
16390	-1,2036e-003
16391	-1,5065e-003
16392	-9,4526e-004
16393	-1,0641e-003
16394	-1,8453e-003
16395	-9,9451e-004
16396	-1,7116e-003
16397	-1,2362e-003
16398	-1,0785e-003
16399	-1,5007e-003
16400	-1,231e-003
16401	-2,282e-003
16402	-1,5382e-003
16403	-2,2618e-003
16404	-1,3266e-003
16405	-1,79e-003
16406	-1,2676e-003
16407	-1,3472e-003
16408	-2,1247e-003
16409	-1,2102e-003
16410	-1,1956e-003
16411	-9,8316e-004
16412	-4,6164e-003
16413	-1,4016e-002
16414	-1,1712e-002
16415	-1,6398e-002
16416	-9,6153e-003
16417	-1,0217e-002
16418	-7,3456e-003
16419	-8,9464e-003
16420	-1,5833e-002
16421	-1,1211e-002
16422	-1,1434e-002
16423	-1,3152e-002
16424	-1,0139e-002
16425	-7,4711e-003
16426	-1,1463e-002
16427	-8,1489e-003
16428	-1,2658e-002
16429	-7,3291e-003
16430	-1,1864e-002
16431	-8,8328e-003
16432	-1,1713e-002
16433	-8,2015e-003
16434	-8,0896e-003
16435	-1,1789e-002
16436	-8,3345e-003
16437	-9,9755e-003
16438	-1,2121e-002
16439	-7,2322e-003
16440	-7,8272e-003
16441	-1,2063e-002
16442	-8,3112e-003
16443	-8,8494e-003
16444	-1,2658e-002
16445	-8,31e-003
16446	-9,3191e-003
16447	-7,1011e-003
16448	-7,4708e-003
16449	-1,0866e-002
16450	-5,1122e-003
16451	-8,1283e-003
16452	-7,5255e-003
16453	-8,6958e-003
16454	-7,507e-003
16455	-1,0408e-002
16456	-6,51e-003
16457	-8,8047e-003
16458	-6,5424e-003
16459	-9,0105e-003
16460	-4,8127e-003
16461	-4,5924e-003
16462	-7,263e-003
16463	-3,8871e-003
16464	-5,8459e-003
16465	-4,6211e-003
16466	-4,7076e-003
16467	-5,5331e-003
16468	-3,8934e-003
16469	-5,0212e-003
16470	-2,9782e-003
16471	-3,1249e-003
16472	-4,4069e-003
16473	-3,9096e-003
16474	-3,1883e-003
16475	-4,4093e-003
16476	-2,8001e-003
16477	-1,9021e-003
16478	-2,8824e-003
16479	-2,6032e-003
16480	-3,5212e-003
16481	-2,1076e-003
16482	-2,0599e-003
16483	-2,69e-003
16484	-3,0987e-003
16485	-1,7664e-003
16486	-1,5448e-003
16487	-2,37e-003
16488	-2,5827e-003
16489	-2,0961e-003
16490	-1,4097e-003
16491	-1,9172e-003
16492	-1,2977e-003
16493	-1,2879e-003
16494	-1,4866e-003
16495	-1,1585e-003
16496	-1,368e-003
16497	-9,4303e-004
16498	-9,0539e-004
16499	-1,2534e-003
16500	-6,948e-004
16501	-1,2135e-003
16502	-6,3724e-004
16503	-6,8846e-004
16504	-8,711e-004
16505	-6,2729e-004
16506	-6,6942e-004
16507	-8,4108e-004
16508	-4,7215e-004
16509	-6,5241e-004
16510	-4,1224e-004
16511	-7,473e-004
16512	-4,8077e-004
16513	-6,5689e-004
16514	-4,0402e-004
16515	-3,7849e-004
16516	-5,9808e-004
16517	-4,845e-004
16518	-4,7097e-004
16519	-2,6319e-004
16520	-3,7179e-004
16521	-3,5285e-004
16522	-2,9422e-004
16523	-5,2113e-004
16761	-3,2178e-003
16762	-1,2941e-002
16763	-1,7865e-002
16764	-9,2072e-005
16765	-1,3734e-004
16766	-4,3965e-005
16767	-5,5378e-005
16768	4,8024e-005
16769	-2,5764e-002
16770	-2,7447e-004
16771	-6,9963e-005
16772	-2,9217e-002
16773	-9,4033e-005
16774	-4,2078e-005
16775	-2,1215e-003
