Node Number	Normal Stress (MPa)
28952	-1,6425e-002
28958	-9,8372e-003
28964	-6,5792e-003
28965	-6,2726e-003
28966	-5,9139e-003
28967	-7,3756e-003
28968	-1,0544e-002
28969	-5,567e-003
28970	-9,1922e-003
28971	-5,9463e-003
28972	-5,7269e-003
28973	-7,3894e-003
28974	-7,5372e-003
28975	-1,2048e-002
28976	-6,6907e-003
28977	-8,967e-003
28978	-5,3462e-003
28979	-1,0091e-002
28980	-7,1261e-003
28981	-1,1135e-002
28982	-9,1705e-003
28983	-7,9543e-003
28984	-9,336e-003
28985	-8,8198e-003
28986	-1,0756e-002
28987	-1,7216e-002
28988	-1,1104e-002
28989	-9,7211e-003
28990	-1,584e-002
28991	-1,0821e-002
28992	-1,9241e-002
28993	-1,1204e-002
28994	-1,8924e-002
28995	-1,3431e-002
28996	-1,2283e-002
28997	-2,1049e-002
28998	-1,2834e-002
28999	-1,7486e-002
29000	-1,239e-002
29001	-2,5471e-002
29002	-2,0364e-002
29003	-1,6505e-002
29004	-2,1568e-002
29005	-1,3948e-002
29006	-2,164e-002
29007	-1,6102e-002
29008	-1,6234e-002
29009	-2,1583e-002
29010	-1,2673e-002
29011	-2,0982e-002
29012	-1,2431e-002
29013	-1,9384e-002
29014	-1,5296e-002
29015	-1,8137e-002
29016	-1,4374e-002
29017	-1,4331e-002
29018	-1,843e-002
29019	-1,2831e-002
29020	-1,8586e-002
29021	-9,3053e-003
29022	-2,0582e-002
29023	-1,3273e-002
29024	-1,0535e-002
29025	-1,8683e-002
29026	-1,2483e-002
29027	-2,2165e-002
29028	-1,4784e-002
29029	-1,1105e-002
29030	-2,2783e-002
29031	-2,0818e-003
29037	-2,6201e-004
29038	-9,6235e-004
29039	-9,6459e-004
29040	-1,3236e-003
29041	-8,2639e-004
29042	-8,42e-004
29043	-8,3269e-004
29044	-8,5741e-004
29045	-1,1458e-003
29046	-8,3234e-004
29047	-9,4913e-004
29048	-8,3663e-004
29049	-9,2473e-004
29050	-8,3525e-004
29051	-1,2842e-003
29052	-9,7608e-004
29053	-1,4487e-003
29054	-1,1943e-003
29055	-1,7051e-003
29056	-1,0625e-003
29057	-1,6812e-003
29058	-1,547e-003
29059	-1,6811e-003
29060	-2,039e-003
29061	-1,8986e-003
29062	-2,0504e-003
29063	-3,2806e-003
29064	-1,9579e-003
29065	-1,8005e-003
29066	-2,4757e-003
29067	-2,7015e-003
