0	Time [s]	Pressure sensor 16 (NormX) [MPa]	Pressure sensor 16 (NormY) [MPa]	Pressure sensor 16 (NormZ) [MPa]	Pressure sensor 16 (ShearXY) [MPa]	Pressure sensor 16 (ShearYZ) [MPa]	Pressure sensor 16 (ShearXZ) [MPa]	Pressure sensor 16 (Equivalent (von-Mises)) [MPa]	Pressure sensor 16 (Maximum Principal) [MPa]	Pressure sensor 16 (Middle Principal) [MPa]	Pressure sensor 16 (Minimum Principal) [MPa]	Pressure sensor 16 (Intensity) [MPa] 
1	1,6667e-002	-9,6824e-007	-1,0032e-006	-1,0153e-006	1,575e-008	1,198e-005	-1,3867e-005	3,174e-005	1,7318e-005	-9,7266e-007	-1,9332e-005	3,6651e-005 
2	3,3333e-002	-1,9167e-006	-1,9893e-006	-2,0164e-006	3,0842e-008	2,4406e-005	-2,8332e-005	6,477e-005	3,5397e-005	-1,9279e-006	-3,9392e-005	7,479e-005 
3	5,8333e-002	-3,2921e-006	-3,42e-006	-3,4786e-006	4,9218e-008	4,2578e-005	-4,942e-005	1,1299e-004	6,1796e-005	-3,3169e-006	-6,867e-005	1,3047e-004 
4	9,5833e-002	-5,3757e-006	-5,5888e-006	-5,7163e-006	6,9497e-008	6,9757e-005	-8,0872e-005	1,8498e-004	1,0117e-004	-5,4292e-006	-1,1243e-004	2,136e-004 
5	0,15208	-8,3497e-006	-8,698e-006	-8,9695e-006	8,461e-008	1,1061e-004	-1,2839e-004	2,9353e-004	1,6069e-004	-8,4659e-006	-1,7825e-004	3,3894e-004 
6	0,23646	-1,2515e-005	-1,3077e-005	-1,3658e-005	7,0731e-008	1,7157e-004	-1,9911e-004	4,5525e-004	2,496e-004	-1,2768e-005	-2,7608e-004	5,2568e-004 
7	0,36302	-1,8583e-005	-1,9498e-005	-2,0772e-005	-2,9413e-008	2,6312e-004	-3,0575e-004	6,9868e-004	3,8352e-004	-1,9138e-005	-4,2324e-004	8,0676e-004 
8	0,52969	-2,5524e-005	-2,6949e-005	-2,9515e-005	-3,0772e-007	3,8275e-004	-4,4422e-004	1,0156e-003	5,587e-004	-2,6646e-005	-6,1404e-004	1,1727e-003 
9	0,69635	-3,2036e-005	-3,4037e-005	-3,8364e-005	-7,4825e-007	5,0202e-004	-5,8343e-004	1,3331e-003	7,3444e-004	-3,3926e-005	-8,0495e-004	1,5394e-003 
10	0,86302	-3,7426e-005	-4,0054e-005	-4,6556e-005	-1,3479e-006	6,2038e-004	-7,2081e-004	1,6472e-003	9,0915e-004	-4,0268e-005	-9,9292e-004	1,9021e-003 
11	1,	-4,1327e-005	-4,4508e-005	-5,3113e-005	-1,9563e-006	7,1658e-004	-8,3272e-004	1,9029e-003	1,0517e-003	-4,5089e-005	-1,1455e-003	2,1972e-003 
