0	Time [s]	Pressure sensor 10 (NormX) [MPa]	Pressure sensor 10 (NormY) [MPa]	Pressure sensor 10 (NormZ) [MPa]	Pressure sensor 10 (ShearXY) [MPa]	Pressure sensor 10 (ShearYZ) [MPa]	Pressure sensor 10 (ShearXZ) [MPa]	Pressure sensor 10 (Equivalent (von-Mises)) [MPa]	Pressure sensor 10 (Maximum Principal) [MPa]	Pressure sensor 10 (Middle Principal) [MPa]	Pressure sensor 10 (Minimum Principal) [MPa]	Pressure sensor 10 (Intensity) [MPa] 
1	1,6667e-002	-2,3578e-006	-2,3575e-006	-2,4544e-006	7,9527e-011	8,2203e-006	1,9351e-006	1,4627e-005	6,0391e-006	-2,3578e-006	-1,0851e-005	1,689e-005 
2	3,3333e-002	-4,7535e-006	-4,7522e-006	-4,9491e-006	3,2798e-010	1,6593e-005	3,9537e-006	2,9545e-005	1,2207e-005	-4,7536e-006	-2,1908e-005	3,4115e-005 
3	5,8333e-002	-8,317e-006	-8,3131e-006	-8,6611e-006	1,0039e-009	2,9039e-005	6,9145e-006	5,1705e-005	2,1365e-005	-8,3173e-006	-3,8339e-005	5,9703e-005 
4	9,5833e-002	-1,3596e-005	-1,3586e-005	-1,4164e-005	2,6745e-009	4,7474e-005	1,1268e-005	8,4514e-005	3,4919e-005	-1,3597e-005	-6,2668e-005	9,7587e-005 
5	0,15208	-2,1533e-005	-2,1506e-005	-2,2443e-005	6,7379e-009	7,5234e-005	1,7913e-005	1,3395e-004	5,5365e-005	-2,1534e-005	-9,9312e-005	1,5468e-004 
6	0,23646	-3,3425e-005	-3,3361e-005	-3,4864e-005	1,6264e-008	1,1686e-004	2,7836e-005	2,0807e-004	8,6019e-005	-3,3428e-005	-1,5424e-004	2,4026e-004 
7	0,36302	-5,0997e-005	-5,0849e-005	-5,3254e-005	3,8067e-008	1,7843e-004	4,2671e-005	3,1777e-004	1,3142e-004	-5,1006e-005	-2,3551e-004	3,6693e-004 
8	0,52969	-7,397e-005	-7,3659e-005	-7,7359e-005	8,0372e-008	2,5906e-004	6,205e-005	4,614e-004	1,9089e-004	-7,3989e-005	-3,4189e-004	5,3278e-004 
9	0,69635	-9,6579e-005	-9,6048e-005	-1,0115e-004	1,378e-007	3,3853e-004	8,1412e-005	6,0309e-004	2,4961e-004	-9,6612e-005	-4,4678e-004	6,9638e-004 
10	0,86302	-1,1912e-004	-1,1832e-004	-1,2495e-004	2,102e-007	4,1791e-004	1,0059e-004	7,4454e-004	3,0825e-004	-1,1918e-004	-5,5146e-004	8,5971e-004 
11	1,	-1,3737e-004	-1,363e-004	-1,4426e-004	2,8031e-007	4,8223e-004	1,1625e-004	8,592e-004	3,5581e-004	-1,3744e-004	-6,363e-004	9,9211e-004 
