Node Number	LOC_DEFY (mm)
1	13,95
2	14,349
3	14,746
4	15,138
5	15,523
6	15,898
7	16,261
8	16,61
9	16,942
10	17,256
11	17,55
12	17,821
13	18,068
14	18,29
15	18,486
16	18,653
17	18,792
18	18,9
19	18,978
20	19,025
21	19,041
22	19,025
23	18,978
24	18,9
25	18,792
26	18,653
27	18,486
28	18,29
29	18,068
30	17,821
31	17,55
32	17,256
33	16,942
34	16,61
35	16,261
36	15,898
37	15,523
38	15,138
39	14,746
40	14,349
41	13,95
42	13,55
43	13,153
44	12,761
45	12,377
46	12,002
47	11,639
48	11,29
49	10,957
50	10,643
51	10,35
52	10,079
53	9,8311
54	9,6091
55	9,4137
56	9,2464
57	9,108
58	8,9995
59	8,9215
60	8,8746
61	8,8589
62	8,8746
63	8,9215
64	8,9995
65	9,108
66	9,2464
67	9,4137
68	9,6091
69	9,8311
70	10,079
71	10,35
72	10,643
73	10,957
74	11,29
75	11,639
76	12,002
77	12,377
78	12,761
79	13,153
80	13,55
81	13,95
82	12,957
83	12,002
84	11,121
85	10,35
86	9,7168
87	9,2464
88	8,9567
89	8,8589
90	8,9567
91	9,2464
92	9,7168
93	10,35
94	11,121
95	12,002
96	12,957
97	13,95
98	14,943
99	15,898
100	16,778
101	17,55
102	18,183
103	18,653
104	18,943
105	19,041
106	18,943
107	18,653
108	18,183
109	17,55
110	16,778
111	15,898
112	14,943
113	13,95
114	13,019
115	12,337
116	12,087
117	12,337
118	13,019
119	13,95
120	14,881
121	15,563
122	15,812
123	15,563
124	14,881
125	13,95
126	13,563
127	13,192
128	12,855
129	12,566
130	12,337
131	12,179
132	12,098
133	12,098
134	12,179
135	12,337
136	12,566
137	12,855
138	13,192
139	13,563
140	13,95
141	14,337
142	14,707
143	15,044
144	15,334
145	15,563
146	15,721
147	15,802
148	15,802
149	15,721
150	15,563
151	15,334
152	15,044
153	14,707
154	14,337
155	13,95
156	14,346
157	14,737
158	15,118
159	15,484
160	15,829
161	16,151
162	16,443
163	16,703
164	16,927
165	17,112
166	17,256
167	17,357
168	17,414
169	17,425
170	17,391
171	17,312
172	17,19
173	17,025
174	16,82
175	16,577
176	16,301
177	15,993
178	15,659
179	15,303
180	14,929
181	14,543
182	14,148
183	13,751
184	13,357
185	12,97
186	12,596
187	12,24
188	11,906
189	11,599
190	11,322
191	11,08
192	10,875
193	10,71
194	10,587
195	10,509
196	10,475
197	10,486
198	10,542
199	10,643
200	10,787
201	10,973
202	11,197
203	11,457
204	11,749
205	12,07
206	12,416
207	12,781
208	13,162
209	13,553
210	14,156
211	14,589
212	15,017
213	15,426
214	15,815
215	16,193
216	16,513
217	16,821
218	17,081
219	17,291
220	17,462
221	17,595
222	17,692
223	17,737
224	17,733
225	17,671
226	17,563
227	17,405
228	17,207
229	16,967
230	16,684
231	16,367
232	16,025
233	15,649
234	15,243
235	14,83
236	14,395
237	13,964
238	13,528
239	13,094
240	12,667
241	12,28
242	11,903
243	11,556
244	11,243
245	10,954
246	10,708
247	10,499
248	10,341
249	10,239
250	10,171
251	10,135
252	10,188
253	10,272
254	10,401
255	10,582
256	10,808
257	11,07
258	11,369
259	11,692
260	12,053
261	12,448
262	12,865
263	13,295
264	13,725
265	14,546
266	14,943
267	15,332
268	15,711
269	16,08
270	16,435
271	16,772
272	17,089
273	17,387
274	17,663
275	17,918
276	18,151
277	18,359
278	18,539
279	18,692
280	18,817
281	18,909
282	18,97
283	19,
284	18,997
285	18,962
286	18,898
287	18,803
288	18,679
289	18,528
290	18,351
291	18,144
292	17,908
293	17,646
294	17,363
295	17,06
296	16,739
297	16,403
298	16,05
299	15,679
300	15,297
301	14,91
302	14,516
303	14,119
304	13,721
305	13,329
306	12,944
307	12,565
308	12,19
309	11,824
310	11,469
311	11,13
