0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-6,4902e-007	-6,3273e-007	-6,2711e-007	2,233e-009	1,2216e-005	1,3335e-005	3,1324e-005	1,7452e-005	-6,4239e-007	-1,8718e-005	3,617e-005 
2	3,3333e-002	-1,2764e-006	-1,244e-006	-1,2358e-006	6,0047e-009	2,4776e-005	2,7032e-005	6,3511e-005	3,5423e-005	-1,2648e-006	-3,7914e-005	7,3337e-005 
3	5,8333e-002	-2,254e-006	-2,1987e-006	-2,199e-006	1,4558e-008	4,287e-005	4,6923e-005	1,1008e-004	6,1351e-005	-2,2384e-006	-6,5764e-005	1,2712e-004 
4	9,5833e-002	-3,6289e-006	-3,5415e-006	-3,5695e-006	3,3378e-008	7,0387e-005	7,7073e-005	1,8079e-004	1,0081e-004	-3,6145e-006	-1,0794e-004	2,0875e-004 
5	0,15208	-5,5294e-006	-5,398e-006	-5,5067e-006	7,6217e-008	1,1069e-004	1,2166e-004	2,8489e-004	1,5903e-004	-5,5334e-006	-1,6993e-004	3,2897e-004 
6	0,23646	-8,3825e-006	-8,1949e-006	-8,5238e-006	1,7308e-007	1,7151e-004	1,8895e-004	4,4198e-004	2,4685e-004	-8,4519e-006	-2,635e-004	5,1036e-004 
7	0,36302	-1,2131e-005	-1,188e-005	-1,2737e-005	3,9084e-007	2,6149e-004	2,8882e-004	6,7482e-004	3,7743e-004	-1,2382e-005	-4,0179e-004	7,7922e-004 
8	0,52969	-1,6593e-005	-1,6298e-005	-1,8224e-005	8,0687e-007	3,784e-004	4,1958e-004	9,7862e-004	5,4806e-004	-1,7232e-005	-5,8195e-004	1,13e-003 
9	0,69635	-2,0583e-005	-2,0299e-005	-2,3722e-005	1,3714e-006	4,9484e-004	5,5184e-004	1,2838e-003	7,1981e-004	-2,1789e-005	-7,6262e-004	1,4824e-003 
10	0,86302	-2,3008e-005	-2,2763e-005	-2,8029e-005	2,0706e-006	6,0992e-004	6,7894e-004	1,5808e-003	8,8824e-004	-2,4931e-005	-9,3711e-004	1,8253e-003 
11	1,	-2,4871e-005	-2,4697e-005	-3,1797e-005	2,7547e-006	7,0399e-004	7,8472e-004	1,826e-003	1,0273e-003	-2,7513e-005	-1,0812e-003	2,1085e-003 
