0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-6,182e-006	-6,2038e-006	-6,4495e-006	-5,107e-009	-3,1112e-005	5,9798e-006	5,4874e-005	2,5356e-005	-6,1847e-006	-3,8007e-005	6,3363e-005 
2	3,3333e-002	-1,2859e-005	-1,2894e-005	-1,3426e-005	-1,2275e-008	-6,3718e-005	1,2482e-005	1,1246e-004	5,1772e-005	-1,2865e-005	-7,8086e-005	1,2986e-004 
3	5,8333e-002	-2,4066e-005	-2,4103e-005	-2,5158e-005	-2,7148e-008	-1,1427e-004	2,3388e-005	2,0203e-004	9,202e-005	-2,4078e-005	-1,4127e-004	2,3329e-004 
4	9,5833e-002	-4,094e-005	-4,0935e-005	-4,2873e-005	-5,976e-008	-1,8999e-004	3,9957e-005	3,3628e-004	1,5226e-004	-4,0964e-005	-2,3604e-004	3,883e-004 
5	0,15208	-6,8156e-005	-6,7986e-005	-7,1555e-005	-1,3415e-007	-3,0597e-004	6,6702e-005	5,4242e-004	2,4342e-004	-6,8204e-005	-3,8291e-004	6,2633e-004 
6	0,23646	-1,107e-004	-1,1004e-004	-1,1666e-004	-3,0934e-007	-4,8305e-004	1,0899e-004	8,5772e-004	3,819e-004	-1,108e-004	-6,0851e-004	9,9041e-004 
7	0,36302	-1,7856e-004	-1,7661e-004	-1,8923e-004	-7,2582e-007	-7,5458e-004	1,7634e-004	1,3422e-003	5,9213e-004	-1,7878e-004	-9,5775e-004	1,5499e-003 
8	0,52969	-2,7046e-004	-2,658e-004	-2,8868e-004	-1,5648e-006	-1,1131e-003	2,6872e-004	1,9834e-003	8,6808e-004	-2,7092e-004	-1,4221e-003	2,2902e-003 
9	0,69635	-3,6871e-004	-3,601e-004	-3,9632e-004	-2,789e-006	-1,4795e-003	3,6826e-004	2,6409e-003	1,1469e-003	-3,6952e-004	-1,9025e-003	3,0495e-003 
10	0,86302	-4,6899e-004	-4,5523e-004	-5,0763e-004	-4,3977e-006	-1,8477e-003	4,7104e-004	3,3031e-003	1,4262e-003	-4,7026e-004	-2,3878e-003	3,8141e-003 
11	1,	-5,5227e-004	-5,3336e-004	-6,0122e-004	-6,0285e-006	-2,1529e-003	5,581e-004	3,8527e-003	1,6579e-003	-5,5401e-004	-2,7908e-003	4,4487e-003 
