Node Number	Normal Stress (MPa)
45205	-1,1549e-002
45211	-5,1197e-003
45217	-3,4702e-003
45218	-2,5231e-003
45219	-3,0774e-003
45220	-3,8785e-003
45221	-4,5954e-003
45222	-2,9449e-003
45223	-4,8293e-003
45224	-3,3715e-003
45225	-2,6924e-003
45226	-5,8347e-003
45227	-4,3653e-003
45228	-5,8372e-003
45229	-2,7886e-003
45230	-4,4944e-003
45231	-3,1653e-003
45232	-4,4848e-003
45233	-3,6212e-003
45234	-5,8184e-003
45235	-3,5324e-003
45236	-3,3556e-003
45237	-6,3438e-003
45238	-4,0081e-003
45239	-4,4511e-003
45240	-6,3648e-003
45241	-3,5408e-003
45242	-4,624e-003
45243	-5,451e-003
45244	-5,2657e-003
45245	-7,9838e-003
45246	-4,8307e-003
45247	-7,2246e-003
45248	-4,3661e-003
45249	-5,6696e-003
45250	-9,8915e-003
45251	-5,3297e-003
45252	-8,4643e-003
45253	-5,0502e-003
45254	-1,0668e-002
45255	-8,4668e-003
45256	-6,5258e-003
45257	-8,2425e-003
45258	-5,8303e-003
45259	-9,4962e-003
45260	-6,7058e-003
45261	-6,5082e-003
45262	-8,9678e-003
45263	-5,4902e-003
45264	-8,0169e-003
45265	-5,0878e-003
45266	-8,6095e-003
45267	-5,4883e-003
45268	-7,5575e-003
45269	-5,7113e-003
45270	-5,9635e-003
45271	-8,0072e-003
45272	-4,8845e-003
45273	-8,3579e-003
45274	-4,956e-003
45275	-7,6431e-003
45276	-5,0924e-003
45277	-5,0207e-003
45278	-7,9746e-003
45279	-5,239e-003
45280	-9,3588e-003
45281	-5,396e-003
45282	-5,2796e-003
45283	-8,0184e-003
45284	-2,1633e-002
45290	-1,2325e-002
45291	-4,4232e-003
45292	-7,8482e-003
45293	-9,7939e-003
45294	-1,424e-002
45295	-7,0072e-003
45296	-1,0368e-002
45297	-8,9018e-003
45298	-8,3141e-003
45299	-1,3372e-002
45300	-1,2496e-002
45301	-7,7507e-003
45302	-1,273e-002
45303	-1,3842e-002
45304	-2,1593e-002
45305	-1,8743e-002
45306	-2,0093e-002
45307	-3,2498e-002
