0	Time [s]	Pressure sensor 11 (NormX) [MPa]	Pressure sensor 11 (NormY) [MPa]	Pressure sensor 11 (NormZ) [MPa]	Pressure sensor 11 (ShearXY) [MPa]	Pressure sensor 11 (ShearYZ) [MPa]	Pressure sensor 11 (ShearXZ) [MPa]	Pressure sensor 11 (Equivalent (von-Mises)) [MPa]	Pressure sensor 11 (Maximum Principal) [MPa]	Pressure sensor 11 (Middle Principal) [MPa]	Pressure sensor 11 (Minimum Principal) [MPa]	Pressure sensor 11 (Intensity) [MPa] 
1	1,6667e-002	-2,584e-004	-2,5854e-004	-2,6935e-004	-4,7463e-008	1,5805e-005	-8,3684e-005	1,4791e-004	-1,7853e-004	-2,5855e-004	-3,4921e-004	1,7068e-004 
2	3,3333e-002	-5,2046e-004	-5,2082e-004	-5,4269e-004	-1,0914e-007	3,3512e-005	-1,695e-004	3,0007e-004	-3,5842e-004	-5,2084e-004	-7,047e-004	3,4627e-004 
3	5,8333e-002	-9,0212e-004	-9,0292e-004	-9,4103e-004	-2,2411e-007	5,5841e-005	-2,9377e-004	5,1936e-004	-6,2189e-004	-9,0298e-004	-1,2212e-003	5,9932e-004 
4	9,5833e-002	-1,4638e-003	-1,4656e-003	-1,5279e-003	-4,4588e-007	8,8652e-005	-4,7938e-004	8,4676e-004	-1,0072e-003	-1,4657e-003	-1,9844e-003	9,7713e-004 
5	0,15208	-2,3013e-003	-2,3051e-003	-2,4043e-003	-8,8548e-007	1,377e-004	-7,5538e-004	1,3338e-003	-1,5832e-003	-2,3053e-003	-3,1223e-003	1,5391e-003 
6	0,23646	-3,5376e-003	-3,5459e-003	-3,701e-003	-1,7717e-006	2,0899e-004	-1,1656e-003	2,0573e-003	-2,4321e-003	-3,5463e-003	-4,8062e-003	2,3741e-003 
7	0,36302	-5,3575e-003	-5,3755e-003	-5,6164e-003	-3,591e-006	3,1262e-004	-1,7716e-003	3,126e-003	-3,6829e-003	-5,3762e-003	-7,2903e-003	3,6074e-003 
8	0,52969	-7,6941e-003	-7,73e-003	-8,0873e-003	-6,8305e-006	4,4508e-004	-2,5545e-003	4,5069e-003	-5,2897e-003	-7,7313e-003	-1,0491e-002	5,2008e-003 
9	0,69635	-9,9777e-003	-1,0038e-002	-1,0516e-002	-1,0927e-005	5,6914e-004	-3,3346e-003	5,8815e-003	-6,8521e-003	-1,0039e-002	-1,3639e-002	6,7872e-003 
10	0,86302	-1,2207e-002	-1,2296e-002	-1,2899e-002	-1,5872e-005	6,9047e-004	-4,1027e-003	7,2356e-003	-8,3769e-003	-1,2299e-002	-1,6727e-002	8,3498e-003 
11	1,	-1,4011e-002	-1,4129e-002	-1,4838e-002	-2,0581e-005	7,8945e-004	-4,7313e-003	8,3442e-003	-9,6086e-003	-1,4133e-002	-1,9238e-002	9,6292e-003 
