0	Time [s]	Pressure sensor 21 (NormX) [MPa]	Pressure sensor 21 (NormY) [MPa]	Pressure sensor 21 (NormZ) [MPa]	Pressure sensor 21 (ShearXY) [MPa]	Pressure sensor 21 (ShearYZ) [MPa]	Pressure sensor 21 (ShearXZ) [MPa]	Pressure sensor 21 (Equivalent (von-Mises)) [MPa]	Pressure sensor 21 (Maximum Principal) [MPa]	Pressure sensor 21 (Middle Principal) [MPa]	Pressure sensor 21 (Minimum Principal) [MPa]	Pressure sensor 21 (Intensity) [MPa] 
1	1,6667e-002	-5,5036e-005	-5,4853e-005	-5,6754e-005	-2,1576e-007	-6,7776e-005	-7,8393e-005	1,795e-004	4,767e-005	-5,4718e-005	-1,596e-004	2,0726e-004 
2	3,3333e-002	-1,1189e-004	-1,1154e-004	-1,1556e-004	-3,8734e-007	-1,3747e-004	-1,5911e-004	3,6422e-004	9,6438e-005	-1,113e-004	-3,2412e-004	4,2056e-004 
3	5,8333e-002	-1,9327e-004	-1,9269e-004	-2,0002e-004	-5,3805e-007	-2,3734e-004	-2,7536e-004	6,2969e-004	1,6676e-004	-1,9241e-004	-5,6033e-004	7,2708e-004 
4	9,5833e-002	-3,1672e-004	-3,1588e-004	-3,2883e-004	-5,6971e-007	-3,876e-004	-4,5044e-004	1,0293e-003	2,714e-004	-3,1567e-004	-9,1716e-004	1,1886e-003 
5	0,15208	-5,0028e-004	-4,9921e-004	-5,2185e-004	-1,6109e-007	-6,1102e-004	-7,1085e-004	1,6237e-003	4,2651e-004	-4,995e-004	-1,4483e-003	1,8749e-003 
6	0,23646	-7,7203e-004	-7,7095e-004	-8,1089e-004	1,4413e-006	-9,4232e-004	-1,0973e-003	2,5055e-003	6,56e-004	-7,7283e-004	-2,237e-003	2,893e-003 
7	0,36302	-1,1775e-003	-1,1772e-003	-1,2494e-003	6,0398e-006	-1,4342e-003	-1,6749e-003	3,82e-003	9,9503e-004	-1,1833e-003	-3,4158e-003	4,4109e-003 
8	0,52969	-1,7068e-003	-1,709e-003	-1,835e-003	1,5965e-005	-2,0728e-003	-2,4272e-003	5,5299e-003	1,4291e-003	-1,7238e-003	-4,9561e-003	6,3852e-003 
9	0,69635	-2,2198e-003	-2,226e-003	-2,4173e-003	3,0107e-005	-2,7001e-003	-3,1685e-003	7,2132e-003	1,8595e-003	-2,2531e-003	-6,4694e-003	8,3289e-003 
10	0,86302	-2,7301e-003	-2,7422e-003	-3,0109e-003	4,8406e-005	-3,3182e-003	-3,9086e-003	8,8851e-003	2,2805e-003	-2,7849e-003	-7,9788e-003	1,0259e-002 
11	1,	-3,1447e-003	-3,1628e-003	-3,5038e-003	6,6479e-005	-3,8223e-003	-4,5136e-003	1,0251e-002	2,623e-003	-3,2208e-003	-9,2135e-003	1,1837e-002 
