0	Time [s]	Pressure sensor 26 (NormX) [MPa]	Pressure sensor 26 (NormY) [MPa]	Pressure sensor 26 (NormZ) [MPa]	Pressure sensor 26 (ShearXY) [MPa]	Pressure sensor 26 (ShearYZ) [MPa]	Pressure sensor 26 (ShearXZ) [MPa]	Pressure sensor 26 (Equivalent (von-Mises)) [MPa]	Pressure sensor 26 (Maximum Principal) [MPa]	Pressure sensor 26 (Middle Principal) [MPa]	Pressure sensor 26 (Minimum Principal) [MPa]	Pressure sensor 26 (Intensity) [MPa] 
1	1,6667e-002	-2,1017e-005	-2,0783e-005	-2,1433e-005	1,2604e-007	2,75e-005	-7,0097e-005	1,3042e-004	5,4046e-005	-2,0729e-005	-9,6551e-005	1,506e-004 
2	3,3333e-002	-4,2466e-005	-4,2034e-005	-4,3413e-005	2,3603e-007	5,5525e-005	-1,4143e-004	2,6317e-004	1,0895e-004	-4,1931e-005	-1,9493e-004	3,0388e-004 
3	5,8333e-002	-7,3675e-005	-7,3026e-005	-7,5579e-005	3,6272e-007	9,7119e-005	-2,4739e-004	4,6033e-004	1,9106e-004	-7,2866e-005	-3,4048e-004	5,3154e-004 
4	9,5833e-002	-1,2195e-004	-1,2114e-004	-1,2579e-004	4,7814e-007	1,5986e-004	-4,0792e-004	7,5887e-004	3,1415e-004	-1,2092e-004	-5,6211e-004	8,7626e-004 
5	0,15208	-1,9218e-004	-1,9151e-004	-1,9982e-004	4,7287e-007	2,535e-004	-6,4657e-004	1,2029e-003	4,9838e-004	-1,9128e-004	-8,9061e-004	1,389e-003 
6	0,23646	-2,9765e-004	-2,9805e-004	-3,1325e-004	6,842e-008	3,9422e-004	-1,0064e-003	1,8722e-003	7,7543e-004	-2,9795e-004	-1,3864e-003	2,1619e-003 
7	0,36302	-4,5325e-004	-4,5721e-004	-4,8573e-004	-1,4324e-006	6,061e-004	-1,5455e-003	2,8755e-003	1,1909e-003	-4,5766e-004	-2,1294e-003	3,3203e-003 
8	0,52969	-6,5287e-004	-6,6507e-004	-7,1657e-004	-5,0471e-006	8,8398e-004	-2,2554e-003	4,1962e-003	1,7389e-003	-6,6687e-004	-3,1065e-003	4,8453e-003 
9	0,69635	-8,4455e-004	-8,6891e-004	-9,4936e-004	-1,0485e-005	1,1615e-003	-2,9606e-003	5,5093e-003	2,2857e-003	-8,7279e-004	-4,0758e-003	6,3615e-003 
10	0,86302	-1,0285e-003	-1,069e-003	-1,1844e-003	-1,774e-005	1,4368e-003	-3,6656e-003	6,8209e-003	2,8349e-003	-1,0756e-003	-5,0411e-003	7,876e-003 
11	1,	-1,1753e-003	-1,2319e-003	-1,3805e-003	-2,5045e-005	1,6633e-003	-4,2422e-003	7,8945e-003	3,2847e-003	-1,2414e-003	-5,831e-003	9,1157e-003 
