0	Time [s]	Pressure sensor 1 (NormX) [MPa]	Pressure sensor 1 (NormY) [MPa]	Pressure sensor 1 (NormZ) [MPa]	Pressure sensor 1 (ShearXY) [MPa]	Pressure sensor 1 (ShearYZ) [MPa]	Pressure sensor 1 (ShearXZ) [MPa]	Pressure sensor 1 (Equivalent (von-Mises)) [MPa]	Pressure sensor 1 (Maximum Principal) [MPa]	Pressure sensor 1 (Middle Principal) [MPa]	Pressure sensor 1 (Minimum Principal) [MPa]	Pressure sensor 1 (Intensity) [MPa] 
1	1,6667e-002	-7,4153e-007	-7,4328e-007	-7,6996e-007	-4,36e-010	2,6695e-006	-7,6367e-007	4,8093e-006	2,0202e-006	-7,419e-007	-3,5331e-006	5,5533e-006 
2	3,3333e-002	-1,4959e-006	-1,4993e-006	-1,5533e-006	-9,0103e-010	5,389e-006	-1,5391e-006	9,7074e-006	4,0786e-006	-1,4966e-006	-7,1305e-006	1,1209e-005 
3	5,8333e-002	-2,6163e-006	-2,6222e-006	-2,717e-006	-1,6314e-009	9,4273e-006	-2,6899e-006	1,6981e-005	7,1347e-006	-2,6176e-006	-1,2473e-005	1,9607e-005 
4	9,5833e-002	-4,3066e-006	-4,3158e-006	-4,4728e-006	-2,8231e-009	1,5517e-005	-4,4294e-006	2,7951e-005	1,1744e-005	-4,3088e-006	-2,0531e-005	3,2275e-005 
5	0,15208	-6,817e-006	-6,8307e-006	-7,0815e-006	-4,7923e-009	2,4566e-005	-7,0089e-006	4,4249e-005	1,8593e-005	-6,8206e-006	-3,2501e-005	5,1094e-005 
6	0,23646	-1,0588e-005	-1,0607e-005	-1,1002e-005	-8,1976e-009	3,8154e-005	-1,0891e-005	6,8725e-005	2,8877e-005	-1,0594e-005	-5,048e-005	7,9357e-005 
7	0,36302	-1,6208e-005	-1,6231e-005	-1,6848e-005	-1,4262e-008	5,8424e-005	-1,6648e-005	1,0522e-004	4,4216e-005	-1,6217e-005	-7,7285e-005	1,215e-004 
8	0,52969	-2,3613e-005	-2,3637e-005	-2,456e-005	-2,4083e-008	8,514e-005	-2,4252e-005	1,5334e-004	6,4436e-005	-2,3628e-005	-1,1262e-004	1,7706e-004 
9	0,69635	-3,0929e-005	-3,0947e-005	-3,2186e-005	-3,5833e-008	1,1153e-004	-3,1787e-005	2,0087e-004	8,4417e-005	-3,095e-005	-1,4753e-004	2,3195e-004 
10	0,86302	-3,8218e-005	-3,8222e-005	-3,9792e-005	-4,9533e-008	1,3785e-004	-3,9257e-005	2,4826e-004	1,0434e-004	-3,8244e-005	-1,8233e-004	2,8666e-004 
11	1,	-4,4163e-005	-4,4153e-005	-4,6002e-005	-6,2214e-008	1,5931e-004	-4,5376e-005	2,8692e-004	1,2059e-004	-4,4195e-005	-2,1071e-004	3,313e-004 
