0	Time [s]	Pressure sensor 39 (NormX) [MPa]	Pressure sensor 39 (NormY) [MPa]	Pressure sensor 39 (NormZ) [MPa]	Pressure sensor 39 (ShearXY) [MPa]	Pressure sensor 39 (ShearYZ) [MPa]	Pressure sensor 39 (ShearXZ) [MPa]	Pressure sensor 39 (Equivalent (von-Mises)) [MPa]	Pressure sensor 39 (Maximum Principal) [MPa]	Pressure sensor 39 (Middle Principal) [MPa]	Pressure sensor 39 (Minimum Principal) [MPa]	Pressure sensor 39 (Intensity) [MPa] 
1	1,6667e-002	-2,7825e-004	-2,7769e-004	-2,9024e-004	-3,5278e-007	-1,0823e-005	1,0632e-005	2,9014e-005	-2,6749e-004	-2,7833e-004	-3,0036e-004	3,2874e-005 
2	3,3333e-002	-5,6518e-004	-5,6402e-004	-5,8955e-004	-7,1248e-007	-2,0437e-005	2,0797e-005	5,6349e-005	-5,4486e-004	-5,6532e-004	-6,0858e-004	6,372e-005 
3	5,8333e-002	-9,8581e-004	-9,8378e-004	-1,0283e-003	-1,2514e-006	-3,5213e-005	3,741e-005	9,9102e-005	-9,4992e-004	-9,86e-004	-1,062e-003	1,1209e-004 
4	9,5833e-002	-1,6157e-003	-1,6124e-003	-1,6854e-003	-2,0658e-006	-5,7291e-005	6,2119e-005	1,6291e-004	-1,5566e-003	-1,616e-003	-1,7409e-003	1,8427e-004 
5	0,15208	-2,561e-003	-2,5557e-003	-2,6716e-003	-3,3021e-006	-8,8828e-005	9,7849e-005	2,555e-004	-2,469e-003	-2,5614e-003	-2,7579e-003	2,8884e-004 
6	0,23646	-3,9718e-003	-3,9636e-003	-4,1436e-003	-5,1972e-006	-1,3788e-004	1,5098e-004	3,956e-004	-3,8296e-003	-3,9726e-003	-4,2768e-003	4,4721e-004 
7	0,36302	-6,1008e-003	-6,0881e-003	-6,3653e-003	-8,15e-006	-2,0849e-004	2,335e-004	6,0634e-004	-5,8835e-003	-6,102e-003	-6,5688e-003	6,853e-004 
8	0,52969	-8,8721e-003	-8,8536e-003	-9,2578e-003	-1,22e-005	-3,029e-004	3,4284e-004	8,8577e-004	-8,5541e-003	-8,874e-003	-9,5554e-003	1,0013e-003 
9	0,69635	-1,1645e-002	-1,1621e-002	-1,2153e-002	-1,6462e-005	-4,0237e-004	4,5485e-004	1,1739e-003	-1,1222e-002	-1,1648e-002	-1,2549e-002	1,3275e-003 
10	0,86302	-1,4404e-002	-1,4373e-002	-1,5033e-002	-2,0968e-005	-5,0776e-004	5,641e-004	1,465e-003	-1,3872e-002	-1,4408e-002	-1,553e-002	1,6574e-003 
11	1,	-1,6669e-002	-1,6634e-002	-1,74e-002	-2,4854e-005	-5,9429e-004	6,653e-004	1,7177e-003	-1,6042e-002	-1,6674e-002	-1,7986e-002	1,9442e-003 
