0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	1,6667e-002	-2,3589e-004	-2,3593e-004	-2,4636e-004	1,6463e-007	-6,7327e-005	-9,4115e-005	2,007e-004	-1,2522e-004	-2,3608e-004	-3,569e-004	2,3168e-004 
2	3,3333e-002	-4,7903e-004	-4,7914e-004	-5,0052e-004	3,9065e-007	-1,3579e-004	-1,9031e-004	4,0551e-004	-2,5556e-004	-4,7947e-004	-7,2365e-004	4,6809e-004 
3	5,8333e-002	-8,4151e-004	-8,4182e-004	-8,7981e-004	8,4267e-007	-2,3675e-004	-3,3316e-004	7,0894e-004	-4,5113e-004	-8,4251e-004	-1,2695e-003	8,1836e-004 
4	9,5833e-002	-1,3764e-003	-1,3772e-003	-1,4404e-003	1,7604e-006	-3,8876e-004	-5,4466e-004	1,1608e-003	-7,3772e-004	-1,3786e-003	-2,0777e-003	1,3399e-003 
5	0,15208	-2,1895e-003	-2,1914e-003	-2,2946e-003	3,6949e-006	-6,1532e-004	-8,6331e-004	1,8392e-003	-1,1791e-003	-2,1943e-003	-3,3022e-003	2,1231e-003 
6	0,23646	-3,4002e-003	-3,4045e-003	-3,5709e-003	7,8233e-006	-9,5507e-004	-1,3373e-003	2,8514e-003	-1,8369e-003	-3,4105e-003	-5,1283e-003	3,2914e-003 
7	0,36302	-5,2038e-003	-5,2138e-003	-5,4823e-003	1,6786e-005	-1,4617e-003	-2,0474e-003	4,3659e-003	-2,817e-003	-5,2263e-003	-7,8566e-003	5,0396e-003 
8	0,52969	-7,5622e-003	-7,583e-003	-7,9994e-003	3,3429e-005	-2,1225e-003	-2,9703e-003	6,3379e-003	-4,1105e-003	-7,6076e-003	-1,1427e-002	7,316e-003 
9	0,69635	-9,9026e-003	-9,9382e-003	-1,0518e-002	5,5767e-005	-2,784e-003	-3,8938e-003	8,3129e-003	-5,392e-003	-9,9789e-003	-1,4988e-002	9,5958e-003 
10	0,86302	-1,2229e-002	-1,2283e-002	-1,3042e-002	8,3511e-005	-3,4437e-003	-4,8061e-003	1,0272e-002	-6,6766e-003	-1,2344e-002	-1,8534e-002	1,1857e-002 
11	1,	-1,4121e-002	-1,4193e-002	-1,5109e-002	1,1035e-004	-3,9818e-003	-5,5531e-003	1,1875e-002	-7,7212e-003	-1,4273e-002	-2,1429e-002	1,3708e-002 
