0	Time [s]	Pressure sensor 24 (NormX) [MPa]	Pressure sensor 24 (NormY) [MPa]	Pressure sensor 24 (NormZ) [MPa]	Pressure sensor 24 (ShearXY) [MPa]	Pressure sensor 24 (ShearYZ) [MPa]	Pressure sensor 24 (ShearXZ) [MPa]	Pressure sensor 24 (Equivalent (von-Mises)) [MPa]	Pressure sensor 24 (Maximum Principal) [MPa]	Pressure sensor 24 (Middle Principal) [MPa]	Pressure sensor 24 (Minimum Principal) [MPa]	Pressure sensor 24 (Intensity) [MPa] 
1	1,6667e-002	-6,1944e-007	-6,2074e-007	-6,4737e-007	-3,0222e-011	-4,2187e-007	1,6196e-005	2,8063e-005	1,5569e-005	-6,2074e-007	-1,6835e-005	3,2404e-005 
2	3,3333e-002	-1,2944e-006	-1,2998e-006	-1,3583e-006	-2,0491e-010	-1,3438e-006	3,3122e-005	5,7416e-005	3,1823e-005	-1,2998e-006	-3,4476e-005	6,6299e-005 
3	5,8333e-002	-2,1349e-006	-2,1515e-006	-2,2561e-006	-7,4123e-010	-2,7462e-006	5,8154e-005	1,0084e-004	5,6024e-005	-2,1515e-006	-6,0415e-005	1,1644e-004 
4	9,5833e-002	-3,6228e-006	-3,6683e-006	-3,8641e-006	-2,426e-009	-5,385e-006	9,627e-005	1,6701e-004	9,2677e-005	-3,6685e-006	-1,0016e-004	1,9284e-004 
5	0,15208	-5,55e-006	-5,6653e-006	-6,0132e-006	-6,8108e-009	-9,4637e-006	1,5328e-004	2,66e-004	1,4779e-004	-5,6657e-006	-1,5935e-004	3,0714e-004 
6	0,23646	-8,3136e-006	-8,5956e-006	-9,2329e-006	-1,9281e-008	-1,7031e-005	2,3988e-004	4,1654e-004	2,3171e-004	-8,5969e-006	-2,4926e-004	4,8097e-004 
7	0,36302	-1,2341e-005	-1,3016e-005	-1,4235e-005	-4,9509e-008	-2,8213e-005	3,7147e-004	6,4526e-004	3,5926e-004	-1,302e-005	-3,8583e-004	7,4509e-004 
8	0,52969	-1,424e-005	-1,5661e-005	-1,7758e-005	-1,2589e-007	-4,9113e-005	5,3956e-004	9,3841e-004	5,258e-004	-1,5672e-005	-5,5779e-004	1,0836e-003 
9	0,69635	-1,738e-005	-1,9864e-005	-2,3232e-005	-2,3778e-007	-7,0021e-005	7,1379e-004	1,2423e-003	6,9692e-004	-1,9886e-005	-7,3751e-004	1,4344e-003 
10	0,86302	-1,807e-005	-2,1892e-005	-2,6737e-005	-3,8886e-007	-9,2124e-005	8,8615e-004	1,5431e-003	8,6855e-004	-2,1931e-005	-9,1332e-004	1,7819e-003 
11	1,	-2,0392e-005	-2,5564e-005	-3,1967e-005	-5,4646e-007	-1,1117e-004	1,0313e-003	1,7966e-003	1,0111e-003	-2,5621e-005	-1,0634e-003	2,0746e-003 
