Node Number	Normal Stress (MPa)
21418	-9,3563e-003
21424	-1,2586e-002
21430	-1,9354e-002
21431	-1,3675e-002
21432	-1,0998e-002
21433	-1,429e-002
21434	-1,7733e-002
21435	-1,1239e-002
21436	-1,8013e-002
21437	-1,1369e-002
21438	-1,108e-002
21439	-2,2405e-002
21440	-1,5208e-002
21441	-2,1172e-002
21442	-1,0757e-002
21443	-1,5298e-002
21444	-1,1311e-002
21445	-1,5225e-002
21446	-1,0813e-002
21447	-1,7612e-002
21448	-1,0335e-002
21449	-1,0723e-002
21450	-1,7605e-002
21451	-9,199e-003
21452	-1,404e-002
21453	-2,0615e-002
21454	-1,0858e-002
21455	-1,1686e-002
21456	-1,3379e-002
21457	-1,3044e-002
21458	-1,8182e-002
21459	-1,0927e-002
21460	-1,5961e-002
21461	-9,7096e-003
21462	-1,2473e-002
21463	-1,2068e-002
21464	-1,0215e-002
21465	-1,4087e-002
21466	-1,1137e-002
21467	-1,944e-002
21468	-1,1689e-002
21469	-1,0252e-002
21470	-1,3757e-002
21471	-8,7487e-003
21472	-1,2573e-002
21473	-7,3182e-003
21474	-7,1014e-003
21475	-9,7697e-003
21476	-5,9989e-003
21477	-8,9415e-003
21478	-5,0732e-003
21479	-7,8232e-003
21480	-5,4586e-003
21481	-7,2914e-003
21482	-4,541e-003
21483	-4,6396e-003
21484	-6,2202e-003
21485	-3,8318e-003
21486	-5,6041e-003
21487	-3,3666e-003
21488	-4,5422e-003
21489	-3,0538e-003
21490	-3,0366e-003
21491	-4,7303e-003
21492	-2,8087e-003
21493	-5,6131e-003
21494	-3,9559e-003
21495	-3,3342e-003
21496	-4,2899e-003
21497	-5,6242e-003
21503	-3,4661e-003
21504	-2,5087e-003
21505	-2,4274e-003
21506	-2,9589e-003
21507	-2,2094e-003
21508	-2,5949e-003
21509	-8,7812e-004
21510	-1,8482e-003
21511	-2,8406e-003
21512	-1,9489e-003
21513	-2,1617e-003
21514	-3,2427e-003
21515	-2,2059e-003
21516	-2,0815e-003
21517	-3,6842e-003
21518	-2,6585e-003
21519	-4,6514e-003
21520	-3,321e-003
21521	-5,8055e-003
21522	-3,3553e-003
21523	-5,1268e-003
21524	-4,724e-003
21525	-4,9817e-003
21526	-9,9234e-003
21527	-6,6715e-003
21528	-7,6518e-003
21529	-1,2053e-002
21530	-8,9486e-003
21531	-1,0032e-002
21532	-1,121e-002
21533	-1,2794e-002
21534	-1,3553e-002
21535	-1,9639e-002
21536	-1,5537e-002
21537	-2,554e-002
21538	-2,4199e-002
21539	-1,7988e-002
21540	-3,211e-002
21541	-2,5636e-002
21542	-4,359e-002
21543	-2,2718e-002
21544	-4,3871e-002
21545	-3,0001e-002
21546	-5,0504e-002
21547	-4,7038e-002
21548	-4,175e-002
21549	-7,1633e-002
21550	-5,3232e-002
21551	-5,2726e-002
21552	-8,1923e-002
21553	-6,4623e-002
21554	-7,3614e-002
21555	-9,8586e-002
21556	-6,33e-002
21557	-6,9957e-002
21558	-0,10685
21559	-7,4284e-002
21560	-0,11292
21561	-7,3608e-002
21562	-0,11983
21563	-7,1176e-002
21564	-7,3031e-002
21565	-0,12722
21566	-8,655e-002
21567	-0,14049
21568	-8,5791e-002
21569	-7,6996e-002
21570	-0,11183
21571	-7,4295e-002
21572	-7,3113e-002
21573	-0,11281
21574	-7,3241e-002
21575	-0,10214
21576	-6,7577e-002
21577	-8,8146e-002
21578	-6,5539e-002
21579	-8,0283e-002
21580	-5,6761e-002
21581	-7,9909e-002
21582	-5,1527e-002
21583	-7,2512e-002
21584	-4,7092e-002
21585	-4,4832e-002
21586	-5,7854e-002
21587	-3,4725e-002
21588	-3,1464e-002
21589	-4,2621e-002
21590	-2,9072e-002
21591	-2,9652e-002
21592	-1,3847e-002
21593	-2,9443e-002
21594	-2,1444e-002
21595	-2,9025e-002
21596	-1,4898e-002
21597	-1,4766e-002
21598	-2,0454e-002
21599	-1,0978e-002
21600	-1,7953e-002
21601	-9,6045e-003
21602	-1,1891e-002
21603	-7,7492e-003
21604	-1,1319e-002
21605	-7,3663e-003
21606	-6,4967e-003
21607	-1,0773e-002
21608	-8,3947e-003
21609	-6,4724e-003
21610	-8,5741e-003
21611	-5,7756e-003
21612	-5,7725e-003
21613	-7,0422e-003
21614	-1,3839e-002
21615	-2,4192e-003
21621	-1,0795e-003
21622	-1,7264e-003
21623	-1,088e-003
21624	-1,9732e-003
21625	-1,1903e-003
21626	-2,5842e-003
21627	-1,3714e-003
21628	-1,2438e-003
21629	-1,6926e-003
21630	-1,1873e-003
21631	-2,2614e-003
21632	-1,5868e-003
21633	-1,4899e-003
21634	-1,8439e-003
21635	-1,5688e-003
21636	-1,5427e-003
21637	-2,4787e-003
21638	-1,622e-003
21639	-2,5598e-003
21640	-1,7201e-003
21641	-3,0196e-003
21642	-2,0684e-003
21643	-2,7413e-003
21644	-1,9428e-003
21645	-3,2921e-003
21646	-2,479e-003
21647	-3,9682e-003
21648	-2,8835e-003
21649	-4,1101e-003
21650	-3,1094e-003
21651	-3,9953e-003
21652	-2,5574e-003
21653	-2,4017e-003
21654	-4,1121e-003
21655	-2,9944e-003
21656	-5,7578e-003
21657	-2,9154e-003
21658	-4,7036e-003
21659	-2,175e-003
21660	-4,4227e-003
21661	-3,1751e-003
21662	-5,3237e-003
