0	Time [s]	Pressure sensor 8 (NormX) [MPa]	Pressure sensor 8 (NormY) [MPa]	Pressure sensor 8 (NormZ) [MPa]	Pressure sensor 8 (ShearXY) [MPa]	Pressure sensor 8 (ShearYZ) [MPa]	Pressure sensor 8 (ShearXZ) [MPa]	Pressure sensor 8 (Equivalent (von-Mises)) [MPa]	Pressure sensor 8 (Maximum Principal) [MPa]	Pressure sensor 8 (Middle Principal) [MPa]	Pressure sensor 8 (Minimum Principal) [MPa]	Pressure sensor 8 (Intensity) [MPa] 
1	1,6667e-002	-3,6051e-006	-3,6154e-006	-3,7385e-006	-6,7946e-009	2,2835e-005	1,0332e-005	4,3411e-005	2,1385e-005	-3,6018e-006	-2,8742e-005	5,0126e-005 
2	3,3333e-002	-7,3611e-006	-7,3797e-006	-7,6413e-006	-1,1097e-008	4,6802e-005	2,0956e-005	8,882e-005	4,3767e-005	-7,3559e-006	-5,8793e-005	1,0256e-004 
3	5,8333e-002	-1,3984e-005	-1,4008e-005	-1,4542e-005	-1,3765e-008	8,4881e-005	3,7479e-005	1,6071e-004	7,851e-005	-1,3977e-005	-1,0707e-004	1,8558e-004 
4	9,5833e-002	-2,3516e-005	-2,3532e-005	-2,451e-005	-5,8047e-009	1,4089e-004	6,1665e-005	2,6638e-004	1,2977e-004	-2,3514e-005	-1,7782e-004	3,0759e-004 
5	0,15208	-3,8996e-005	-3,8952e-005	-4,078e-005	3,1706e-008	2,2799e-004	9,8566e-005	4,3021e-004	2,0853e-004	-3,9012e-005	-2,8824e-004	4,9677e-004 
6	0,23646	-6,3829e-005	-6,3581e-005	-6,707e-005	1,4962e-007	3,6291e-004	1,5465e-004	6,8328e-004	3,292e-004	-6,3899e-005	-4,5978e-004	7,8899e-004 
7	0,36302	-1,052e-004	-1,0435e-004	-1,1131e-004	4,749e-007	5,7456e-004	2,4025e-004	1,0787e-003	5,1505e-004	-1,0542e-004	-7,3051e-004	1,2456e-003 
8	0,52969	-1,5849e-004	-1,563e-004	-1,6921e-004	1,1679e-006	8,5508e-004	3,5137e-004	1,6013e-003	7,6198e-004	-1,5899e-004	-1,087e-003	1,849e-003 
9	0,69635	-2,1619e-004	-2,1196e-004	-2,3281e-004	2,1827e-006	1,1441e-003	4,6311e-004	2,1379e-003	1,0124e-003	-2,1711e-004	-1,4562e-003	2,4686e-003 
10	0,86302	-2,7563e-004	-2,686e-004	-2,9943e-004	3,5418e-006	1,4417e-003	5,7673e-004	2,6896e-003	1,2696e-003	-2,771e-004	-1,8361e-003	3,1057e-003 
11	1,	-3,2522e-004	-3,1537e-004	-3,5571e-004	4,882e-006	1,6834e-003	6,6847e-004	3,1374e-003	1,4768e-003	-3,2722e-004	-2,1459e-003	3,6227e-003 
