0	Time [s]	Pressure sensor 30 (NormX) [MPa]	Pressure sensor 30 (NormY) [MPa]	Pressure sensor 30 (NormZ) [MPa]	Pressure sensor 30 (ShearXY) [MPa]	Pressure sensor 30 (ShearYZ) [MPa]	Pressure sensor 30 (ShearXZ) [MPa]	Pressure sensor 30 (Equivalent (von-Mises)) [MPa]	Pressure sensor 30 (Maximum Principal) [MPa]	Pressure sensor 30 (Middle Principal) [MPa]	Pressure sensor 30 (Minimum Principal) [MPa]	Pressure sensor 30 (Intensity) [MPa] 
1	1,6667e-002	-1,1153e-006	-1,112e-006	-1,132e-006	1,5597e-009	1,9711e-006	1,1382e-005	2,0007e-005	1,0428e-005	-1,1126e-006	-1,2674e-005	2,3102e-005 
2	3,3333e-002	-2,2303e-006	-2,225e-006	-2,2651e-006	3,3642e-009	3,9726e-006	2,3091e-005	4,0582e-005	2,1183e-005	-2,2263e-006	-2,5677e-005	4,686e-005 
3	5,8333e-002	-3,7879e-006	-3,7823e-006	-3,8487e-006	6,4195e-009	7,2735e-006	4,0688e-005	7,1591e-005	3,7516e-005	-3,7847e-006	-4,515e-005	8,2666e-005 
4	9,5833e-002	-6,081e-006	-6,0806e-006	-6,1904e-006	1,2244e-008	1,208e-005	6,7251e-005	1,1835e-004	6,2193e-005	-6,0849e-006	-7,446e-005	1,3665e-004 
5	0,15208	-9,417e-006	-9,4381e-006	-9,6197e-006	2,3397e-008	1,9977e-005	1,0748e-004	1,8935e-004	9,9809e-005	-9,4458e-006	-1,1884e-004	2,1865e-004 
6	0,23646	-1,418e-005	-1,4263e-005	-1,4573e-005	4,6214e-008	3,191e-005	1,6815e-004	2,9644e-004	1,5678e-004	-1,4277e-005	-1,8552e-004	3,423e-004 
7	0,36302	-2,1181e-005	-2,143e-005	-2,1999e-005	9,5917e-008	5,1544e-005	2,6159e-004	4,618e-004	2,4505e-004	-2,1457e-005	-2,882e-004	5,3324e-004 
8	0,52969	-2,8264e-005	-2,8844e-005	-2,9794e-005	1,8501e-007	7,6246e-005	3,793e-004	6,7011e-004	3,5788e-004	-2,8893e-005	-4,1589e-004	7,7378e-004 
9	0,69635	-3,547e-005	-3,6539e-005	-3,804e-005	3,1045e-007	1,0329e-004	5,0229e-004	8,8819e-004	4,7608e-004	-3,6618e-005	-5,4951e-004	1,0256e-003 
10	0,86302	-4,1633e-005	-4,3325e-005	-4,5494e-005	4,6573e-007	1,298e-004	6,2343e-004	1,103e-003	5,933e-004	-4,3441e-005	-6,8031e-004	1,2736e-003 
11	1,	-4,7152e-005	-4,9474e-005	-5,2346e-005	6,2029e-007	1,5208e-004	7,25e-004	1,2831e-003	6,9111e-004	-4,9625e-005	-7,9046e-004	1,4816e-003 
