0	Time [s]	Pressure sensor 5 (NormX) [MPa]	Pressure sensor 5 (NormY) [MPa]	Pressure sensor 5 (NormZ) [MPa]	Pressure sensor 5 (ShearXY) [MPa]	Pressure sensor 5 (ShearYZ) [MPa]	Pressure sensor 5 (ShearXZ) [MPa]	Pressure sensor 5 (Equivalent (von-Mises)) [MPa]	Pressure sensor 5 (Maximum Principal) [MPa]	Pressure sensor 5 (Middle Principal) [MPa]	Pressure sensor 5 (Minimum Principal) [MPa]	Pressure sensor 5 (Intensity) [MPa] 
1	5,8333e-003	-5,0351e-007	-5,0217e-007	-5,1611e-007	2,1876e-011	1,6073e-006	1,5639e-006	3,8843e-006	1,7331e-006	-5,0288e-007	-2,752e-006	4,4852e-006 
2	1,1667e-002	-1,0537e-006	-1,0509e-006	-1,0799e-006	7,7943e-011	3,4059e-006	3,3124e-006	8,229e-006	3,6849e-006	-1,0524e-006	-5,8171e-006	9,502e-006 
3	2,0417e-002	-1,8343e-006	-1,8293e-006	-1,88e-006	2,0457e-010	5,9531e-006	5,7798e-006	1,4372e-005	6,4417e-006	-1,832e-006	-1,0153e-005	1,6595e-005 
4	3,3542e-002	-3,0042e-006	-2,996e-006	-3,0791e-006	4,9044e-010	9,8304e-006	9,5261e-006	2,371e-005	1,065e-005	-3,0007e-006	-1,6728e-005	2,7378e-005 
5	5,3229e-002	-4,7681e-006	-4,755e-006	-4,8879e-006	1,2037e-009	1,5707e-005	1,5225e-005	3,7889e-005	1,7051e-005	-4,763e-006	-2,6699e-005	4,3751e-005 
6	8,276e-002	-7,4139e-006	-7,3934e-006	-7,6025e-006	2,922e-009	2,4571e-005	2,3788e-005	5,9235e-005	2,6698e-005	-7,4069e-006	-4,1701e-005	6,8399e-005 
7	0,12706	-1,1384e-005	-1,1352e-005	-1,1678e-005	6,8738e-009	3,8165e-005	3,6924e-005	9,1979e-005	4,1585e-005	-1,1375e-005	-6,4623e-005	1,0621e-004 
8	0,1935	-1,718e-005	-1,7131e-005	-1,7639e-005	1,608e-008	5,8153e-005	5,6152e-005	1,4002e-004	6,345e-005	-1,7172e-005	-9,8227e-005	1,6168e-004 
9	0,29317	-2,5849e-005	-2,5773e-005	-2,6573e-005	3,7399e-008	8,8691e-005	8,5491e-005	2,1337e-004	9,7014e-005	-2,585e-005	-1,4936e-004	2,4637e-004 
10	0,39284	-3,4487e-005	-3,4384e-005	-3,5501e-005	6,8079e-008	1,1973e-004	1,152e-004	2,8778e-004	1,3122e-004	-3,4505e-005	-2,0108e-004	3,323e-004 
11	0,54234	-4,717e-005	-4,7025e-005	-4,8661e-005	1,299e-007	1,6509e-004	1,5873e-004	3,9669e-004	1,8121e-004	-4,723e-005	-2,7684e-004	4,5805e-004 
12	0,70901	-6,1257e-005	-6,1062e-005	-6,3347e-005	2,2413e-007	2,1696e-004	2,0812e-004	5,2073e-004	2,3851e-004	-6,1387e-005	-3,6278e-004	6,0129e-004 
13	0,87567	-7,4978e-005	-7,4731e-005	-7,7728e-005	3,4191e-007	2,678e-004	2,5648e-004	6,4227e-004	2,9469e-004	-7,5202e-005	-4,4693e-004	7,4162e-004 
14	1,	-8,5268e-005	-8,498e-005	-8,8562e-005	4,4725e-007	3,0647e-004	2,9314e-004	7,3456e-004	3,3748e-004	-8,5577e-005	-5,1072e-004	8,482e-004 
