0	Time [s]	Pressure sensor 45 (NormX) [MPa]	Pressure sensor 45 (NormY) [MPa]	Pressure sensor 45 (NormZ) [MPa]	Pressure sensor 45 (ShearXY) [MPa]	Pressure sensor 45 (ShearYZ) [MPa]	Pressure sensor 45 (ShearXZ) [MPa]	Pressure sensor 45 (Equivalent (von-Mises)) [MPa]	Pressure sensor 45 (Maximum Principal) [MPa]	Pressure sensor 45 (Middle Principal) [MPa]	Pressure sensor 45 (Minimum Principal) [MPa]	Pressure sensor 45 (Intensity) [MPa] 
1	5,8333e-003	-5,2576e-007	-5,2576e-007	-5,4725e-007	-1,2926e-011	-1,6282e-006	1,5887e-006	3,9402e-006	1,7383e-006	-5,2577e-007	-2,8113e-006	4,5497e-006 
2	1,1667e-002	-1,0935e-006	-1,0935e-006	-1,1383e-006	-5,7082e-011	-3,4255e-006	3,3342e-006	8,2798e-006	3,6645e-006	-1,0936e-006	-5,8962e-006	9,5607e-006 
3	2,0417e-002	-1,9094e-006	-1,9094e-006	-1,9879e-006	-1,7626e-010	-6,0205e-006	5,8576e-006	1,4549e-005	6,4514e-006	-1,9096e-006	-1,0348e-005	1,68e-005 
4	3,3542e-002	-3,1344e-006	-3,1344e-006	-3,2638e-006	-4,8159e-010	-9,9565e-006	9,6773e-006	2,4049e-005	1,0686e-005	-3,1349e-006	-1,7084e-005	2,7769e-005 
5	5,3229e-002	-4,9625e-006	-4,9624e-006	-5,1688e-006	-1,227e-009	-1,5898e-005	1,544e-005	3,8386e-005	1,7097e-005	-4,9637e-006	-2,7227e-005	4,4324e-005 
6	8,276e-002	-7,7061e-006	-7,706e-006	-8,0297e-006	-2,9984e-009	-2,4875e-005	2,4114e-005	6,0007e-005	2,6779e-005	-7,7091e-006	-4,2511e-005	6,929e-005 
7	0,12706	-1,1797e-005	-1,1797e-005	-1,23e-005	-7,1569e-009	-3,8453e-005	3,7231e-005	9,2707e-005	4,1479e-005	-1,1804e-005	-6,557e-005	1,0705e-004 
8	0,1935	-1,7879e-005	-1,7878e-005	-1,8659e-005	-1,6725e-008	-5,8826e-005	5,6869e-005	1,4172e-004	6,3562e-005	-1,7895e-005	-1,0008e-004	1,6364e-004 
9	0,29317	-2,6855e-005	-2,6852e-005	-2,8067e-005	-3,8856e-008	-8,9733e-005	8,6604e-005	2,1601e-004	9,7269e-005	-2,6892e-005	-1,5215e-004	2,4942e-004 
10	0,39284	-3,5783e-005	-3,5778e-005	-3,7455e-005	-7,0335e-008	-1,2085e-004	1,1639e-004	2,9062e-004	1,3121e-004	-3,5851e-005	-2,0437e-004	3,3558e-004 
11	0,54234	-4,8957e-005	-4,8946e-005	-5,1357e-005	-1,3391e-007	-1,6684e-004	1,6051e-004	4,01e-004	1,8143e-004	-4,9085e-005	-2,8161e-004	4,6304e-004 
12	0,70901	-6,3548e-005	-6,3529e-005	-6,6834e-005	-2,3066e-007	-2,1922e-004	2,104e-004	5,2629e-004	2,3878e-004	-6,377e-005	-3,6892e-004	6,077e-004 
13	0,87567	-7,7805e-005	-7,7775e-005	-8,2035e-005	-3,5159e-007	-2,7078e-004	2,5963e-004	6,4977e-004	2,9541e-004	-7,8141e-005	-4,5488e-004	7,5029e-004 
14	1,	-8,8246e-005	-8,8206e-005	-9,3219e-005	-4,5727e-007	-3,0906e-004	2,9583e-004	7,4103e-004	3,3734e-004	-8,8684e-005	-5,1833e-004	8,5567e-004 
