0	Time [s]	Pressure sensor 32 (NormX) [MPa]	Pressure sensor 32 (NormY) [MPa]	Pressure sensor 32 (NormZ) [MPa]	Pressure sensor 32 (ShearXY) [MPa]	Pressure sensor 32 (ShearYZ) [MPa]	Pressure sensor 32 (ShearXZ) [MPa]	Pressure sensor 32 (Equivalent (von-Mises)) [MPa]	Pressure sensor 32 (Maximum Principal) [MPa]	Pressure sensor 32 (Middle Principal) [MPa]	Pressure sensor 32 (Minimum Principal) [MPa]	Pressure sensor 32 (Intensity) [MPa] 
1	5,8333e-003	-8,8556e-005	-8,8635e-005	-9,2285e-005	2,9538e-008	-5,4924e-005	-7,046e-006	9,5981e-005	-3,5052e-005	-8,8565e-005	-1,4586e-004	1,1081e-004 
2	1,1667e-002	-1,8474e-004	-1,8487e-004	-1,9256e-004	6,7649e-008	-1,1364e-004	-1,6127e-005	1,9895e-004	-7,3867e-005	-1,8476e-004	-3,0355e-004	2,2968e-004 
3	2,0417e-002	-3,2314e-004	-3,2329e-004	-3,3692e-004	1,3155e-007	-1,9781e-004	-2,986e-005	3,4678e-004	-1,2991e-004	-3,2318e-004	-5,3026e-004	4,0034e-004 
4	3,3542e-002	-5,305e-004	-5,3056e-004	-5,5333e-004	2,485e-007	-3,2378e-004	-5,1666e-005	5,6836e-004	-2,1383e-004	-5,3058e-004	-8,6998e-004	6,5615e-004 
5	5,3229e-002	-8,4322e-004	-8,4288e-004	-8,8002e-004	4,7987e-007	-5,1078e-004	-8,7419e-005	8,9832e-004	-3,4283e-004	-8,4337e-004	-1,3799e-003	1,0371e-003 
6	8,276e-002	-1,3148e-003	-1,3133e-003	-1,3734e-003	9,5332e-007	-7,9134e-004	-1,4396e-004	1,3944e-003	-5,3832e-004	-1,3151e-003	-2,1481e-003	1,6098e-003 
7	0,12706	-2,0212e-003	-2,0167e-003	-2,1138e-003	1,9622e-006	-1,2084e-003	-2,3385e-004	2,134e-003	-8,3315e-004	-2,0218e-003	-3,2967e-003	2,4636e-003 
8	0,1935	-3,0792e-003	-3,0674e-003	-3,2261e-003	4,1404e-006	-1,8322e-003	-3,726e-004	3,242e-003	-1,2748e-003	-3,0804e-003	-5,0175e-003	3,7428e-003 
9	0,29317	-4,6817e-003	-4,653e-003	-4,9185e-003	9,2923e-006	-2,7571e-003	-6,1389e-004	4,8989e-003	-1,9567e-003	-4,6843e-003	-7,6122e-003	5,6555e-003 
10	0,39284	-6,2756e-003	-6,2228e-003	-6,6108e-003	1,6597e-005	-3,6774e-003	-8,6371e-004	6,5529e-003	-2,6319e-003	-6,2802e-003	-1,0197e-002	7,5651e-003 
11	0,54234	-8,6503e-003	-8,5474e-003	-9,1494e-003	3,104e-005	-5,0743e-003	-1,2163e-003	9,0552e-003	-3,6173e-003	-8,6588e-003	-1,4071e-002	1,0454e-002 
12	0,70901	-1,1297e-002	-1,1121e-002	-1,2002e-002	5,396e-005	-6,586e-003	-1,6703e-003	1,1796e-002	-4,7448e-003	-1,1312e-002	-1,8363e-002	1,3619e-002 
13	0,87567	-1,3901e-002	-1,3635e-002	-1,4834e-002	8,2288e-005	-8,0912e-003	-2,1033e-003	1,4522e-002	-5,8404e-003	-1,3924e-002	-2,2605e-002	1,6765e-002 
14	1,	-1,5819e-002	-1,5473e-002	-1,6938e-002	1,0779e-004	-9,2105e-003	-2,4391e-003	1,6557e-002	-6,6331e-003	-1,585e-002	-2,5748e-002	1,9115e-002 
