0	Time [s]	Pressure sensor 7 (NormX) [MPa]	Pressure sensor 7 (NormY) [MPa]	Pressure sensor 7 (NormZ) [MPa]	Pressure sensor 7 (ShearXY) [MPa]	Pressure sensor 7 (ShearYZ) [MPa]	Pressure sensor 7 (ShearXZ) [MPa]	Pressure sensor 7 (Equivalent (von-Mises)) [MPa]	Pressure sensor 7 (Maximum Principal) [MPa]	Pressure sensor 7 (Middle Principal) [MPa]	Pressure sensor 7 (Minimum Principal) [MPa]	Pressure sensor 7 (Intensity) [MPa] 
1	5,8333e-003	-7,0524e-006	-7,0935e-006	-7,311e-006	1,4687e-008	2,3256e-005	-2,7885e-006	4,057e-005	1,6219e-005	-7,0495e-006	-3,0626e-005	4,6845e-005 
2	1,1667e-002	-1,5047e-005	-1,5127e-005	-1,5604e-005	3,0859e-008	4,9225e-005	-6,2378e-006	8,5943e-005	3,425e-005	-1,5041e-005	-6,4988e-005	9,9238e-005 
3	2,0417e-002	-2,6366e-005	-2,6491e-005	-2,7357e-005	5,2264e-008	8,5726e-005	-1,1164e-005	1,4974e-004	5,9522e-005	-2,6355e-005	-1,1338e-004	1,729e-004 
4	3,3542e-002	-4,3251e-005	-4,3416e-005	-4,4911e-005	8,1887e-008	1,4031e-004	-1,9096e-005	2,4527e-004	9,7431e-005	-4,3232e-005	-1,8578e-004	2,8321e-004 
5	5,3229e-002	-6,9679e-005	-6,9852e-005	-7,2444e-005	1,194e-007	2,2439e-004	-3,1561e-005	3,9249e-004	1,5544e-004	-6,965e-005	-2,9776e-004	4,532e-004 
6	8,276e-002	-1,0936e-004	-1,0942e-004	-1,1391e-004	1,5804e-007	3,5072e-004	-5,0638e-005	6,1378e-004	2,4267e-004	-1,0932e-004	-4,6605e-004	7,0872e-004 
7	0,12706	-1,6966e-004	-1,6926e-004	-1,7722e-004	1,7203e-007	5,4092e-004	-8,1899e-005	9,476e-004	3,7382e-004	-1,696e-004	-7,2037e-004	1,0942e-003 
8	0,1935	-2,5809e-004	-2,5639e-004	-2,7074e-004	8,8017e-008	8,2353e-004	-1,2959e-004	1,444e-003	5,7009e-004	-2,5802e-004	-1,0973e-003	1,6674e-003 
9	0,29317	-3,9239e-004	-3,8731e-004	-4,1429e-004	-2,9682e-007	1,252e-003	-2,0642e-004	2,1979e-003	8,6815e-004	-3,9236e-004	-1,6698e-003	2,5379e-003 
10	0,39284	-5,2647e-004	-5,1629e-004	-5,5947e-004	-1,0227e-006	1,6811e-003	-2,8856e-004	2,9545e-003	1,1679e-003	-5,2652e-004	-2,2436e-003	3,4116e-003 
11	0,54234	-7,148e-004	-6,94e-004	-7,6724e-004	-2,6618e-006	2,3155e-003	-4,0656e-004	4,0724e-003	1,6207e-003	-7,1508e-004	-3,0816e-003	4,7023e-003 
12	0,70901	-9,3292e-004	-8,9582e-004	-1,0124e-003	-5,4534e-006	3,0254e-003	-5,4757e-004	5,3263e-003	2,1214e-003	-9,3365e-004	-4,0288e-003	6,1502e-003 
13	0,87567	-1,1462e-003	-1,0881e-003	-1,2578e-003	-9,2827e-006	3,7368e-003	-6,9426e-004	6,5849e-003	2,6295e-003	-1,1476e-003	-4,974e-003	7,6035e-003 
14	1,	-1,3004e-003	-1,224e-003	-1,4389e-003	-1,2769e-005	4,2606e-003	-8,0442e-004	7,5124e-003	3,0069e-003	-1,3024e-003	-5,6677e-003	8,6745e-003 
