0	Time [s]	Pressure sensor 40 (NormX) [MPa]	Pressure sensor 40 (NormY) [MPa]	Pressure sensor 40 (NormZ) [MPa]	Pressure sensor 40 (ShearXY) [MPa]	Pressure sensor 40 (ShearYZ) [MPa]	Pressure sensor 40 (ShearXZ) [MPa]	Pressure sensor 40 (Equivalent (von-Mises)) [MPa]	Pressure sensor 40 (Maximum Principal) [MPa]	Pressure sensor 40 (Middle Principal) [MPa]	Pressure sensor 40 (Minimum Principal) [MPa]	Pressure sensor 40 (Intensity) [MPa] 
1	5,8333e-003	-4,0025e-007	-3,994e-007	-4,1532e-007	4,5494e-011	-1,9877e-006	2,7459e-006	5,8714e-006	2,9822e-006	-3,9965e-007	-3,7975e-006	6,7797e-006 
2	1,1667e-002	-8,1457e-007	-8,1291e-007	-8,4541e-007	7,8218e-011	-4,1845e-006	5,7764e-006	1,2354e-005	6,3031e-006	-8,1341e-007	-7,9626e-006	1,4266e-005 
3	2,0417e-002	-1,4049e-006	-1,4022e-006	-1,4586e-006	8,3987e-011	-7,356e-006	1,0179e-005	2,1752e-005	1,1127e-005	-1,4031e-006	-1,399e-005	2,5117e-005 
4	3,3542e-002	-2,2794e-006	-2,2755e-006	-2,368e-006	-3,8679e-011	-1,2175e-005	1,6881e-005	3,6049e-005	1,849e-005	-2,2769e-006	-2,3136e-005	4,1626e-005 
5	5,3229e-002	-3,5479e-006	-3,5429e-006	-3,6893e-006	-6,4373e-010	-1,9453e-005	2,7023e-005	5,7671e-005	2,9679e-005	-3,5452e-006	-3,6914e-005	6,6593e-005 
6	8,276e-002	-5,4248e-006	-5,4194e-006	-5,6496e-006	-2,9072e-009	-3,046e-005	4,235e-005	9,0355e-005	4,6632e-005	-5,424e-006	-5,7701e-005	1,0433e-004 
7	0,12706	-8,1658e-006	-8,1626e-006	-8,5247e-006	-8,8835e-009	-4,7124e-005	6,5686e-005	1,4002e-004	7,2501e-005	-8,1721e-006	-8,9182e-005	1,6168e-004 
8	0,1935	-1,2142e-005	-1,215e-005	-1,2724e-005	-2,4863e-008	-7,2195e-005	1,0087e-004	2,1485e-004	1,1162e-004	-1,2171e-005	-1,3647e-004	2,4809e-004 
9	0,29317	-1,7524e-005	-1,7562e-005	-1,8482e-005	-6,4153e-008	-1,1026e-004	1,5458e-004	3,2887e-004	1,7189e-004	-1,761e-005	-2,0785e-004	3,7975e-004 
10	0,39284	-2,2742e-005	-2,283e-005	-2,4147e-005	-1,2405e-007	-1,487e-004	2,0891e-004	4,4415e-004	2,3303e-004	-2,2918e-005	-2,7983e-004	5,1285e-004 
11	0,54234	-3,0352e-005	-3,0539e-005	-3,2552e-005	-2,5024e-007	-2,0538e-004	2,8906e-004	6,1418e-004	3,2323e-004	-3,0712e-005	-3,8596e-004	7,092e-004 
12	0,70901	-3,798e-005	-3,833e-005	-4,1254e-005	-4,4825e-007	-2,7024e-004	3,8086e-004	8,0886e-004	4,2753e-004	-3,8636e-005	-5,0646e-004	9,34e-004 
13	0,87567	-4,5317e-005	-4,5876e-005	-4,9859e-005	-7,0107e-007	-3,3404e-004	4,7188e-004	1,0014e-003	5,308e-004	-4,635e-005	-6,255e-004	1,1563e-003 
14	1,	-5,0283e-005	-5,1025e-005	-5,5883e-005	-9,2619e-007	-3,8161e-004	5,3907e-004	1,144e-003	6,0771e-004	-5,1651e-005	-7,1325e-004	1,321e-003 
