0	Time [s]	Pressure sensor 19 (NormX) [MPa]	Pressure sensor 19 (NormY) [MPa]	Pressure sensor 19 (NormZ) [MPa]	Pressure sensor 19 (ShearXY) [MPa]	Pressure sensor 19 (ShearYZ) [MPa]	Pressure sensor 19 (ShearXZ) [MPa]	Pressure sensor 19 (Equivalent (von-Mises)) [MPa]	Pressure sensor 19 (Maximum Principal) [MPa]	Pressure sensor 19 (Middle Principal) [MPa]	Pressure sensor 19 (Minimum Principal) [MPa]	Pressure sensor 19 (Intensity) [MPa] 
1	5,8333e-003	-1,8946e-006	-1,8971e-006	-1,9761e-006	4,9635e-009	-8,0204e-007	1,3857e-005	2,4042e-005	1,1945e-005	-1,8965e-006	-1,5816e-005	2,7761e-005 
2	1,1667e-002	-4,1648e-006	-4,1722e-006	-4,3486e-006	1,0668e-008	-2,0109e-006	2,9418e-005	5,1073e-005	2,523e-005	-4,1707e-006	-3,3745e-005	5,8974e-005 
3	2,0417e-002	-7,3739e-006	-7,3922e-006	-7,7102e-006	1,8471e-008	-3,6134e-006	5,1407e-005	8,926e-005	4,3991e-005	-7,3896e-006	-5,9078e-005	1,0307e-004 
4	3,3542e-002	-1,2761e-005	-1,2805e-005	-1,3369e-005	3,0193e-008	-6,5968e-006	8,5053e-005	1,4776e-004	7,2241e-005	-1,28e-005	-9,8376e-005	1,7062e-004 
5	5,3229e-002	-2,0901e-005	-2,1004e-005	-2,1962e-005	4,6288e-008	-1,1519e-005	1,3599e-004	2,3639e-004	1,1504e-004	-2,0995e-005	-1,5792e-004	2,7296e-004 
6	8,276e-002	-3,3618e-005	-3,3858e-005	-3,5481e-005	6,6462e-008	-1,9357e-005	2,1345e-004	3,7123e-004	1,7977e-004	-3,3844e-005	-2,4889e-004	4,2866e-004 
7	0,12706	-5,4905e-005	-5,5464e-005	-5,8302e-005	8,4898e-008	-3,4274e-005	3,3206e-004	5,7822e-004	2,7722e-004	-5,5441e-005	-3,9045e-004	6,6767e-004 
8	0,1935	-8,61e-005	-8,738e-005	-9,2277e-005	8,2716e-008	-5,6725e-005	5,0903e-004	8,8715e-004	4,2299e-004	-8,7346e-005	-6,014e-004	1,0244e-003 
9	0,29317	-1,3622e-004	-1,3917e-004	-1,4795e-004	-6,4515e-009	-9,6998e-005	7,7996e-004	1,3614e-003	6,4388e-004	-1,3912e-004	-9,2809e-004	1,572e-003 
10	0,39284	-1,8897e-004	-1,9433e-004	-2,0793e-004	-2,1446e-007	-1,4182e-004	1,0563e-003	1,846e-003	8,6732e-004	-1,9429e-004	-1,2643e-003	2,1316e-003 
11	0,54234	-2,5946e-004	-2,696e-004	-2,9141e-004	-7,271e-007	-2,0778e-004	1,4595e-003	2,5536e-003	1,1989e-003	-2,696e-004	-1,7498e-003	2,9486e-003 
12	0,70901	-3,502e-004	-3,6778e-004	-4,0164e-004	-1,6734e-006	-2,9001e-004	1,9281e-003	3,3774e-003	1,5741e-003	-3,6788e-004	-2,3258e-003	3,8998e-003 
13	0,87567	-4,309e-004	-4,5774e-004	-5,053e-004	-2,9324e-006	-3,6992e-004	2,3872e-003	4,1846e-003	1,948e-003	-4,58e-004	-2,8839e-003	4,8319e-003 
14	1,	-4,9285e-004	-5,2797e-004	-5,8739e-004	-4,1326e-006	-4,323e-004	2,7342e-003	4,7953e-003	2,2286e-003	-5,2839e-004	-3,3085e-003	5,5371e-003 
