0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	5,8333e-003	-4,3501e-006	-4,4865e-006	-4,4822e-006	4,6778e-009	-2,3277e-005	-2,8423e-006	4,0616e-005	1,8967e-005	-4,3532e-006	-2,7932e-005	4,6899e-005 
2	1,1667e-002	-9,1732e-006	-9,4516e-006	-9,4577e-006	7,4263e-009	-4,8677e-005	-6,2697e-006	8,5008e-005	3,9628e-005	-9,1796e-006	-5,8531e-005	9,8159e-005 
3	2,0417e-002	-1,617e-005	-1,6642e-005	-1,6687e-005	1,1068e-008	-8,5279e-005	-1,1387e-005	1,4902e-004	6,9377e-005	-1,6182e-005	-1,0269e-004	1,7207e-004 
4	3,3542e-002	-2,663e-005	-2,7367e-005	-2,7514e-005	1,6984e-008	-1,4027e-004	-1,9399e-005	2,4527e-004	1,1418e-004	-2,6648e-005	-1,6904e-004	2,8321e-004 
5	5,3229e-002	-4,2852e-005	-4,3936e-005	-4,4365e-005	2,8428e-008	-2,2339e-004	-3,2194e-005	3,9092e-004	1,8156e-004	-4,2883e-005	-2,6983e-004	4,5139e-004 
6	8,276e-002	-6,7186e-005	-6,8676e-005	-6,9768e-005	5,9099e-008	-3,4845e-004	-5,2094e-005	6,1024e-004	2,8312e-004	-6,7236e-005	-4,2152e-004	7,0464e-004 
7	0,12706	-1,0352e-004	-1,0535e-004	-1,0798e-004	1,3875e-007	-5,362e-004	-8,3405e-005	9,3989e-004	4,3602e-004	-1,0361e-004	-6,4927e-004	1,0853e-003 
8	0,1935	-1,5645e-004	-1,5819e-004	-1,6429e-004	3,5487e-007	-8,1694e-004	-1,3106e-004	1,4331e-003	6,6623e-004	-1,566e-004	-9,8855e-004	1,6548e-003 
9	0,29317	-2,3701e-004	-2,3726e-004	-2,5146e-004	8,9279e-007	-1,2427e-003	-2,1131e-004	2,1834e-003	1,0164e-003	-2,3731e-004	-1,5048e-003	2,5211e-003 
10	0,39284	-3,1315e-004	-3,1033e-004	-3,3579e-004	1,7334e-006	-1,6655e-003	-2,9241e-004	2,929e-003	1,3682e-003	-3,1366e-004	-2,0139e-003	3,3821e-003 
11	0,54234	-4,1921e-004	-4,089e-004	-4,5698e-004	3,5945e-006	-2,2926e-003	-4,1209e-004	4,0348e-003	1,897e-003	-4,2014e-004	-2,7619e-003	4,6589e-003 
12	0,70901	-5,4192e-004	-5,1898e-004	-6,0168e-004	6,5509e-006	-2,9997e-003	-5,5781e-004	5,2852e-003	2,4919e-003	-5,4351e-004	-3,6109e-003	6,1028e-003 
13	0,87567	-6,5511e-004	-6,155e-004	-7,4101e-004	1,0392e-005	-3,6933e-003	-7,0018e-004	6,5118e-003	3,0826e-003	-6,5754e-004	-4,4366e-003	7,5192e-003 
14	1,	-7,3325e-004	-6,786e-004	-8,4137e-004	1,3863e-005	-4,2055e-003	-8,086e-004	7,419e-003	3,5249e-003	-7,3644e-004	-5,0417e-003	8,5667e-003 
