0	Time [s]	Pressure sensor 11 (NormX) [MPa]	Pressure sensor 11 (NormY) [MPa]	Pressure sensor 11 (NormZ) [MPa]	Pressure sensor 11 (ShearXY) [MPa]	Pressure sensor 11 (ShearYZ) [MPa]	Pressure sensor 11 (ShearXZ) [MPa]	Pressure sensor 11 (Equivalent (von-Mises)) [MPa]	Pressure sensor 11 (Maximum Principal) [MPa]	Pressure sensor 11 (Middle Principal) [MPa]	Pressure sensor 11 (Minimum Principal) [MPa]	Pressure sensor 11 (Intensity) [MPa] 
1	5,8333e-003	-2,054e-005	-2,0388e-005	-2,0814e-005	1,5011e-007	3,5646e-005	-3,4616e-005	8,6063e-005	2,8975e-005	-2,0316e-005	-7,0401e-005	9,9375e-005 
2	1,1667e-002	-4,2756e-005	-4,2441e-005	-4,3362e-005	3,0126e-007	7,3819e-005	-7,2795e-005	1,7957e-004	6,0546e-005	-4,2299e-005	-1,468e-004	2,0735e-004 
3	2,0417e-002	-7,3318e-005	-7,2778e-005	-7,444e-005	4,8907e-007	1,2747e-004	-1,2597e-004	3,1042e-004	1,0523e-004	-7,2562e-005	-2,532e-004	3,5844e-004 
4	3,3542e-002	-1,1856e-004	-1,1768e-004	-1,2058e-004	7,1949e-007	2,0824e-004	-2,0481e-004	5,059e-004	1,7237e-004	-1,1741e-004	-4,1179e-004	5,8416e-004 
5	5,3229e-002	-1,8782e-004	-1,8643e-004	-1,9157e-004	9,6423e-007	3,2915e-004	-3,2608e-004	8,025e-004	2,7349e-004	-1,8617e-004	-6,5315e-004	9,2664e-004 
6	8,276e-002	-2,9005e-004	-2,8792e-004	-2,9709e-004	1,0837e-006	5,0869e-004	-5,0768e-004	1,2448e-003	4,2511e-004	-2,879e-004	-1,0123e-003	1,4374e-003 
7	0,12706	-4,3843e-004	-4,3523e-004	-4,5191e-004	7,1383e-007	7,7441e-004	-7,7649e-004	1,8995e-003	6,5195e-004	-4,3611e-004	-1,5414e-003	2,1934e-003 
8	0,1935	-6,5641e-004	-6,5168e-004	-6,8304e-004	-1,0369e-006	1,1704e-003	-1,1779e-003	2,8763e-003	9,9256e-004	-6,5507e-004	-2,3286e-003	3,3212e-003 
9	0,29317	-9,7332e-004	-9,6655e-004	-1,0274e-003	-6,2835e-006	1,755e-003	-1,7791e-003	4,3288e-003	1,5037e-003	-9,7617e-004	-3,4948e-003	4,9985e-003 
10	0,39284	-1,2744e-003	-1,2659e-003	-1,3648e-003	-1,4565e-005	2,3294e-003	-2,3722e-003	5,7593e-003	2,0148e-003	-1,2847e-003	-4,6354e-003	6,6502e-003 
11	0,54234	-1,7044e-003	-1,6936e-003	-1,8663e-003	-3,2825e-005	3,1984e-003	-3,2655e-003	7,919e-003	2,8057e-003	-1,7317e-003	-6,3383e-003	9,144e-003 
12	0,70901	-2,1739e-003	-2,1617e-003	-2,4386e-003	-6,0684e-005	4,1355e-003	-4,2417e-003	1,0265e-002	3,6534e-003	-2,2283e-003	-8,1993e-003	1,1853e-002 
13	0,87567	-2,615e-003	-2,6023e-003	-3,0071e-003	-9,6795e-005	5,0695e-003	-5,2205e-003	1,2611e-002	4,5216e-003	-2,7052e-003	-1,0041e-002	1,4562e-002 
14	1,	-2,9224e-003	-2,9099e-003	-3,4239e-003	-1,2863e-004	5,7574e-003	-5,9394e-003	1,4338e-002	5,1721e-003	-3,0445e-003	-1,1384e-002	1,6556e-002 
