0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	5,8333e-003	-4,3444e-005	-4,3431e-005	-4,5229e-005	9,6167e-009	-2,3131e-005	3,4426e-005	7,1859e-005	-2,8543e-006	-4,3426e-005	-8,5824e-005	8,2969e-005 
2	1,1667e-002	-9,3044e-005	-9,3024e-005	-9,6903e-005	1,0852e-008	-4,8461e-005	7,2096e-005	1,5051e-004	-8,0843e-006	-9,3021e-005	-1,8187e-004	1,7378e-004 
3	2,0417e-002	-1,6641e-004	-1,664e-004	-1,734e-004	-3,6654e-009	-8,5191e-005	1,2646e-004	2,6419e-004	-1,7386e-005	-1,6641e-004	-3,2242e-004	3,0503e-004 
4	3,3542e-002	-2,8023e-004	-2,8024e-004	-2,922e-004	-6,1606e-008	-1,4085e-004	2,0801e-004	4,3528e-004	-3,4904e-005	-2,803e-004	-5,3747e-004	5,0257e-004 
5	5,3229e-002	-4,5719e-004	-4,5731e-004	-4,7719e-004	-2,3011e-007	-2,248e-004	3,3085e-004	6,931e-004	-6,6976e-005	-4,5749e-004	-8,6723e-004	8,0025e-004 
6	8,276e-002	-7,2807e-004	-7,2849e-004	-7,6103e-004	-6,6888e-007	-3,5215e-004	5,1705e-004	1,084e-003	-1,1849e-004	-7,2898e-004	-1,3701e-003	1,2516e-003 
7	0,12706	-1,1492e-003	-1,1504e-003	-1,2038e-003	-1,741e-006	-5,4316e-004	7,9594e-004	1,6699e-003	-2,1187e-004	-1,1517e-003	-2,1399e-003	1,928e-003 
8	0,1935	-1,7937e-003	-1,7968e-003	-1,8847e-003	-4,2899e-006	-8,3227e-004	1,2141e-003	2,5512e-003	-3,6493e-004	-1,7998e-003	-3,3105e-003	2,9455e-003 
9	0,29317	-2,833e-003	-2,8404e-003	-2,9898e-003	-1,0339e-005	-1,2736e-003	1,8507e-003	3,8943e-003	-6,5967e-004	-2,8477e-003	-5,1559e-003	4,4962e-003 
10	0,39284	-3,8948e-003	-3,9085e-003	-4,1282e-003	-1,9076e-005	-1,7219e-003	2,4885e-003	5,2464e-003	-9,7618e-004	-3,922e-003	-7,0335e-003	6,0573e-003 
11	0,54234	-5,4382e-003	-5,4646e-003	-5,8012e-003	-3,6774e-005	-2,3848e-003	3,4272e-003	7,2405e-003	-1,427e-003	-5,4905e-003	-9,7866e-003	8,3595e-003 
12	0,70901	-7,2754e-003	-7,3209e-003	-7,815e-003	-6,3994e-005	-3,1429e-003	4,4939e-003	9,5132e-003	-2,0309e-003	-7,3661e-003	-1,3014e-002	1,0983e-002 
13	0,87567	-9,0673e-003	-9,1365e-003	-9,8059e-003	-9,7901e-005	-3,8866e-003	5,5375e-003	1,174e-002	-2,6246e-003	-9,2057e-003	-1,6179e-002	1,3555e-002 
14	1,	-1,0411e-002	-1,05e-002	-1,1315e-002	-1,2808e-004	-4,4529e-003	6,3101e-003	1,3406e-002	-3,0784e-003	-1,0591e-002	-1,8557e-002	1,5478e-002 
