0	Time [s]	Pressure sensor 17 (NormX) [MPa]	Pressure sensor 17 (NormY) [MPa]	Pressure sensor 17 (NormZ) [MPa]	Pressure sensor 17 (ShearXY) [MPa]	Pressure sensor 17 (ShearYZ) [MPa]	Pressure sensor 17 (ShearXZ) [MPa]	Pressure sensor 17 (Equivalent (von-Mises)) [MPa]	Pressure sensor 17 (Maximum Principal) [MPa]	Pressure sensor 17 (Middle Principal) [MPa]	Pressure sensor 17 (Minimum Principal) [MPa]	Pressure sensor 17 (Intensity) [MPa] 
1	5,8333e-003	-1,4018e-004	-1,4002e-004	-1,4595e-004	-3,9762e-008	-4,4175e-006	2,8058e-005	4,9544e-005	-1,1451e-004	-1,4004e-004	-1,7161e-004	5,7102e-005 
2	1,1667e-002	-2,927e-004	-2,9239e-004	-3,0478e-004	-8,1321e-008	-1,1817e-005	5,6284e-005	1,0036e-004	-2,4089e-004	-2,9243e-004	-3,5655e-004	1,1566e-004 
3	2,0417e-002	-5,062e-004	-5,0568e-004	-5,2713e-004	-1,4793e-007	-2,0224e-005	9,6611e-005	1,7227e-004	-4,1736e-004	-5,0576e-004	-6,1589e-004	1,9852e-004 
4	3,3542e-002	-8,2348e-004	-8,2266e-004	-8,5759e-004	-2,6312e-007	-3,1493e-005	1,5706e-004	2,7958e-004	-6,7938e-004	-8,2279e-004	-1,0016e-003	3,2219e-004 
5	5,3229e-002	-1,305e-003	-1,3038e-003	-1,3593e-003	-4,4424e-007	-5,4769e-005	2,4543e-004	4,3899e-004	-1,0791e-003	-1,304e-003	-1,585e-003	5,0587e-004 
6	8,276e-002	-2,0253e-003	-2,0236e-003	-2,11e-003	-7,5265e-007	-9,284e-005	3,7335e-004	6,7182e-004	-1,6803e-003	-2,024e-003	-2,4545e-003	7,7414e-004 
7	0,12706	-3,086e-003	-3,0838e-003	-3,216e-003	-1,3274e-006	-1,5024e-004	5,5877e-004	1,0107e-003	-2,5683e-003	-3,0846e-003	-3,7329e-003	1,1646e-003 
8	0,1935	-4,6739e-003	-4,6716e-003	-4,8731e-003	-2,3978e-006	-2,3955e-004	8,327e-004	1,5141e-003	-3,9005e-003	-4,673e-003	-5,645e-003	1,7445e-003 
9	0,29317	-7,0346e-003	-7,0329e-003	-7,3392e-003	-4,5451e-006	-3,9314e-004	1,2241e-003	2,2478e-003	-5,8906e-003	-7,0357e-003	-8,4804e-003	2,5898e-003 
10	0,39284	-9,3602e-003	-9,3602e-003	-9,7714e-003	-7,296e-006	-5,4672e-004	1,6e-003	2,9573e-003	-7,86e-003	-9,3647e-003	-1,1267e-002	3,4071e-003 
11	0,54234	-1,2926e-002	-1,2931e-002	-1,3508e-002	-1,2782e-005	-7,922e-004	2,2063e-003	4,1016e-003	-1,0851e-002	-1,2939e-002	-1,5576e-002	4,7255e-003 
12	0,70901	-1,6748e-002	-1,6761e-002	-1,7519e-002	-2,0155e-005	-1,0568e-003	2,8047e-003	5,2474e-003	-1,4105e-002	-1,6772e-002	-2,015e-002	6,0453e-003 
13	0,87567	-2,0595e-002	-2,0617e-002	-2,1563e-002	-2,9324e-005	-1,3336e-003	3,4031e-003	6,403e-003	-1,7382e-002	-2,0634e-002	-2,4759e-002	7,3764e-003 
14	1,	-2,3459e-002	-2,3491e-002	-2,458e-002	-3,7019e-005	-1,5233e-003	3,8552e-003	7,2647e-003	-1,9825e-002	-2,3512e-002	-2,8193e-002	8,3688e-003 
