0	Time [s]	Pressure sensor 29 (NormX) [MPa]	Pressure sensor 29 (NormY) [MPa]	Pressure sensor 29 (NormZ) [MPa]	Pressure sensor 29 (ShearXY) [MPa]	Pressure sensor 29 (ShearYZ) [MPa]	Pressure sensor 29 (ShearXZ) [MPa]	Pressure sensor 29 (Equivalent (von-Mises)) [MPa]	Pressure sensor 29 (Maximum Principal) [MPa]	Pressure sensor 29 (Middle Principal) [MPa]	Pressure sensor 29 (Minimum Principal) [MPa]	Pressure sensor 29 (Intensity) [MPa] 
1	5,8333e-003	-1,2752e-006	-1,2945e-006	-1,3057e-006	-4,8639e-009	8,4075e-007	1,3775e-005	2,3904e-005	1,251e-005	-1,2938e-006	-1,5092e-005	2,7602e-005 
2	1,1667e-002	-2,7338e-006	-2,7768e-006	-2,8042e-006	-1,0179e-008	1,9337e-006	2,8943e-005	5,0242e-005	2,6238e-005	-2,7753e-006	-3,1777e-005	5,8015e-005 
3	2,0417e-002	-4,9867e-006	-5,0684e-006	-5,1281e-006	-1,7692e-008	3,7432e-006	5,098e-005	8,8537e-005	4,6058e-005	-5,0654e-006	-5,6176e-005	1,0223e-004 
4	3,3542e-002	-8,6078e-006	-8,7578e-006	-8,8831e-006	-2,8546e-008	6,8137e-006	8,446e-005	1,4677e-004	7,5987e-005	-8,7523e-006	-9,3483e-005	1,6947e-004 
5	5,3229e-002	-1,4272e-005	-1,4547e-005	-1,4799e-005	-4,3288e-008	1,1931e-005	1,35e-004	2,3474e-004	1,2098e-004	-1,4537e-005	-1,5006e-004	2,7105e-004 
6	8,276e-002	-2,2997e-005	-2,3509e-005	-2,4006e-005	-6,1192e-008	2,0006e-005	2,1184e-004	3,6855e-004	1,8927e-004	-2,3493e-005	-2,3629e-004	4,2556e-004 
7	0,12706	-3,6466e-005	-3,7444e-005	-3,8431e-005	-7,6351e-008	3,3783e-005	3,2741e-004	5,701e-004	2,9169e-004	-3,7419e-005	-3,6661e-004	6,583e-004 
8	0,1935	-5,7734e-005	-5,9666e-005	-6,1691e-005	-6,9046e-008	5,6505e-005	5,0291e-004	8,7655e-004	4,4635e-004	-5,9626e-005	-5,6581e-004	1,0122e-003 
9	0,29317	-9,0515e-005	-9,4479e-005	-9,8686e-005	2,7841e-008	9,703e-005	7,7068e-004	1,3454e-003	6,8214e-004	-9,4424e-005	-8,714e-004	1,5535e-003 
10	0,39284	-1,245e-004	-1,3122e-004	-1,3844e-004	2,3976e-007	1,4109e-004	1,0427e-003	1,8226e-003	9,2077e-004	-1,3117e-004	-1,1838e-003	2,1045e-003 
11	0,54234	-1,7045e-004	-1,8248e-004	-1,9533e-004	7,4758e-007	2,064e-004	1,4406e-003	2,5207e-003	1,2724e-003	-1,8245e-004	-1,6383e-003	2,9107e-003 
12	0,70901	-2,2679e-004	-2,4687e-004	-2,685e-004	1,6815e-006	2,8792e-004	1,9043e-003	3,3361e-003	1,6785e-003	-2,4692e-004	-2,1737e-003	3,8522e-003 
13	0,87567	-2,8037e-004	-3,1036e-004	-3,4284e-004	2,9912e-006	3,7315e-004	2,3625e-003	4,1431e-003	2,0805e-003	-3,1055e-004	-2,7035e-003	4,784e-003 
14	1,	-3,2173e-004	-3,6053e-004	-4,0275e-004	4,2229e-006	4,3816e-004	2,7097e-003	4,7548e-003	2,3831e-003	-3,6087e-004	-3,1073e-003	5,4904e-003 
