0	Time [s]	Pressure sensor 39 (NormX) [MPa]	Pressure sensor 39 (NormY) [MPa]	Pressure sensor 39 (NormZ) [MPa]	Pressure sensor 39 (ShearXY) [MPa]	Pressure sensor 39 (ShearYZ) [MPa]	Pressure sensor 39 (ShearXZ) [MPa]	Pressure sensor 39 (Equivalent (von-Mises)) [MPa]	Pressure sensor 39 (Maximum Principal) [MPa]	Pressure sensor 39 (Middle Principal) [MPa]	Pressure sensor 39 (Minimum Principal) [MPa]	Pressure sensor 39 (Intensity) [MPa] 
1	5,8333e-003	-6,0058e-007	-6,0372e-007	-6,2564e-007	3,1432e-009	-5,1324e-006	5,2504e-006	1,2717e-005	6,7268e-006	-5,9905e-007	-7,9577e-006	1,4684e-005 
2	1,1667e-002	-1,2805e-006	-1,2872e-006	-1,3349e-006	6,4383e-009	-1,0872e-005	1,1115e-005	2,693e-005	1,4235e-005	-1,2775e-006	-1,686e-005	3,1096e-005 
3	2,0417e-002	-2,3231e-006	-2,3351e-006	-2,4243e-006	1,0738e-008	-1,9263e-005	1,9693e-005	4,7714e-005	2,5166e-005	-2,3185e-006	-2,993e-005	5,5096e-005 
4	3,3542e-002	-4,0103e-006	-4,0305e-006	-4,1911e-006	1,6092e-008	-3,2158e-005	3,2839e-005	7,961e-005	4,1849e-005	-4,0045e-006	-5,0076e-005	9,1925e-005 
5	5,3229e-002	-6,6781e-006	-6,7112e-006	-6,9942e-006	2,1346e-008	-5,1913e-005	5,2958e-005	1,2845e-004	6,7304e-005	-6,6737e-006	-8,1014e-005	1,4832e-004 
6	8,276e-002	-1,0698e-005	-1,0751e-005	-1,1241e-005	2,2101e-008	-8,1897e-005	8,349e-005	2,0257e-004	1,0596e-004	-1,0703e-005	-1,2795e-004	2,339e-004 
7	0,12706	-1,7306e-005	-1,7391e-005	-1,827e-005	6,5547e-009	-1,2805e-004	1,3047e-004	3,1663e-004	1,65e-004	-1,7343e-005	-2,0062e-004	3,6561e-004 
8	0,1935	-2,7259e-005	-2,7394e-005	-2,898e-005	-5,6603e-008	-1,9801e-004	2,0154e-004	4,8937e-004	2,5441e-004	-2,7384e-005	-3,1066e-004	5,6507e-004 
9	0,29317	-4,3366e-005	-4,3586e-005	-4,6594e-005	-2,4906e-007	-3,0751e-004	3,1278e-004	7,5972e-004	3,9372e-004	-4,3727e-005	-4,8354e-004	8,7725e-004 
10	0,39284	-5,9622e-005	-5,9932e-005	-6,4747e-005	-5,646e-007	-4,1879e-004	4,2555e-004	1,0341e-003	5,3508e-004	-6,0344e-005	-6,5904e-004	1,1941e-003 
11	0,54234	-8,3738e-005	-8,4185e-005	-9,2357e-005	-1,2554e-006	-5,8381e-004	5,9211e-004	1,4403e-003	7,4401e-004	-8,522e-005	-9,1907e-004	1,6631e-003 
12	0,70901	-1,1166e-004	-1,1229e-004	-1,2538e-004	-2,3922e-006	-7,7599e-004	7,8642e-004	1,9136e-003	9,8736e-004	-1,1437e-004	-1,2223e-003	2,2097e-003 
13	0,87567	-1,3974e-004	-1,4055e-004	-1,5964e-004	-3,8761e-006	-9,6635e-004	9,7925e-004	2,383e-003	1,2279e-003	-1,4403e-004	-1,5238e-003	2,7517e-003 
14	1,	-1,597e-004	-1,6065e-004	-1,8486e-004	-5,2133e-006	-1,1089e-003	1,1224e-003	2,733e-003	1,408e-003	-1,6539e-004	-1,7478e-003	3,1558e-003 
