0	Time [s]	Pressure sensor 17 (NormX) [MPa]	Pressure sensor 17 (NormY) [MPa]	Pressure sensor 17 (NormZ) [MPa]	Pressure sensor 17 (ShearXY) [MPa]	Pressure sensor 17 (ShearYZ) [MPa]	Pressure sensor 17 (ShearXZ) [MPa]	Pressure sensor 17 (Equivalent (von-Mises)) [MPa]	Pressure sensor 17 (Maximum Principal) [MPa]	Pressure sensor 17 (Middle Principal) [MPa]	Pressure sensor 17 (Minimum Principal) [MPa]	Pressure sensor 17 (Intensity) [MPa] 
1	1,6667e-002	-8,8711e-005	-8,8727e-005	-9,2359e-005	8,6646e-010	2,2517e-005	4,146e-005	8,1799e-005	-4,3322e-005	-8,8724e-005	-1,3775e-004	9,443e-005 
2	3,3333e-002	-1,8037e-004	-1,8041e-004	-1,8783e-004	1,0777e-008	4,5468e-005	8,5364e-005	1,6769e-004	-8,7309e-005	-1,8041e-004	-2,8089e-004	1,9358e-004 
3	5,8333e-002	-3,1492e-004	-3,1502e-004	-3,2803e-004	4,2586e-008	8,1237e-005	1,4777e-004	2,9237e-004	-1,5271e-004	-3,1503e-004	-4,9023e-004	3,3752e-004 
4	9,5833e-002	-5,1808e-004	-5,1832e-004	-5,3991e-004	1,2906e-007	1,3449e-004	2,4316e-004	4,8178e-004	-2,5088e-004	-5,1837e-004	-8,0705e-004	5,5617e-004 
5	0,15208	-8,202e-004	-8,2075e-004	-8,5535e-004	3,4123e-007	2,1265e-004	3,8477e-004	7,6224e-004	-3,9772e-004	-8,2091e-004	-1,2777e-003	8,7995e-004 
6	0,23646	-1,2742e-003	-1,2754e-003	-1,3301e-003	8,5821e-007	3,3341e-004	5,9724e-004	1,186e-003	-6,1735e-004	-1,2758e-003	-1,9865e-003	1,3692e-003 
7	0,36302	-1,9557e-003	-1,9585e-003	-2,0447e-003	2,0514e-006	5,0956e-004	9,1563e-004	1,8171e-003	-9,5084e-004	-1,9596e-003	-3,0485e-003	2,0977e-003 
8	0,52969	-2,8521e-003	-2,8579e-003	-2,9877e-003	4,3723e-006	7,4112e-004	1,3267e-003	2,6355e-003	-1,3975e-003	-2,8602e-003	-4,4399e-003	3,0424e-003 
9	0,69635	-3,751e-003	-3,7607e-003	-3,9369e-003	7,5557e-006	9,725e-004	1,7366e-003	3,4521e-003	-1,8493e-003	-3,7648e-003	-5,8345e-003	3,9852e-003 
10	0,86302	-4,6498e-003	-4,6645e-003	-4,8896e-003	1,1582e-005	1,2034e-003	2,1428e-003	4,2632e-003	-2,3058e-003	-4,6709e-003	-7,2273e-003	4,9215e-003 
11	1,	-5,3923e-003	-5,4117e-003	-5,6789e-003	1,5489e-005	1,3916e-003	2,4729e-003	4,9227e-003	-2,69e-003	-5,4203e-003	-8,3727e-003	5,6827e-003 
