0	Time [s]	Pressure sensor 23 (NormX) [MPa]	Pressure sensor 23 (NormY) [MPa]	Pressure sensor 23 (NormZ) [MPa]	Pressure sensor 23 (ShearXY) [MPa]	Pressure sensor 23 (ShearYZ) [MPa]	Pressure sensor 23 (ShearXZ) [MPa]	Pressure sensor 23 (Equivalent (von-Mises)) [MPa]	Pressure sensor 23 (Maximum Principal) [MPa]	Pressure sensor 23 (Middle Principal) [MPa]	Pressure sensor 23 (Minimum Principal) [MPa]	Pressure sensor 23 (Intensity) [MPa] 
1	1,6667e-002	-1,7094e-004	-1,706e-004	-1,7805e-004	-5,9916e-008	4,0882e-005	2,1589e-006	7,1283e-005	-1,3322e-004	-1,7093e-004	-2,1544e-004	8,2217e-005 
2	3,3333e-002	-3,4632e-004	-3,4562e-004	-3,6076e-004	-1,2023e-007	8,286e-005	2,9689e-006	1,4437e-004	-2,6993e-004	-3,4631e-004	-4,3645e-004	1,6652e-004 
3	5,8333e-002	-6,0392e-004	-6,0263e-004	-6,2911e-004	-2,0521e-007	1,4402e-004	7,6824e-006	2,5114e-004	-4,7105e-004	-6,0389e-004	-7,6071e-004	2,8966e-004 
4	9,5833e-002	-9,95e-004	-9,928e-004	-1,0366e-003	-3,3353e-007	2,381e-004	1,2767e-005	4,152e-004	-7,7528e-004	-9,9496e-004	-1,2542e-003	4,7889e-004 
5	0,15208	-1,5773e-003	-1,5736e-003	-1,6435e-003	-5,1958e-007	3,7777e-004	1,9888e-005	6,5876e-004	-1,2286e-003	-1,5772e-003	-1,9884e-003	7,5981e-004 
6	0,23646	-2,4526e-003	-2,4462e-003	-2,556e-003	-7,737e-007	5,8818e-004	3,1855e-005	1,0258e-003	-1,9096e-003	-2,4525e-003	-3,0928e-003	1,1832e-003 
7	0,36302	-3,7676e-003	-3,7567e-003	-3,9278e-003	-1,1202e-006	9,0361e-004	4,7695e-005	1,576e-003	-2,9334e-003	-3,7674e-003	-4,7512e-003	1,8178e-003 
8	0,52969	-5,5023e-003	-5,4841e-003	-5,7387e-003	-1,505e-006	1,3158e-003	6,9953e-005	2,2954e-003	-4,2878e-003	-5,5021e-003	-6,9352e-003	2,6475e-003 
9	0,69635	-7,2388e-003	-7,2119e-003	-7,553e-003	-1,796e-006	1,725e-003	9,1508e-005	3,0101e-003	-5,6467e-003	-7,2385e-003	-9,1184e-003	3,4717e-003 
10	0,86302	-8,9693e-003	-8,9323e-003	-9,3624e-003	-2,0044e-006	2,1311e-003	1,134e-004	3,7193e-003	-7,0026e-003	-8,969e-003	-1,1292e-002	4,2897e-003 
11	1,	-1,0401e-002	-1,0354e-002	-1,086e-002	-2,1193e-006	2,4609e-003	1,3058e-004	4,2957e-003	-8,13e-003	-1,04e-002	-1,3085e-002	4,9545e-003 
