0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-7,5773e-006	-7,5819e-006	-7,8002e-006	-5,0531e-008	2,9631e-005	2,1817e-005	6,3734e-005	2,9082e-005	-7,5307e-006	-4,4511e-005	7,3593e-005 
2	3,3333e-002	-1,5091e-005	-1,5095e-005	-1,5549e-005	-9,5192e-008	5,9685e-005	4,4139e-005	1,2858e-004	5,8867e-005	-1,5002e-005	-8,96e-005	1,4847e-004 
3	5,8333e-002	-2,6629e-005	-2,6623e-005	-2,7483e-005	-1,513e-007	1,0472e-004	7,7924e-005	2,2609e-004	1,034e-004	-2,6482e-005	-1,5766e-004	2,6106e-004 
4	9,5833e-002	-4,3537e-005	-4,3503e-005	-4,5049e-005	-2,0809e-007	1,7167e-004	1,2787e-004	3,7076e-004	1,6968e-004	-4,3326e-005	-2,5844e-004	4,2811e-004 
5	0,15208	-6,8587e-005	-6,8479e-005	-7,1247e-005	-2,3372e-007	2,7188e-004	2,0233e-004	5,8701e-004	2,6891e-004	-6,8325e-005	-4,089e-004	6,7782e-004 
6	0,23646	-1,0713e-004	-1,0683e-004	-1,1195e-004	-1,3619e-007	4,2379e-004	3,1642e-004	9,1607e-004	4,1939e-004	-1,0689e-004	-6,384e-004	1,0578e-003 
7	0,36302	-1,6293e-004	-1,6218e-004	-1,7177e-004	3,0887e-007	6,491e-004	4,8547e-004	1,404e-003	6,4362e-004	-1,6296e-004	-9,7753e-004	1,6211e-003 
8	0,52969	-2,3739e-004	-2,3572e-004	-2,5321e-004	1,466e-006	9,482e-004	7,1032e-004	2,0521e-003	9,4073e-004	-2,382e-004	-1,4289e-003	2,3696e-003 
9	0,69635	-3,0989e-004	-3,0698e-004	-3,3441e-004	3,2404e-006	1,2443e-003	9,3455e-004	2,6955e-003	1,2366e-003	-3,1195e-004	-1,8759e-003	3,1125e-003 
10	0,86302	-3,8176e-004	-3,7724e-004	-4,1678e-004	5,6533e-006	1,5413e-003	1,1582e-003	3,3396e-003	1,533e-003	-3,8555e-004	-2,3232e-003	3,8562e-003 
11	1,	-4,4045e-004	-4,3437e-004	-4,8548e-004	8,111e-006	1,7846e-003	1,3435e-003	3,8693e-003	1,7768e-003	-4,4605e-004	-2,6911e-003	4,4679e-003 
