0	Time [s]	Pressure sensor 36 (NormX) [MPa]	Pressure sensor 36 (NormY) [MPa]	Pressure sensor 36 (NormZ) [MPa]	Pressure sensor 36 (ShearXY) [MPa]	Pressure sensor 36 (ShearYZ) [MPa]	Pressure sensor 36 (ShearXZ) [MPa]	Pressure sensor 36 (Equivalent (von-Mises)) [MPa]	Pressure sensor 36 (Maximum Principal) [MPa]	Pressure sensor 36 (Middle Principal) [MPa]	Pressure sensor 36 (Minimum Principal) [MPa]	Pressure sensor 36 (Intensity) [MPa] 
1	1,6667e-002	-6,7253e-005	-6,711e-005	-6,9828e-005	-1,6002e-007	-5,6033e-005	-6,33e-005	1,4645e-004	1,5959e-005	-6,7014e-005	-1,5314e-004	1,6909e-004 
2	3,3333e-002	-1,3622e-004	-1,3594e-004	-1,4155e-004	-2,9104e-007	-1,1396e-004	-1,2795e-004	2,9683e-004	3,2397e-005	-1,3578e-004	-3,1033e-004	3,4273e-004 
3	5,8333e-002	-2,3801e-004	-2,3754e-004	-2,476e-004	-4,2036e-007	-1,9855e-004	-2,2352e-004	5,1792e-004	5,6093e-005	-2,3733e-004	-5,4191e-004	5,9801e-004 
4	9,5833e-002	-3,8982e-004	-3,8911e-004	-4,0621e-004	-4,7431e-007	-3,2522e-004	-3,673e-004	8,4988e-004	9,2559e-005	-3,8895e-004	-8,8874e-004	9,813e-004 
5	0,15208	-6,2014e-004	-6,1914e-004	-6,4788e-004	-2,3976e-007	-5,1625e-004	-5,8403e-004	1,3504e-003	1,4571e-004	-6,1934e-004	-1,4135e-003	1,5592e-003 
6	0,23646	-9,6073e-004	-9,595e-004	-1,0075e-003	8,1362e-007	-8,0004e-004	-9,066e-004	2,0948e-003	2,2591e-004	-9,6085e-004	-2,1928e-003	2,4187e-003 
7	0,36302	-1,4728e-003	-1,4717e-003	-1,5534e-003	3,9828e-006	-1,2253e-003	-1,3928e-003	3,2142e-003	3,4468e-004	-1,4762e-003	-3,3665e-003	3,7112e-003 
8	0,52969	-2,1322e-003	-2,132e-003	-2,2657e-003	1,0985e-005	-1,7808e-003	-2,0262e-003	4,6742e-003	5,0504e-004	-2,143e-003	-4,8919e-003	5,397e-003 
9	0,69635	-2,8018e-003	-2,8036e-003	-2,9994e-003	2,127e-005	-2,3351e-003	-2,6657e-003	6,1413e-003	6,5505e-004	-2,8239e-003	-6,4359e-003	7,0909e-003 
10	0,86302	-3,4537e-003	-3,4583e-003	-3,7246e-003	3,4661e-005	-2,8846e-003	-3,2976e-003	7,5935e-003	8,1085e-004	-3,4907e-003	-7,9568e-003	8,7677e-003 
11	1,	-3,9809e-003	-3,9888e-003	-4,3194e-003	4,8009e-005	-3,3323e-003	-3,8161e-003	8,7818e-003	9,418e-004	-4,033e-003	-9,1979e-003	1,014e-002 
