0	Time [s]	Pressure sensor 25 (NormX) [MPa]	Pressure sensor 25 (NormY) [MPa]	Pressure sensor 25 (NormZ) [MPa]	Pressure sensor 25 (ShearXY) [MPa]	Pressure sensor 25 (ShearYZ) [MPa]	Pressure sensor 25 (ShearXZ) [MPa]	Pressure sensor 25 (Equivalent (von-Mises)) [MPa]	Pressure sensor 25 (Maximum Principal) [MPa]	Pressure sensor 25 (Middle Principal) [MPa]	Pressure sensor 25 (Minimum Principal) [MPa]	Pressure sensor 25 (Intensity) [MPa] 
1	1,6667e-002	-1,7543e-004	-1,7564e-004	-1,8309e-004	1,2374e-007	2,0381e-005	6,1906e-005	1,1314e-004	-1,1394e-004	-1,757e-004	-2,4452e-004	1,3058e-004 
2	3,3333e-002	-3,5419e-004	-3,5466e-004	-3,6974e-004	2,6048e-007	4,1019e-005	1,2451e-004	2,2757e-004	-2,3059e-004	-3,5477e-004	-4,9323e-004	2,6265e-004 
3	5,8333e-002	-6,1699e-004	-6,1789e-004	-6,4428e-004	4,8825e-007	7,1218e-005	2,1779e-004	3,9779e-004	-4,0098e-004	-6,1809e-004	-8,6009e-004	4,5911e-004 
4	9,5833e-002	-1,0099e-003	-1,0116e-003	-1,0551e-003	8,8081e-007	1,1619e-004	3,5748e-004	6,5257e-004	-6,5578e-004	-1,012e-003	-1,4089e-003	7,5316e-004 
5	0,15208	-1,6014e-003	-1,6046e-003	-1,6743e-003	1,58e-006	1,8338e-004	5,6727e-004	1,0351e-003	-1,0403e-003	-1,6052e-003	-2,2349e-003	1,1946e-003 
6	0,23646	-2,4836e-003	-2,4897e-003	-2,5994e-003	2,8713e-006	2,8121e-004	8,8095e-004	1,6057e-003	-1,6144e-003	-2,4908e-003	-3,4675e-003	1,8532e-003 
7	0,36302	-3,7973e-003	-3,8095e-003	-3,9811e-003	5,3545e-006	4,2626e-004	1,3525e-003	2,4627e-003	-2,4671e-003	-3,8115e-003	-5,3093e-003	2,8423e-003 
8	0,52969	-5,519e-003	-5,5422e-003	-5,7988e-003	9,5719e-006	6,1277e-004	1,9711e-003	3,5853e-003	-3,5882e-003	-5,5455e-003	-7,7262e-003	4,1379e-003 
9	0,69635	-7,223e-003	-7,2604e-003	-7,6057e-003	1,4867e-005	7,9597e-004	2,5903e-003	4,7078e-003	-4,695e-003	-7,2655e-003	-1,0129e-002	5,4335e-003 
10	0,86302	-8,9157e-003	-8,9708e-003	-9,4089e-003	2,1236e-005	9,7757e-004	3,2116e-003	5,8336e-003	-5,7923e-003	-8,9779e-003	-1,2525e-002	6,7328e-003 
11	1,	-1,0293e-002	-1,0365e-002	-1,0882e-002	2,7225e-005	1,1238e-003	3,7201e-003	6,7541e-003	-6,685e-003	-1,0374e-002	-1,448e-002	7,7952e-003 
